109.8528 93.10674
90.07576 144.6591
85.30769 161.5385
87.33333 177.1667
88.18182 184.5455
92.25 190.75
96 194
96.88889 206.4444
100.8621 215.2241
101 136
105.197 230.7727
105.4167 129.5833
104 134
110.5 128.5
113.5 131
113 61
121.1429 245.881
125 60
135 66
137 67
142.5 75.5
148 73
153.1667 77.83333
152 76
152 84
155 75
155 248
156.5 262.5
224.1237 119.1002
161.4828 261.4483
160 87
169.5 263.75
174 262
198.4219 264.9427
184 263.5
222.3205 253.1154
227.5 246.5
237.25 243.4605
242.8214 172.5357
251.6667 231.9524
251 172
266.0336 198.5186
