0 151.62 114.23 138.256 155.1464 160.3606 127.9377 164.5197 179.3207
151.62 0 153.0969 167.6514 170.9969 159.1768 39.90306 144.5847 128.6682
114.23 153.0969 0 24.35744 40.97331 49.32034 159.075 60.94425 87.99718
138.256 167.6514 24.35744 0 18.29866 32.57561 177.8332 50.07613 81.19751
155.1464 170.9969 40.97331 18.29866 0 18.53212 184.9806 38.70257 70.63162
160.3606 159.1768 49.32034 32.57561 18.53212 0 176.4453 20.3589 52.1935
127.9377 39.90306 159.075 177.8332 184.9806 176.4453 0 165.2763 155.6683
164.5197 144.5847 60.94425 50.07613 38.70257 20.3589 165.2763 0 31.94094
179.3207 128.6682 87.99718 81.19751 70.63162 52.1935 155.6683 31.94094 0
0 151.62 114.23 138.256 155.1464 160.3606 127.9377 164.5197 179.3207
151.62 0 153.0969 167.6514 170.9969 159.1768 39.90306 144.5847 128.6682
114.23 153.0969 0 24.35744 40.97331 49.32034 159.075 60.94425 87.99718
138.256 167.6514 24.35744 0 18.29866 32.57561 177.8332 50.07613 81.19751
155.1464 170.9969 40.97331 18.29866 0 18.53212 184.9806 38.70257 70.63162
160.3606 159.1768 49.32034 32.57561 18.53212 0 176.4453 20.3589 52.1935
127.9377 39.90306 159.075 177.8332 184.9806 176.4453 0 165.2763 155.6683
164.5197 144.5847 60.94425 50.07613 38.70257 20.3589 165.2763 0 31.94094
179.3207 128.6682 87.99718 81.19751 70.63162 52.1935 155.6683 31.94094 0
0 151.62 114.23 138.256 155.1464 160.3606 127.9377 164.5197 179.3207
151.62 0 153.0969 167.6514 170.9969 159.1768 39.90306 144.5847 128.6682
114.23 153.0969 0 24.35744 40.97331 49.32034 159.075 60.94425 87.99718
138.256 167.6514 24.35744 0 18.29866 32.57561 177.8332 50.07613 81.19751
155.1464 170.9969 40.97331 18.29866 0 18.53212 184.9806 38.70257 70.63162
160.3606 159.1768 49.32034 32.57561 18.53212 0 176.4453 20.3589 52.1935
127.9377 39.90306 159.075 177.8332 184.9806 176.4453 0 165.2763 155.6683
164.5197 144.5847 60.94425 50.07613 38.70257 20.3589 165.2763 0 31.94094
179.3207 128.6682 87.99718 81.19751 70.63162 52.1935 155.6683 31.94094 0
0 151.62 114.23 138.256 155.1464 160.3606 127.9377 164.5197 179.3207
151.62 0 153.0969 167.6514 170.9969 159.1768 39.90306 144.5847 128.6682
114.23 153.0969 0 24.35744 40.97331 49.32034 159.075 60.94425 87.99718
138.256 167.6514 24.35744 0 18.29866 32.57561 177.8332 50.07613 81.19751
155.1464 170.9969 40.97331 18.29866 0 18.53212 184.9806 38.70257 70.63162
160.3606 159.1768 49.32034 32.57561 18.53212 0 176.4453 20.3589 52.1935
127.9377 39.90306 159.075 177.8332 184.9806 176.4453 0 165.2763 155.6683
164.5197 144.5847 60.94425 50.07613 38.70257 20.3589 165.2763 0 31.94094
179.3207 128.6682 87.99718 81.19751 70.63162 52.1935 155.6683 31.94094 0
0 151.62 114.23 138.256 155.1464 160.3606 127.9377 164.5197 179.3207
151.62 0 153.0969 167.6514 170.9969 159.1768 39.90306 144.5847 128.6682
114.23 153.0969 0 24.35744 40.97331 49.32034 159.075 60.94425 87.99718
138.256 167.6514 24.35744 0 18.29866 32.57561 177.8332 50.07613 81.19751
155.1464 170.9969 40.97331 18.29866 0 18.53212 184.9806 38.70257 70.63162
160.3606 159.1768 49.32034 32.57561 18.53212 0 176.4453 20.3589 52.1935
127.9377 39.90306 159.075 177.8332 184.9806 176.4453 0 165.2763 155.6683
164.5197 144.5847 60.94425 50.07613 38.70257 20.3589 165.2763 0 31.94094
179.3207 128.6682 87.99718 81.19751 70.63162 52.1935 155.6683 31.94094 0
0 151.62 114.23 138.256 155.1464 160.3606 127.9377 164.5197 179.3207
151.62 0 153.0969 167.6514 170.9969 159.1768 39.90306 144.5847 128.6682
114.23 153.0969 0 24.35744 40.97331 49.32034 159.075 60.94425 87.99718
138.256 167.6514 24.35744 0 18.29866 32.57561 177.8332 50.07613 81.19751
155.1464 170.9969 40.97331 18.29866 0 18.53212 184.9806 38.70257 70.63162
160.3606 159.1768 49.32034 32.57561 18.53212 0 176.4453 20.3589 52.1935
127.9377 39.90306 159.075 177.8332 184.9806 176.4453 0 165.2763 155.6683
164.5197 144.5847 60.94425 50.07613 38.70257 20.3589 165.2763 0 31.94094
179.3207 128.6682 87.99718 81.19751 70.63162 52.1935 155.6683 31.94094 0
