0 73.20068 112.0738 123.9523 130.4972 110.5367 134.5579 160.4848 146.5503 185.6048 188.8633 190.382
73.20068 0 44.18279 56.32901 62.94372 44.92475 67.69739 102.7978 157.5169 147.6893 151.4445 159.7681
112.0738 44.18279 0 12.23547 18.90432 5.375987 23.54288 60.71158 153.269 114.1048 117.9075 129.7078
123.9523 56.32901 12.23547 0 6.670832 13.64734 11.38042 50.62639 155.9629 107.5744 111.3429 124.3835
130.4972 62.94372 18.90432 6.670832 0 20.00625 4.984699 45.71504 158.0043 104.6291 108.3617 122.0912
110.5367 44.92475 5.375987 13.64734 20.00625 0 24.05578 58.40369 147.9365 109.9318 113.7387 125.1599
134.5579 67.69739 23.54288 11.38042 4.984699 24.05578 0 41.07065 157.5403 100.8738 104.581 118.6922
160.4848 102.7978 60.71158 50.62639 45.71504 58.40369 41.07065 0 143.6613 63.65878 67.10495 83.45477
146.5503 157.5169 153.269 155.9629 158.0043 147.9365 157.5403 143.6613 0 109.308 109.7995 96.47736
185.6048 147.6893 114.1048 107.5744 104.6291 109.9318 100.8738 63.65878 109.308 0 3.807887 21.0238
188.8633 151.4445 117.9075 111.3429 108.3617 113.7387 104.581 67.10495 109.7995 3.807887 0 18.72165
190.382 159.7681 129.7078 124.3835 122.0912 125.1599 118.6922 83.45477 96.47736 21.0238 18.72165 0
