0 77.73826 34.10586 41.20435 63.41774 64.63095 83.63907 111.4898 115.8871 154.15 108.2802 150.1325 143.674 161.8128 166.4776 172.1333
77.73826 0 104.6286 110.4887 131.8085 132.2518 145.0105 162.7206 40.6962 126.666 157.9616 183.7991 129.3646 185.1008 186.5321 189.0944
34.10586 104.6286 0 7.111562 29.41088 30.54914 49.95555 79.59117 138.8272 151.9301 77.00649 122.5472 136.6236 137.5468 143.231 149.8172
41.20435 110.4887 7.111562 0 22.44814 23.50562 42.92224 72.99102 143.8497 151.9544 70.58735 116.9191 135.7145 132.67 138.5752 145.3556
63.41774 131.8085 29.41088 22.44814 0 2.061553 23.82836 56.49801 163.5726 159.2481 55.36244 104.6742 140.46 123.4616 130.1829 137.644
64.63095 132.2518 30.54914 23.50562 2.061553 0 21.87047 54.47873 163.6589 157.9717 53.31276 102.6128 139.0189 121.4264 128.1612 135.635
83.63907 145.0105 49.95555 42.92224 23.82836 21.87047 0 32.89789 172.9886 152.3046 32.35152 82.34812 131.2914 102.6963 109.8659 117.6916
111.4898 162.7206 79.59117 72.99102 56.49801 54.47873 32.89789 0 185.0595 142.6356 5.366236 50.78531 119.2525 73.25816 80.98756 89.21969
115.8871 40.6962 138.8272 143.8497 163.5726 163.6589 172.9886 185.0595 0 112.031 179.9028 196.4247 122.3315 192.4789 192.1755 192.9831
154.15 126.666 151.9301 151.9544 159.2481 157.9717 152.3046 142.6356 112.031 0 137.6528 123.6038 24.63117 107.487 103.2916 100.1927
108.2802 157.9616 77.00649 70.58735 55.36244 53.31276 32.35152 5.366236 179.9028 137.6528 0 50.08891 114.4028 71.48737 79.02248 87.13314
150.1325 183.7991 122.5472 116.9191 104.6742 102.6128 82.34812 50.78531 196.4247 123.6038 50.08891 0 99.03789 25.23144 33.41021 41.79386
143.674 129.3646 136.6236 135.7145 140.46 139.0189 131.2914 119.2525 122.3315 24.63117 114.4028 99.03789 0 83.72043 80.09617 77.82742
161.8128 185.1008 137.5468 132.67 123.4616 121.4264 102.6963 73.25816 192.4789 107.487 71.48737 25.23144 83.72043 0 8.182396 16.59436
166.4776 186.5321 143.231 138.5752 130.1829 128.1612 109.8659 80.98756 192.1755 103.2916 79.02248 33.41021 80.09617 8.182396 0 8.428773
172.1333 189.0944 149.8172 145.3556 137.644 135.635 117.6916 89.21969 192.9831 100.1927 87.13314 41.79386 77.82742 16.59436 8.428773 0
