0 115.2637 35.85817 145.4633 149.4626 85.16086 157.542 103.4844 162.9849 111.8442 126.0102 156.5041 132.6925 138.624 155.9675 158.0483 159.9632 161.3736
115.2637 0 142.4624 32.88142 38.66325 168.0974 62.90634 178.2849 71.56685 178.7986 180.1281 104.0112 180.1213 181.5884 117.9324 157.2825 172.2543 163.7359
35.85817 142.4624 0 169.9341 172.9653 53.14132 175.1746 72.49657 179.1989 82.74279 99.89631 161.8837 108.1771 115.0174 157.0032 146.922 144.3663 148.8661
145.4633 32.88142 169.9341 0 6.76757 189.2575 39.19262 196.9676 47.98177 195.5807 193.6614 93.61976 191.9535 192.1546 110.9036 157.7037 175.134 164.4629
149.4626 38.66325 172.9653 6.76757 0 190.5177 33.14885 197.6028 41.80012 195.7772 193.1383 89.11083 191.0696 191.0026 106.8316 154.6918 172.5096 161.4769
85.16086 168.0974 53.14132 189.2575 190.5177 0 183.2795 19.5104 184.8303 31.01976 50.69616 152.6144 60.46165 68.00735 141.7674 114.8001 106.0908 114.594
157.542 62.90634 175.1746 39.19262 33.14885 183.2795 0 187.2111 8.932439 183.3414 177.4384 59.2289 173.7907 172.5494 78.11727 129.1183 148.2028 135.9113
103.4844 178.2849 72.49657 196.9676 197.6028 19.5104 187.2111 0 187.8458 12.86007 33.659 150.8755 44.01818 51.69555 137.9979 104.627 93.23764 103.409
162.9849 71.56685 179.1989 47.98177 41.80012 184.8303 8.932439 187.8458 0 183.3904 176.5062 53.67951 172.366 170.7403 72.93319 124.9212 144.4041 131.6752
111.8442 178.7986 82.74279 195.5807 195.7772 31.01976 183.3414 12.86007 183.3904 0 20.81843 143.8091 31.22447 38.89653 129.8962 93.59498 81.20274 91.95485
126.0102 180.1281 99.89631 193.6614 193.1383 50.69616 177.4384 33.659 176.5062 20.81843 0 132.8924 10.486 18.11827 117.3276 76.033 61.76412 73.57575
156.5041 104.0112 161.8837 93.61976 89.11083 152.6144 59.2289 150.8755 53.67951 143.8091 132.8924 0 126.9266 123.932 19.38917 72.27553 92.33412 78.90575
132.6925 180.1213 108.1771 191.9535 191.0696 60.46165 173.7907 44.01818 172.366 31.22447 10.486 126.9266 0 7.677529 110.6057 66.93597 51.73665 64.04903
138.624 181.5884 115.0174 192.1546 191.0026 68.00735 172.5494 51.69555 170.7403 38.89653 18.11827 123.932 7.677529 0 107.0187 61.2704 45.0184 57.90893
155.9675 117.9324 157.0032 110.9036 106.8316 141.7674 78.11727 137.9979 72.93319 129.8962 117.3276 19.38917 110.6057 107.0187 0 53.08072 73.29929 59.64711
158.0483 157.2825 146.922 157.7037 154.6918 114.8001 129.1183 104.627 124.9212 93.59498 76.033 72.27553 66.93597 61.2704 53.08072 0 20.45459 6.807369
159.9632 172.2543 144.3663 175.134 172.5096 106.0908 148.2028 93.23764 144.4041 81.20274 61.76412 92.33412 51.73665 45.0184 73.29929 20.45459 0 14.67873
161.3736 163.7359 148.8661 164.4629 161.4769 114.594 135.9113 103.409 131.6752 91.95485 73.57575 78.90575 64.04903 57.90893 59.64711 6.807369 14.67873 0
