0 22.16947 99.90883 130.9642 136.7335 136.7514 150.47 121.8436 130.4583 158.423 143.1893 163.617 158.0641 156.7165 147.9366 144.0518 154.4123 153.0736 172.8169
22.16947 0 115.5812 144.9897 150.2233 149.4143 158.9428 101.8494 111.6322 162.4667 125.8618 166.4992 159.2094 156.7091 131.5894 137.0818 138.4424 137.5808 162.4796
99.90883 115.5812 0 32.65992 39.32718 41.66353 68.93317 179.1987 179.3705 94.09774 181.4819 103.1843 106.6924 110.8736 180.1591 133.2718 183.4258 179.8965 170.3854
130.9642 144.9897 32.65992 0 7.010037 11.95728 45.77609 197.0275 194.8525 77.16541 193.7909 86.9351 94.40063 100.5491 190.7525 134.1315 192.8428 188.8727 170.5819
136.7335 150.2233 39.32718 7.010037 0 6.62441 40.48969 199.2315 196.526 72.74624 194.7561 82.5382 90.77599 97.27904 191.3492 132.9366 193.1736 189.1221 169.0274
136.7514 149.4143 41.66353 11.95728 6.62441 0 34.07552 195.2064 192.0992 66.14361 189.8434 75.93538 84.16327 90.70092 186.2082 126.9239 187.8744 183.7789 162.8552
150.47 158.9428 68.93317 45.77609 40.48969 34.07552 0 185.8307 180.1345 33.31916 174.5326 42.97689 53.22123 60.74959 169.276 103.7619 169.7143 165.3386 137.4039
121.8436 101.8494 179.1987 197.0275 199.2315 195.2064 185.8307 0 15.69436 169.9472 35.80813 168.0428 154.877 147.9227 46.08444 102.1191 53.39234 55.57393 102.4518
130.4583 111.6322 179.3705 194.8525 196.526 192.0992 180.1345 15.69436 0 161.9335 20.11389 159.2629 145.691 138.3545 30.45701 90.80553 37.71245 40.01184 87.84842
158.423 162.4667 94.09774 77.16541 72.74624 66.14361 33.31916 169.9472 161.9335 0 153.3117 9.791966 21.08099 29.33691 146.6697 77.39024 145.9596 141.4284 107.8472
143.1893 125.8618 181.4819 193.7909 194.7561 189.8434 174.5326 35.80813 20.11389 153.3117 0 149.5787 135.5811 127.7816 10.68589 78.45205 17.64393 20.3357 69.77673
163.617 166.4992 103.1843 86.9351 82.5382 75.93538 42.97689 168.0428 159.2629 9.791966 149.5787 0 14.26556 22.61188 142.4429 72.29231 141.2788 136.7136 100.7998
158.0641 159.2094 106.6924 94.40063 90.77599 84.16327 53.22123 154.877 145.691 21.08099 135.5811 14.26556 0 8.424217 128.3115 58.05368 127.061 122.4922 86.95006
156.7165 156.7091 110.8736 100.5491 97.27904 90.70092 60.74959 147.9227 138.3545 29.33691 127.7816 22.61188 8.424217 0 120.3335 49.91147 118.9346 114.3597 78.5631
147.9366 131.5894 180.1591 190.7525 191.3492 186.2082 169.276 46.08444 30.45701 146.6697 10.68589 142.4429 128.3115 120.3335 0 70.5638 7.559234 9.654015 59.34274
144.0518 137.0818 133.2718 134.1315 132.9366 126.9239 103.7619 102.1191 90.80553 77.39024 78.45205 72.29231 58.05368 49.91147 70.5638 0 69.02402 64.45037 37.12587
154.4123 138.4424 183.4258 192.8428 193.1736 187.8744 169.7143 53.39234 37.71245 145.9596 17.64393 141.2788 127.061 118.9346 7.559234 69.02402 0 4.584641 54.1088
153.0736 137.5808 179.8965 188.8727 189.1221 183.7789 165.3386 55.57393 40.01184 141.4284 20.3357 136.7136 122.4922 114.3597 9.654015 64.45037 4.584641 0 50.1261
172.8169 162.4796 170.3854 170.5819 169.0274 162.8552 137.4039 102.4518 87.84842 107.8472 69.77673 100.7998 86.95006 78.5631 59.34274 37.12587 54.1088 50.1261 0
