0 12.15193 122.3761 14.7706 18.88112 23.00716 36.68485 146.8817 150.9934 78.0925 161.9309 161.7752 149.8509 104.6406 149.8049 112.0053 164.8179 126.5176 165.8006 157.4502 131.4357 135.6157 154.6005 139.1678 156.8758 158.6034
12.15193 0 133.4842 2.687419 6.778651 10.95699 25.6242 157.3946 161.0362 68.72328 171.1581 170.0131 157.7713 96.46753 157.4436 104.6456 171.2068 120.4482 171.6716 162.5558 132.6721 136.555 158.747 134.4551 154.675 157.9811
122.3761 133.4842 0 135.6351 139.3101 142.7381 150.4826 28.50048 37.90853 173.6185 57.28367 70.20407 66.86415 185.9337 70.57536 185.7333 95.40164 186.9029 102.1625 105.6996 130.4618 135.4119 114.5456 185.4736 176.9889 164.0298
14.7706 2.687419 135.6351 0 4.113194 8.276473 23.04233 159.3606 162.8683 66.37017 172.7666 171.3671 159.0518 94.30685 158.6545 102.6321 172.1059 118.6727 172.447 163.1568 132.4236 136.2367 159.1286 132.9399 153.6635 157.3034
18.88112 6.778651 139.3101 4.113194 0 4.190611 19.44563 162.8168 166.1609 63.22006 175.7751 174.043 161.6336 91.51832 161.1429 100.1171 174.1614 116.5798 174.3287 164.7947 132.8234 136.5268 160.4518 131.2927 152.8456 157.0191
23.00716 10.95699 142.7381 8.276473 4.190611 0 15.65769 165.9672 169.1145 59.70343 178.395 176.2872 163.7784 88.29886 163.1847 97.14264 175.7249 113.988 175.7052 165.9162 132.682 136.2696 161.2439 129.1155 151.4624 156.1645
36.68485 25.6242 150.4826 23.04233 19.44563 15.65769 0 172.1502 174.3098 44.1469 181.9793 178.209 165.3364 73.07246 164.3085 82.31741 174.8149 99.91155 174.0526 163.3246 125.7234 128.8898 157.4339 115.9847 140.4272 146.7166
146.8817 157.3946 28.50048 159.3606 162.8168 165.9672 172.1502 0 11.83815 190.5389 32.46874 49.48863 51.0822 199.2584 55.58406 197.4694 79.4142 195.7013 87.21757 94.26764 130.3475 134.8386 105.535 191.2564 177.3415 161.8697
150.9934 161.0362 37.90853 162.8683 166.1609 169.1145 174.3098 11.83815 0 190.0507 20.67495 37.87125 40.63889 197.0289 45.24214 194.5501 68.40433 191.5628 76.36662 84.2224 123.404 127.6887 96.03698 185.9608 170.1784 153.9731
78.0925 68.72328 173.6185 66.37017 63.22006 59.70343 44.1469 190.5389 190.0507 0 193.1813 185.0651 171.7489 29.80616 169.5855 40.49003 173.9721 60.47395 171.1402 158.2245 109.859 111.4348 149.0894 79.47081 110.2133 121.4785
161.9309 171.1581 57.28367 172.7666 175.7751 178.395 181.9793 32.46874 20.67495 193.1813 0 19.49965 27.48111 197.0503 31.88113 193.3503 51.43597 188.1412 59.72411 69.7308 115.3268 119.0992 82.69826 180.387 161.0251 143.4402
161.7752 170.0131 70.20407 171.3671 174.043 176.2872 178.209 49.48863 37.87125 185.0651 19.49965 0 13.31674 186.2748 16.08676 181.6329 31.9546 174.783 40.26192 50.84589 99.46583 102.8543 64.19012 165.5698 144.0933 125.8539
149.8509 157.7713 66.86415 159.0518 161.6336 163.7784 165.3364 51.0822 40.63889 171.7489 27.48111 13.31674 0 173.1235 4.640043 168.6375 28.8412 162.2163 36.2853 43.64215 88.04476 91.71715 55.90663 153.5973 133.5531 115.9987
104.6406 96.46753 185.9337 94.30685 91.51832 88.29886 73.07246 199.2584 197.0289 29.80616 197.0503 186.2748 173.1235 0 170.2813 11.95825 170.3613 33.11102 166.2189 152.3169 99.07211 99.30136 141.3324 53.71684 88.11419 102.6998
149.8049 157.4436 70.57536 158.6545 161.1429 163.1847 164.3085 55.58406 45.24214 169.5855 31.88113 16.08676 4.640043 170.2813 0 165.5625 24.84493 158.7388 32.01157 39.01094 83.97172 87.55322 51.28081 149.7714 129.2505 111.5592
112.0053 104.6456 185.7333 102.6321 100.1171 97.14264 82.31741 197.4694 194.5501 40.49003 193.3503 181.6329 168.6375 11.95825 165.5625 0 164.0701 21.15386 159.4954 145.3564 91.03704 90.7929 133.8276 41.84271 76.74638 92.06856
164.8179 171.2068 95.40164 172.1059 174.1614 175.7249 174.8149 79.4142 68.40433 173.9721 51.43597 31.9546 28.8412 170.3613 24.84493 164.0701 0 154.2609 8.340014 21.22868 75.78837 78.15322 35.13995 142.39 116.9949 97.62026
126.5176 120.4482 186.9029 118.6727 116.5798 113.988 99.91155 195.7013 191.5628 60.47395 188.1412 174.783 162.2163 33.11102 158.7388 21.15386 154.2609 0 148.8945 134.4531 78.96897 77.6874 121.9886 20.98248 57.0736 74.04614
165.8006 171.6716 102.1625 172.447 174.3287 175.7052 174.0526 87.21757 76.36662 171.1402 59.72411 40.26192 36.2853 166.2189 32.01157 159.4954 8.340014 148.8945 0 14.5235 70.03658 72.02708 28.0663 136.3127 109.8699 90.22229
157.4502 162.5558 105.6996 163.1568 164.7947 165.9162 163.3246 94.26764 84.2224 158.2245 69.7308 50.84589 43.64215 152.3169 39.01094 145.3564 21.22868 134.4531 14.5235 0 55.54613 57.50412 13.91876 121.7916 95.77097 76.42386
131.4357 132.6721 130.4618 132.4236 132.8234 132.682 125.7234 130.3475 123.404 109.859 115.3268 99.46583 88.04476 99.07211 83.97172 91.03704 75.78837 78.96897 70.03658 55.54613 0 5.20726 43.07834 66.7009 47.03337 34.33697
135.6157 136.555 135.4119 136.2367 136.5268 136.2696 128.8898 134.8386 127.6887 111.4348 119.0992 102.8543 91.71715 99.30136 87.55322 90.7929 78.15322 77.6874 72.02708 57.50412 5.20726 0 44.48533 64.29209 42.51753 29.15112
154.6005 158.747 114.5456 159.1286 160.4518 161.2439 157.4339 105.535 96.03698 149.0894 82.69826 64.19012 55.90663 141.3324 51.28081 133.8276 35.13995 121.9886 28.0663 13.91876 43.07834 44.48533 0 108.6039 81.88728 62.50854
139.1678 134.4551 185.4736 132.9399 131.2927 129.1155 115.9847 191.2564 185.9608 79.47081 180.387 165.5698 153.5973 53.71684 149.7714 41.84271 142.39 20.98248 136.3127 121.7916 66.7009 64.29209 108.6039 0 36.76814 55.17159
156.8758 154.675 176.9889 153.6635 152.8456 151.4624 140.4272 177.3415 170.1784 110.2133 161.0251 144.0933 133.5531 88.11419 129.2505 76.74638 116.9949 57.0736 109.8699 95.77097 47.03337 42.51753 81.88728 36.76814 0 20.69077
158.6034 157.9811 164.0298 157.3034 157.0191 156.1645 146.7166 161.8697 153.9731 121.4785 143.4402 125.8539 115.9987 102.6998 111.5592 92.06856 97.62026 74.04614 90.22229 76.42386 34.33697 29.15112 62.50854 55.17159 20.69077 0
