0 50.40065 48.34794 52.90684 128.6457 89.63415 91.42577 89.73605 92.35895 89.68003 156.8863 124.8999 94.645 176.0388 157.2293
50.40065 0 97.11977 101.962 178.8911 70.40064 73.00685 72.25822 85.54677 89.40001 184.5338 175.2892 104.3132 224.4903 195.1797
48.34794 97.11977 0 5 83.08147 133.5066 134.8898 133.0038 130.9198 125.135 160.0738 82.23328 122.8739 141.7393 145.929
52.90684 101.962 5 0 78.08216 137.0584 138.3808 136.4734 133.8096 127.7019 159.0283 77.30985 124.6796 137.259 143.5051
128.6457 178.8911 83.08147 78.08216 0 201.3281 201.9775 199.9296 191.3818 182.2629 164.2774 15.37597 171.2354 77.30262 128.3218
89.63415 70.40064 133.5066 137.0584 201.3281 0 2.692582 3.162278 23.4094 33.90346 143.0295 192.6456 55.22681 223.5919 169.1869
91.42577 73.00685 134.8898 138.3808 201.9775 2.692582 0 2.061553 21.47673 32.31142 141.3056 193.1264 53.66796 223.3028 168.0347
89.73605 72.25822 133.0038 136.4734 199.9296 3.162278 2.061553 0 20.24846 30.81306 139.9119 191.0676 52.15362 221.2995 166.3033
92.35895 85.54677 130.9198 133.8096 191.3818 23.4094 21.47673 20.24846 0 11.60938 119.8914 181.3706 32.64966 206.7033 147.8251
89.68003 89.40001 125.135 127.7019 182.2629 33.90346 32.31142 30.81306 11.60938 0 109.1566 171.8161 21.35676 195.523 136.2619
156.8863 184.5338 160.0738 159.0283 164.2774 143.0295 141.3056 139.9119 119.8914 109.1566 0 149.1171 87.99042 131.3414 47.12869
124.8999 175.2892 82.23328 77.30985 15.37597 192.6456 193.1264 191.0676 181.3706 171.8161 149.1171 0 159.6647 66.80728 112.9682
94.645 104.3132 122.8739 124.6796 171.2354 55.22681 53.66796 52.15362 32.64966 21.35676 87.99042 159.6647 0 177.9294 115.3964
176.0388 224.4903 141.7393 137.259 77.30262 223.5919 223.3028 221.2995 206.7033 195.523 131.3414 66.80728 177.9294 0 84.77183
157.2293 195.1797 145.929 143.5051 128.3218 169.1869 168.0347 166.3033 147.8251 136.2619 47.12869 112.9682 115.3964 84.77183 0
