0 70.21258 64.1759 56.22454 22.86124 114.7414 87.30783 87.17326 86.71682 147.8946 125.3887 165.1696 125.589 189.4795
70.21258 0 6.103278 40.60788 87.44269 82.88932 157.4859 157.1599 156.5791 195.613 100.1111 154.5064 106.4765 198.589
64.1759 6.103278 0 36.55475 81.34786 82.96902 151.4268 151.0777 150.49 190.4069 99.76938 153.3415 105.5888 196.0129
56.22454 40.60788 36.55475 0 63.49867 60.34166 136.1922 134.5445 133.4541 156.5397 73.75267 122.3672 76.78704 160.7814
22.86124 87.44269 81.34786 63.49867 0 115.922 72.78124 71.41975 70.49475 125.4122 123.5853 156.5696 121.7646 174.4107
114.7414 82.88932 82.96902 60.34166 115.922 0 184.7391 181.8673 180.3064 166.6812 18.14487 74.69253 27.4996 127.7821
87.30783 157.4859 151.4268 136.1922 72.78124 184.7391 0 5.733067 8.050621 119.7875 189.2526 210.0723 185.0623 209.4446
87.17326 157.1599 151.0777 134.5445 71.41975 181.8673 5.733067 0 2.357023 114.0624 185.9225 205.6242 181.4804 204.1403
86.71682 156.5791 150.49 133.4541 70.49475 180.3064 8.050621 2.357023 0 111.7937 184.1983 203.5298 179.6698 201.8205
147.8946 195.613 190.4069 156.5397 125.4122 166.6812 119.7875 114.0624 111.7937 0 159.0467 144.3267 149.2749 112.798
125.3887 100.1111 99.76938 73.75267 123.5853 18.14487 189.2526 185.9225 184.1983 159.0467 0 56.56994 11.08232 110.8702
165.1696 154.5064 153.3415 122.3672 156.5696 74.69253 210.0723 205.6242 203.5298 144.3267 56.56994 0 48.26488 60.6356
125.589 106.4765 105.5888 76.78704 121.7646 27.4996 185.0623 181.4804 179.6698 149.2749 11.08232 48.26488 0 100.3872
189.4795 198.589 196.0129 160.7814 174.4107 127.7821 209.4446 204.1403 201.8205 112.798 110.8702 60.6356 100.3872 0
