0 114.0175 112.1606 114.2366 112.8051 84.10856 95.04549 88.89601 133.2537 112.1345 126.6274 118.2709 139.9523 163.5712 142.8881 164.9394 165.8932 168.7683 216.2784 170.2058 183.2455 201.8818 216.1317 199.4373 201.3082 203.0025 202.8953 206.1286 231.6755 232.8573 228.3436 236.9838 227.1079 223.0202 245.9464 240.1635 256.2778 261.8616 252.5401
114.0175 0 2 3.162278 5 38.73306 143.751 96.38724 82.24775 168.7535 186.039 97.59098 197.7894 79.69649 198.4061 80.1561 85.33398 90.62543 165.7064 95.13149 230.0056 244.3486 253.6297 146.4283 146.8911 147.4924 151.2564 153.1698 259.6335 256.7771 188.4839 259.1164 191.6507 211.2865 264.5112 226.9979 268.0047 260.2638 237.7404
112.1606 2 0 3.162278 4.123106 36.77295 141.8694 94.61765 81.33543 166.8719 184.1643 96.20811 195.9394 79.80621 196.5731 80.30567 85.36523 90.61195 165.3025 95.04736 228.2818 242.6814 252.0232 146.0111 146.5094 147.1394 150.8261 152.7776 258.1399 255.3282 187.9159 257.6923 191.0026 210.2617 263.1387 226.0284 266.7269 259.1669 236.8174
114.2366 3.162278 3.162278 0 2.236068 37.27264 141.8212 94.14085 79.12893 166.8193 184.0774 94.75231 195.7438 76.7498 196.3084 77.23341 82.34413 87.61324 162.5645 92.08692 227.6367 241.8703 251.0504 143.2838 143.7533 144.3607 148.1098 150.03 256.9004 253.9931 185.323 256.306 188.4887 208.2018 261.65 223.8923 265.0637 257.2107 234.6199
112.8051 5 4.123106 2.236068 0 35.17456 139.6067 91.90484 77.31486 164.6038 181.8585 92.63369 193.5165 75.89322 194.0773 76.41989 81.40161 86.62225 161.1842 91.02198 225.4043 239.6482 248.8449 141.8917 142.3938 143.028 146.7055 148.6607 254.7374 251.8502 183.7959 254.1749 186.893 206.3129 259.5452 222.0434 263.0117 255.2729 232.8057
84.10856 38.73306 36.77295 37.27264 35.17456 0 105.6 60.21005 65.28148 130.5759 147.9231 69.32712 159.9478 83.1499 160.7739 84.29264 86.76101 90.72821 154.6326 93.51604 193.8394 209.0096 219.2241 135.6558 136.7964 137.9393 140.0723 142.6718 227.0635 224.9739 173.7287 227.7282 175.2919 187.4653 233.9913 204.047 239.1304 234.6889 215.558
95.04549 143.751 141.8694 141.8212 139.6067 105.6 0 50.01107 100.0652 25.00252 42.3239 70.73827 54.55548 142.2051 55.78443 143.8727 140.6295 140.2515 152.0333 138.4387 92.64037 110.1147 123.155 140.4861 143.0108 145.1679 142.1146 145.6498 137.1086 137.9336 154.8676 141.9912 151.0605 135.197 150.9009 151.7176 161.4548 168.9677 163.9976
88.89601 96.38724 94.61765 94.14085 91.90484 60.21005 50.01107 0 55.01543 74.41473 91.21952 30.92733 102.1952 95.56428 102.4817 97.21368 95.05116 95.72659 128.2047 95.02894 133.8226 148.8027 159.1154 112.331 114.4225 116.2863 115.382 118.7455 167.7662 166.2077 139.4494 169.2622 138.342 138.5081 176.2017 155.6861 182.8398 182.132 167.872
133.2537 82.24775 81.33543 79.12893 77.31486 65.28148 100.0652 55.01543 0 121.6103 136.4415 29.81994 144.8041 42.24314 143.8245 43.90755 40.63095 40.8011 89.39503 40.04062 165.9702 176.8119 183.126 70.5487 71.82519 73.0995 74.87391 77.56448 184.993 180.8811 108.8703 182.544 111 129.2613 186.6811 144.7919 188.3803 178.6059 155.4927
112.1345 168.7535 166.8719 166.8193 164.6038 130.5759 25.00252 74.41473 121.6103 0 17.38029 91.81845 30.12837 163.8378 31.99636 165.4991 161.732 160.8416 162.9629 158.5273 71.32062 89.77884 104.044 153.7555 156.3877 158.6059 154.6949 158.1865 120.619 122.7635 161.7817 127.2541 156.8343 133.7622 136.9823 149.1871 149.3589 161.0295 161.0528
126.6274 186.039 184.1643 184.0774 181.8585 147.9231 42.3239 91.21952 136.4415 17.38029 0 106.6419 13.41827 178.5169 16.32483 180.168 176.0702 174.8495 170.7199 172.2222 56.98536 75.96216 91.03559 163.1295 165.8026 168.0372 163.6154 167.0404 109.486 112.641 166.9024 117.3991 161.2591 133.6507 127.6157 148.0195 141.2073 155.8004 159.4114
118.2709 97.59098 96.20811 94.75231 92.63369 69.32712 70.73827 30.92733 29.81994 91.81845 106.6419 0 115.2 72.02105 114.3547 73.68175 70.03253 69.51476 98.02111 67.77905 138.4353 150.5199 158.1571 81.61648 83.64807 85.47514 84.83219 88.14193 162.48 159.3251 111.2766 161.5714 111.1126 118.33 166.931 135.0779 170.8443 165.3784 146.7873
139.9523 197.7894 195.9394 195.7438 193.5165 159.9478 54.55548 102.1952 144.8041 30.12837 13.41827 115.2 0 186.5374 4.341659 188.1719 183.7355 182.1763 172.4072 179.2419 44.15694 63.25267 78.64584 166.2342 168.9244 171.1586 166.3293 169.6745 98.02041 101.7568 166.4717 106.6455 160.3198 129.4961 117.0966 142.9436 131.3672 147.7941 153.9001
163.5712 79.69649 79.80621 76.7498 75.89322 83.1499 142.2051 95.56428 42.24314 163.8378 178.5169 72.02105 186.5374 0 185.3761 1.667708 6.468138 12.06466 90.71641 17.50803 205.1632 214.5126 219.2596 72.3371 72.05749 72.08697 77.24494 78.32165 218.298 213.1602 116.2276 214.124 121.1715 151.3441 216.7667 164.5529 215.8309 201.1773 173.4814
142.8881 198.4061 196.5731 196.3084 194.0773 160.7739 55.78443 102.4817 143.8245 31.99636 16.32483 114.3547 4.341659 185.3761 0 187.0027 182.4433 180.7622 169.3599 177.7217 40.68122 59.70134 74.92325 163.5428 166.2348 168.4666 163.5375 166.8592 93.98733 97.60379 162.9761 102.4725 156.7323 125.4313 112.8919 138.7689 127.0903 143.453 149.6813
164.9394 80.1561 80.30567 77.23341 76.41989 84.29264 143.8727 97.21368 43.90755 165.4991 180.168 73.68175 188.1719 1.667708 187.0027 0 7.086764 12.5021 91.06726 18.02776 206.6964 215.989 220.6775 72.80968 72.47068 72.44998 77.70779 78.71467 219.6131 214.44 116.7217 215.3782 121.758 152.3056 217.9656 165.4166 216.9345 202.1115 174.2713
165.8932 85.33398 85.36523 82.34413 81.40161 86.76101 140.6295 95.05116 40.63095 161.732 176.0702 70.03253 183.7355 6.468138 182.4433 7.086764 0 5.624571 84.26072 11.04033 201.217 210.1653 214.5794 65.86961 65.59133 65.62943 70.77704 71.85788 213.1584 207.8895 109.7628 208.7648 114.7311 145.2787 211.2342 158.3418 210.0474 195.066 167.1847
