0 145.4659 62.20029 60.31472 60.37666 56.31027 56.96946 60.25256 62.34441 63.10548 61.82209 64.75584 138.4786 169.3286 174.0971 174.5601 176.9401 179.4501 180.9671
145.4659 0 199.6849 192.5143 191.3325 185.1854 183.3233 179.1036 181.5976 180.5881 170.6985 169.8908 143.2276 43.2344 61.04737 74.46839 78.19098 85.63507 93.75993
62.20029 199.6849 0 11.6619 13.89244 19.10497 22.71082 32.31873 31.38471 33.61547 44.20407 48.01042 146.3614 215.9079 216.3099 212.8109 214.3872 214.9246 214.0306
60.31472 192.5143 11.6619 0 2.236068 8.062258 11.34818 20.70024 19.72308 21.9545 32.64966 36.40055 134.7471 207.0625 206.8019 202.8213 204.3007 204.6272 203.5054
60.37666 191.3325 13.89244 2.236068 0 6.324555 9.329054 18.50676 17.49286 19.72308 30.4795 34.20526 132.5442 205.5186 205.112 201.0236 202.4807 202.7588 201.584
56.31027 185.1854 19.10497 8.062258 6.324555 0 3.745831 13.6565 13.34166 15.52417 25.23886 29.15476 127.4176 199.1964 198.8024 194.7678 196.2419 196.5653 195.4553
56.96946 183.3233 22.71082 11.34818 9.329054 3.745831 0 9.91369 9.722718 11.86513 21.53558 25.42698 123.7213 196.6833 196.0279 191.8001 193.2341 193.4706 192.2656
60.25256 179.1036 32.31873 20.70024 18.50676 13.6565 9.91369 0 2.54951 2.915476 12.02082 15.70032 114.0491 190.5957 189.1829 184.3909 185.7051 185.6822 184.1927
62.34441 181.5976 31.38471 19.72308 17.49286 13.34166 9.722718 2.54951 0 2.236068 13.60147 16.97056 115.1461 192.909 191.3752 186.4685 187.7545 187.6665 186.097
63.10548 180.5881 33.61547 21.9545 19.72308 15.52417 11.86513 2.915476 2.236068 0 11.6619 14.86607 112.9505 191.4808 189.7798 184.7498 186.0092 185.8643 184.2329
61.82209 170.6985 44.20407 32.64966 30.4795 25.23886 21.53558 12.02082 13.60147 11.6619 0 4.123106 102.1857 180.4316 178.4004 173.195 174.4257 174.2331 172.574
64.75584 169.8908 48.01042 36.40055 34.20526 29.15476 25.42698 15.70032 16.97056 14.86607 4.123106 0 98.35168 178.6782 176.2526 170.7469 171.9101 171.5728 169.7531
138.4786 143.2276 146.3614 134.7471 132.5442 127.4176 123.7213 114.0491 115.1461 112.9505 102.1857 98.35168 0 126.7533 114.4866 101.8787 101.0847 96.96035 91.13082
169.3286 43.2344 215.9079 207.0625 205.5186 199.1964 196.6833 190.5957 192.909 191.4808 180.4316 178.6782 126.7533 0 19.50702 35.29007 38.70911 46.51841 55.49374
174.0971 61.04737 216.3099 206.8019 205.112 198.8024 196.0279 189.1829 191.3752 189.7798 178.4004 176.2526 114.4866 19.50702 0 16.23502 19.41582 27.19447 36.27307
174.5601 74.46839 212.8109 202.8213 201.0236 194.7678 191.8001 184.3909 186.4685 184.7498 173.195 170.7469 101.8787 35.29007 16.23502 0 3.732573 11.34753 20.20588
176.9401 78.19098 214.3872 204.3007 202.4807 196.2419 193.2341 185.7051 187.7545 186.0092 174.4257 171.9101 101.0847 38.70911 19.41582 3.732573 0 7.809302 16.85743
179.4501 85.63507 214.9246 204.6272 202.7588 196.5653 193.4706 185.6822 187.6665 185.8643 174.2331 171.5728 96.96035 46.51841 27.19447 11.34753 7.809302 0 9.137539
180.9671 93.75993 214.0306 203.5054 201.584 195.4553 192.2656 184.1927 186.097 184.2329 172.574 169.7531 91.13082 55.49374 36.27307 20.20588 16.85743 9.137539 0
