0 2.54951 4.242641 89.0843 69.85614 68 243.2723 70.62294 73.06162 75.02666 85.65704 93.66173 92.19544 180.5878 110.4813 215.5929 221.5954 146.6467 151.9804 173.7993 177.6169 199.473 206.0661 217.8403 205.5341 209.5066 227.3679 230.0505 234.0021 219.1734 257.5436 230.1084 229.2513 227.1286
2.54951 0 2.54951 86.94657 67.38086 65.50191 241.3832 68.11241 70.58683 72.54309 83.1532 91.14615 89.66884 178.0397 107.9328 213.9118 219.9136 144.0981 149.4319 171.2502 175.0703 197.0062 203.6326 215.4421 203.0893 207.0809 224.9529 227.6208 231.5653 216.6391 255.1405 227.5992 226.7147 224.58
4.242641 2.54951 0 84.84251 67.05132 65.06919 239.0748 67.61065 70.25667 72.1734 82.67852 90.60088 89.05055 176.9978 106.9131 211.4938 217.496 143.0743 148.405 170.246 173.9936 195.4703 202.0006 213.7256 201.4876 205.4288 223.2743 225.9784 229.9413 215.4182 253.4341 226.225 225.5128 223.5502
89.0843 86.94657 84.84251 0 64.79004 61.86468 156.0704 60.28801 65.34229 64.65502 64.50319 65.33174 62.29045 113.5255 57.22436 132.204 138.1001 84.04223 88.4744 108.5015 109.7353 118.0334 122.4345 132.4768 122.5287 125.4228 142.5519 145.8555 150.0988 144.8508 171.9955 151.61 155.074 157.6928
69.85614 67.38086 67.05132 64.79004 0 3.328663 211.792 4.669047 3.206244 5.261179 16.28122 24.59431 23.88054 114.7781 46.76204 193.041 198.7244 81.26703 86.50627 107.6294 112.2975 141.7572 150.4232 164.0258 149.1701 154.2637 172.3281 174.0555 177.4849 155.2742 202.5821 168.5406 164.964 160.7147
68 65.50191 65.06919 61.86468 3.328663 0 209.8361 3.162278 5.830952 7.28011 17.67577 25.82479 24.73863 115.4164 46.70096 190.6721 196.3785 81.73891 87.01373 108.3184 112.847 141.4162 149.9041 163.3761 148.7153 153.7173 171.8016 173.6181 177.1017 155.6824 202.0984 168.6697 165.4394 161.5209
243.2723 241.3832 239.0748 156.0704 211.792 209.8361 0 207.2114 210.8588 209.2385 203.1131 198.5171 196.4372 156.9101 174.5843 37.96601 34.08296 162.5578 161.2305 160.0002 154.4075 113.3422 102.8953 92.46593 106.0561 100.351 96.6599 101.0451 103.6111 143.8627 98.9989 130.4311 147.6367 163.5196
70.62294 68.11241 67.61065 60.28801 4.669047 3.162278 207.2114 0 5.366563 5.813777 15.07828 23.05559 21.80826 112.3483 43.54318 188.374 194.059 78.64 83.92093 105.2636 109.7593 138.2591 146.7619 160.2511 145.5667 150.5782 168.6606 170.4683 173.9477 152.5654 198.9533 165.5185 162.3336 158.4922
73.06162 70.58683 70.25667 65.34229 3.206244 5.830952 210.8588 5.366563 0 2.236068 13.24347 21.57128 21.0238 111.9069 44.33131 192.6225 198.2738 78.48726 83.70617 104.7379 109.4674 139.424 148.2102 161.9038 146.9124 152.0691 170.1148 171.7797 175.1713 152.5025 200.3332 165.9131 162.1583 157.7654
75.02666 72.54309 72.1734 64.65502 5.261179 7.28011 209.2385 5.813777 2.236068 0 11.04331 19.36801 18.78829 109.6747 42.14576 191.2798 196.9124 76.25123 81.47017 102.5079 107.2324 137.2518 146.0693 159.7892 144.7593 149.9333 167.9731 169.6209 173.0029 150.2664 198.1808 163.6862 159.9225 155.5454
85.65704 83.1532 82.67852 64.50319 16.28122 17.67577 203.1131 15.07828 13.24347 11.04331 0 8.327838 8.134619 98.74651 32.34897 186.8159 192.3317 65.47144 70.65272 91.55724 96.35837 127.338 136.4347 150.3651 135.017 140.3395 158.3153 159.8119 163.1035 139.4668 188.416 153.1287 149.0714 144.5364
93.66173 91.14615 90.60088 65.33174 24.59431 25.82479 198.5171 23.05559 21.57128 19.36801 8.327838 0 3.052868 90.47979 25.44489 183.5346 188.9498 57.33385 62.47967 83.27598 88.13114 119.8509 129.1618 143.2457 127.6596 133.0952 151.0045 152.3817 155.6005 131.2856 181.0037 145.1239 140.8524 136.2177
92.19544 89.66884 89.05055 62.29045 23.88054 24.73863 196.4372 21.80826 21.0238 18.78829 8.134619 3.052868 0 90.90101 24.32769 181.0816 186.5221 57.47391 62.68484 83.74884 88.44458 119.2225 128.3637 142.3384 126.9262 132.2762 150.2366 151.7078 154.9871 131.4876 180.3164 145.0375 141.1348 136.8574
180.5878 178.0397 176.9978 113.5255 114.7781 115.4164 156.9101 112.3483 111.9069 109.6747 98.74651 90.47979 90.90101 0 70.11065 160.1002 163.5751 33.95613 28.62024 7.33168 3.987531 45.99128 57.61862 71.99952 54.7347 61.30649 75.31002 74.44742 76.11542 41.45595 101.292 57.65203 50.57357 46.55858
110.4813 107.9328 106.9131 57.22436 46.76204 46.70096 174.5843 43.54318 44.33131 42.14576 32.34897 25.44489 24.32769 70.11065 0 161.7636 166.9715 36.16551 41.49913 63.33388 67.19549 95.12208 104.0972 118.0201 102.7094 107.9959 125.9851 127.5369 130.8815 109.4309 156.1237 122.0005 119.3377 116.6474
215.5929 213.9118 211.4938 132.204 193.041 190.6721 37.96601 188.374 192.6225 191.2798 186.8159 183.5346 181.0816 160.1002 161.7636 0 6.002571 157.6667 157.5884 161.5362 156.9275 122.1791 113.9254 107.7057 116.8808 112.5639 114.8163 119.7266 123.2566 156.8169 125.5135 146.986 162.6811 176.871
