47 61
48 65
51.14286 57.57143
65.9 73.1
107.3363 97.54814
79.5 168.5
85.44 153
85.60714 165.6071
96.571 207.5529
92 144
97 140
110 129
112.2857 130.2857
113 61
113.5 246
114.5 54
115.5 62
121.5946 245.8919
124.5 59.5
125.5 57
127 128
135.3333 65.33333
136 92
137 67
139.5 65.5
145.1515 72.06061
144 248
172.5957 78.86052
156.7273 259.7455
154 82
155 248
161.5 262.5
168.5 263.5
175 262.3077
196.6752 264.5541
188 93
193.4286 94.42857
205.7385 88.90769
208 255
243.4644 153.7048
230.5475 248.638
251.7727 233.0909
