0 152.8981 106.2787 141.8318 135.4501 162.4245 122.5534 126.0569 137.4811 178.5316 181.3068
152.8981 0 145.8931 164.7843 146.5266 128.0458 55.48906 53.28305 45.67492 27.37178 28.54224
106.2787 145.8931 0 35.86278 30.95561 69.4158 155.3713 157.28 104.2988 159.857 169.9277
141.8318 164.7843 35.86278 0 18.40894 56.75725 183.2018 184.6758 119.9023 173.8334 185.4829
135.4501 146.5266 30.95561 18.40894 0 42.92445 166.5893 167.9144 101.5332 155.4349 167.0747
162.4245 128.0458 69.4158 56.75725 42.92445 0 161.4394 161.85 83.06362 129.8795 142.8954
122.5534 55.48906 155.3713 183.2018 166.5893 161.4394 0 3.640055 82.8553 81.07505 75.96552
126.0569 53.28305 157.28 184.6758 167.9144 161.85 3.640055 0 82.45756 78.44643 72.96033
137.4811 45.67492 104.2988 119.9023 101.5332 83.06362 82.8553 82.45756 0 55.55839 66.04059
178.5316 27.37178 159.857 173.8334 155.4349 129.8795 81.07505 78.44643 55.55839 0 13.71476
181.3068 28.54224 169.9277 185.4829 167.0747 142.8954 75.96552 72.96033 66.04059 13.71476 0
