0 97.85978 117.6811 103.3316 142.4975 113.2801 151.3176 169.1296 57.64362 171.4836 187.3872 93.62758 187.7516 190.9087 139.1031 142.2994 145.3985 154.4067 156.9024 159.6641 194.7286 172.8412 186.604
97.85978 0 24.63361 10.8802 55.55267 162.5255 72.29135 95.41658 134.1373 103.1622 126.2102 153.3282 135.5645 149.4165 139.7306 141.2913 145.3748 155.4844 159.5349 163.2957 165.4659 174.2486 169.7214
117.6811 24.63361 0 15.10724 31.07547 166.9959 48.84813 72.2844 146.9482 80.93785 104.7656 160.9216 115.831 131.6759 133.4903 134.4953 138.5298 148.2363 152.4357 156.23 150.0269 166.034 157.1404
103.3316 10.8802 15.10724 0 45.27261 159.906 61.51829 84.57634 135.5065 92.28233 115.3681 152.1225 124.9222 139.1438 132.7515 134.1231 138.2029 148.2028 152.3155 156.0974 155.7397 166.6826 160.7752
142.4975 55.55267 31.07547 45.27261 0 173.0246 19.91505 42.92965 163.3702 52.94295 77.41336 170.8853 90.8435 109.2432 127.2237 127.4378 131.2246 139.997 144.2415 147.9483 130.4248 155.9124 141.3426
113.2801 162.5255 166.9959 159.906 173.0246 0 167.9748 171.776 60.23841 166.4214 167.489 22.38783 156.7518 146.0964 71.12291 74.09409 73.96225 76.47665 75.91821 76.25549 134.5511 86.65142 115.3816
151.3176 72.29135 48.84813 61.51829 19.91505 167.9748 0 23.47755 165.4282 33.04584 57.50094 168.408 71.16218 90.15252 115.7196 115.4751 119.0344 127.1095 131.3031 134.9003 112.181 141.7721 124.6025
169.1296 95.41658 72.2844 84.57634 42.92965 171.776 23.47755 0 177.0464 11.65773 35.47853 175.1955 51.29687 72.20862 112.1509 111.2124 114.3008 121.0361 125.0385 128.372 96.16082 133.2966 111.6958
57.64362 134.1373 146.9482 135.5065 163.3702 60.23841 165.4282 177.0464 0 175.5459 184.7289 38.39596 179.4423 175.7477 108.3676 111.8258 113.7046 120.4141 121.6306 123.4131 171.9825 135.9682 157.8984
171.4836 103.1622 80.93785 92.28233 52.94295 166.4214 33.04584 11.65773 175.5459 0 24.50238 171.2141 39.66982 60.57752 104.2122 103.0163 105.8946 112.0833 115.9886 119.2081 84.68878 123.4712 100.7639
187.3872 126.2102 104.7656 115.3681 77.41336 167.489 57.50094 35.47853 184.7289 24.50238 0 175.357 18.36922 40.63364 99.94137 98.01379 100.1365 104.3583 107.8254 110.5725 66.05923 112.3638 85.32768
93.62758 153.3282 160.9216 152.1225 170.8853 22.38783 168.408 175.1955 38.39596 171.2141 175.357 0 166.5407 158.3897 84.84394 88.132 88.8597 93.21916 93.38763 94.32736 149.6602 105.7414 132.2023
187.7516 135.5645 115.831 124.9222 90.8435 156.7518 71.16218 51.29687 179.4423 39.66982 18.36922 166.5407 0 22.26555 87.10388 84.79321 86.42428 89.4825 92.66547 95.13616 47.70458 95.78837 67.47051
190.9087 149.4165 131.6759 139.1438 109.2432 146.0964 90.15252 72.20862 175.7477 60.57752 40.63364 158.3897 22.26555 0 75.0071 72.164 72.90188 73.857 76.45601 78.38488 25.51875 76.99606 46.49651
139.1031 139.7306 133.4903 132.7515 127.2237 71.12291 115.7196 112.1509 108.3676 104.2122 99.94137 84.84394 87.10388 75.0071 0 3.458205 6.427259 16.48225 20.14488 23.7893 64.89702 35.97693 49.59369
142.2994 141.2913 134.4953 134.1231 127.4378 74.09409 115.4751 111.2124 111.8258 103.0163 98.01379 88.132 84.79321 72.164 3.458205 0 4.083895 14.28504 18.24829 22.00454 61.5568 33.64204 46.1416
145.3985 145.3748 138.5298 138.2029 131.2246 73.96225 119.0344 114.3008 113.7046 105.8946 100.1365 88.8597 86.42428 72.90188 6.427259 4.083895 0 10.25152 14.16817 17.92095 60.89294 29.68961 44.22901
154.4067 155.4844 148.2363 148.2028 139.997 76.47665 127.1095 121.0361 120.4141 112.0833 104.3583 93.21916 89.4825 73.857 16.48225 14.28504 10.25152 0 4.25 8.016389 58.5229 19.49503 39.05068
156.9024 159.5349 152.4357 152.3155 144.2415 75.91821 131.3031 125.0385 121.6306 115.9886 107.8254 93.38763 92.66547 76.45601 20.14488 18.24829 14.16817 4.25 0 3.794733 60.01097 16.17503 39.50522
159.6641 163.2957 156.23 156.0974 147.9483 76.25549 134.9003 128.372 123.4131 119.2081 110.5725 94.32736 95.13616 78.38488 23.7893 22.00454 17.92095 8.016389 3.794733 0 60.96223 13.17719 39.65914
194.7286 165.4659 150.0269 155.7397 130.4248 134.5511 112.181 96.16082 171.9825 84.68878 66.05923 149.6602 47.70458 25.51875 64.89702 61.5568 60.89294 58.5229 60.01097 60.96223 0 56.36025 23.3591
172.8412 174.2486 166.034 166.6826 155.9124 86.65142 141.7721 133.2966 135.9682 123.4712 112.3638 105.7414 95.78837 76.99606 35.97693 33.64204 29.68961 19.49503 16.17503 13.17719 56.36025 0 33.30862
186.604 169.7214 157.1404 160.7752 141.3426 115.3816 124.6025 111.6958 157.8984 100.7639 85.32768 132.2023 67.47051 46.49651 49.59369 46.1416 44.22901 39.05068 39.50522 39.65914 23.3591 33.30862 0
