0 97.06421 115.1694 91.03021 136.9562 150.4161 92.58421 141.7392 167.3819 84.12209 92.20087 186.1021 189.1084 182.363 66 196.7587 68.34634 206.9376 78.0114 88.34061 90.19978 92.60939 95.50675 102.526 250.6988 111.9494 107.7079 213.1749 215.9468 115.9526 141.3803 244.4898 149.735 151.4199 154.4723 189.7879 172.3977 175.1114 197.6423 204.3116 210.6229 203.7652 207.7619 220.6857 226.924 255.9299
97.06421 0 19.49083 8.43895 40.95562 54.53215 14.01473 45.42274 71.26746 57.89773 20.98249 89.72032 92.93056 85.89703 92.29392 100.239 91.71384 109.8736 97.61012 97.39164 96.55868 99.14834 94.33379 100.5996 158.6159 101.9145 91.68932 116.8921 119.7734 96.22579 123.1221 149.7772 118.7337 122.0298 125.3085 147.6032 138.2273 138.2171 137.7448 139.515 140.9626 140.3311 141.8 151.5832 158.6376 182.6888
115.1694 19.49083 0 27.6134 21.84033 35.40167 31.1743 26.57066 52.30776 74.58726 37.16181 70.96196 74.04053 67.20305 111.0856 81.59657 110.3656 92.34448 115.7488 114.6476 113.5958 116.0539 110.6842 116.4531 146.0549 116.5879 106.2121 101.2368 104.2353 109.7862 135.2095 135.4225 128.6205 132.0606 135.2056 153.5222 146.4157 145.7944 139.2054 139.3243 139.0324 140.5569 141.1276 149.4807 156.5966 178.2934
91.03021 8.43895 27.6134 0 48.62612 62.12941 7.2738 52.90085 78.67153 49.88648 14.089 96.92317 100.2223 93.06584 83.86 107.3336 83.27498 116.2429 89.20171 89.13648 88.3544 90.97252 86.31124 92.70757 162.2396 94.3909 84.2526 122.2213 125.03 89.10948 116.4316 154.3187 112.8896 116.1142 119.4295 143.1923 132.9556 133.186 135.2223 137.6817 139.866 138.3158 140.1588 150.5026 157.496 182.474
136.9562 40.95562 21.84033 48.62612 0 13.58805 50.83005 5 30.46767 91.88879 55.7315 49.14672 52.20153 45.412 130.5412 59.80803 129.6054 71.23046 134.2042 131.9472 130.6331 132.9003 126.9266 132.0272 129.3485 130.7937 120.4409 81.81619 84.89994 122.8739 146.1592 116.9754 137.2305 140.7587 143.6911 157.1994 152.7715 151.4761 138.188 136.4524 134.2125 138.124 137.6735 144.2451 151.2961 170.0436
150.4161 54.53215 35.40167 62.12941 13.58805 0 64.04011 9.326969 16.97016 104.0167 68.61325 35.73543 38.69283 32.07568 143.3716 46.44497 142.3515 58.79866 146.6166 143.8705 142.4465 144.6204 138.4044 143.1774 120.6226 141.3146 131.0422 71.13217 74.26444 132.9207 154.9735 106.8744 144.9008 148.4438 151.2383 161.9628 159.0861 157.4271 140.3597 137.4918 134.0325 139.4187 138.3285 143.6722 150.6049 167.2186
92.58421 14.01473 31.1743 7.2738 50.83005 64.04011 0 54.71596 80.12122 44.0557 7.029094 97.95047 101.3768 94.05819 80.02041 108.1513 79.24051 116.0214 84.5903 83.81808 82.8931 85.43699 80.46133 86.64509 159.0531 87.90242 77.68605 120.7664 123.4885 82.31113 109.4263 151.9801 105.6617 108.8976 112.2078 135.9604 125.6834 125.9132 128.4289 131.1388 133.6375 131.7013 133.6915 144.2696 151.2285 176.6365
141.7392 45.42274 26.57066 52.90085 5 9.326969 54.71596 0 25.84621 94.90315 59.3043 44.40721 47.53946 40.63558 134.0821 55.02727 133.0785 66.24359 137.428 134.839 133.4541 135.6632 129.5383 134.4464 124.7334 132.858 122.5439 76.89098 79.98125 124.6796 147.3597 112.135 137.8909 141.4284 144.3007 156.6442 152.8495 151.4001 136.6357 134.5 131.8484 136.2617 135.5913 141.7639 148.7834 166.8907
167.3819 71.26746 52.30776 78.67153 30.46767 16.97016 80.12122 25.84621 0 118.4745 84.24419 18.78468 21.73564 15.20625 158.6566 29.5111 157.5138 42.91532 161.2899 157.8813 156.3155 158.3572 151.8485 156.1748 108.9634 153.5178 143.4093 57.55598 60.69364 144.5837 164.9492 93.57593 153.5353 157.0667 159.6678 166.858 165.9265 163.8317 142.2806 138.0459 133.1141 140.2642 138.3926 142.1317 148.8333 162.6005
84.12209 57.89773 74.58726 49.88648 91.88879 104.0167 44.0557 94.90315 118.4745 0 37.5086 134.5966 138.2863 130.7274 41.9045 143.8758 40.23774 148.0037 42.85355 40.14701 39.01404 41.47104 36.43816 42.87792 175.449 45.59536 36.08922 147.5876 149.8099 42.52609 71.14749 173.3618 72.65954 75.265 78.62333 109.8602 95.05594 96.69569 113.7676 120.1962 126.6266 119.6874 123.6398 136.611 142.8102 171.9952
92.20087 20.98249 37.16181 14.089 55.7315 68.61325 7.029094 59.3043 84.24419 37.5086 0 101.6553 105.1713 97.75096 74.8131 111.6468 73.87978 118.5976 78.76618 77.49556 76.47876 78.97151 73.81361 79.87638 158.5995 80.94908 70.71068 122.1825 124.8119 75.28612 102.4131 152.4344 98.83094 102.0441 105.3639 129.6881 119.0425 119.3692 123.2402 126.3972 129.4025 126.8355 129.0736 140.0129 146.9098 172.9266
186.1021 89.72032 70.96196 96.92317 49.14672 35.73543 97.95047 44.40721 18.78468 134.5966 101.6553 0 3.794733 3.905125 175.4412 10.73313 174.1747 26.16352 177.4382 173.3683 171.666 173.5653 166.7933 170.6487 96.85752 167.2103 157.3334 44.26235 47.24616 157.8005 176.3068 79.55784 163.6232 167.1083 169.4868 172.919 174.0411 171.5121 145.4897 139.8422 133.3777 142.3406 139.646 141.5421 147.8787 158.2245
189.1084 92.93056 74.04053 100.2223 52.20153 38.69283 101.3768 47.53946 21.73564 138.2863 105.1713 3.794733 0 7.566373 179.0698 8.485281 177.8179 25.61477 181.1329 177.1089 175.4138 177.3203 170.559 174.4298 97.35777 171.0038 161.1242 44.78343 47.67599 161.5952 180.0666 79.5503 167.3337 170.8157 173.1824 176.3449 177.6308 175.0714 148.6496 142.8434 136.191 145.3728 142.5798 144.2255 150.5008 160.2831
182.363 85.89703 67.20305 93.06584 45.412 32.07568 94.05819 40.63558 15.20625 130.7274 97.75096 3.905125 7.566373 0 171.5466 14.39618 170.2845 28.52227 173.5724 169.5444 167.8519 169.7623 163.0102 166.9072 97.93482 163.5429 153.64 45.48779 48.54122 154.1793 172.9095 81.15417 160.3854 163.8788 166.289 170.2853 171.09 168.6246 143.3085 137.9058 131.7166 140.3567 137.8087 140.0566 146.4727 157.5322
66 92.29392 111.0856 83.86 130.5412 143.3716 80.02041 134.0821 158.6566 41.9045 74.8131 175.4412 179.0698 171.5466 0 185.0027 2.687419 189.7497 12.07385 22.60669 24.73863 26.87936 31.10529 37.31093 215.6116 47.45988 45.79301 189.4612 191.6586 53.7122 76.30934 214.5862 86.88242 88.02272 90.81842 127.5108 108.9186 112.1606 141.3446 149.9041 158.3982 148.7153 153.7173 167.5084 172.9523 203.388
196.7587 100.239 81.59657 107.3336 59.80803 46.44497 108.1513 55.02727 29.5111 143.8758 111.6468 10.73313 8.485281 14.39618 185.0027 0 183.6715 18.06406 186.6577 182.2431 180.4716 182.2923 175.3946 178.9943 90.56072 175.1529 165.4237 38.33478 41.04875 165.5204 182.9866 72.15435 169.6719 173.1185 175.3685 176.75 178.9864 176.2328 147.9072 141.5141 134.2386 144.1501 141.0142 141.8481 147.9273 156.2121
68.34634 91.71384 110.3656 83.27498 129.6054 142.3515 79.24051 133.0785 157.5138 40.23774 73.87978 174.1747 177.8179 170.2845 2.687419 183.6715 0 188.2062 10.02774 20.0944 22.16353 24.37325 28.44246 34.72243 213.424 44.8226 43.1071 187.6832 189.8567 51.02505 73.73806 212.5633 84.21137 85.36523 88.17011 124.8383 106.2701 109.4984 138.6847 147.2701 155.8008 146.0712 151.0879 164.889 170.3175 200.7684
206.9376 109.8736 92.34448 116.2429 71.23046 58.79866 116.0214 66.24359 42.91532 148.0037 118.5976 26.16352 25.61477 28.52227 189.7497 18.06406 188.2062 0 190.2803 184.8656 182.9088 184.4976 177.3015 180.1977 72.60395 175.3701 166.0817 20.97375 23.41844 165.2796 180.2956 54.10209 165.7986 169.141 171.1222 168.836 172.9653 169.8332 138.0266 130.6175 122.3067 133.4227 129.7007 129.1337 134.8496 140.8456
78.0114 97.61012 115.7488 89.20171 134.2042 146.6166 84.5903 137.428 161.2899 42.85355 78.76618 177.4382 181.1329 173.5724 12.07385 186.6577 10.02774 190.2803 0 11.55452 14.06335 15.62939 21.314 26.40212 212.0674 36.90851 37.02402 188.6572 190.7077 44.40846 65.05099 212.2004 76.6471 77.53136 80.18818 117.222 98.25475 101.6945 132.9572 142.013 151.0622 140.6439 145.8999 159.8301 165.012 195.6614
88.34061 97.39164 114.6476 89.13648 131.9472 143.8705 83.81808 134.839 157.8813 40.14701 77.49556 173.3683 177.1089 169.5444 22.60669 182.2431 20.0944 184.8656 11.55452 0 2.657536 4.279311 10.18184 14.88196 203.4408 25.35456 26.08759 182.1363 184.0627 33.11439 53.74503 204.3987 65.09315 65.98532 68.65944 105.6686 86.7363 90.15022 121.7787 131.0184 140.3017 129.5774 134.9317 148.9063 153.975 184.689
