0 144.3608 140.2792 108.2284 105.5524
144.3608 0 5.09902 54.25041 66
140.2792 5.09902 0 53.23036 65.19202
108.2284 54.25041 53.23036 0 12.12879
105.5524 66 65.19202 12.12879 0
