0 5.249762 22.63881 70.75972 112.641 99.89972 154.9266 106.4937 113.7403 94.41398 93.49332 95.49723 66 196.7587 68.5073 199.2248 77.51451 79.1012 104.3504 88.43956 94.24436 90.19978 98.75364 210.6609 126.8844 227.0125 109.0413 215.9468 224.5106 231.7596 236.1536 238.4432 250.8027 244.4898 144.5856 150.1959 154.679 254.8996 163.0439 257.8811 217.1267 262.4602 267.1759
5.249762 0 21.77328 69.27784 114.865 101.6175 156.9393 108.3487 115.6648 95.63451 94.37033 95.36456 62.09316 198.6544 64.6499 200.9418 73.52455 75.0024 103.5961 84.68716 91.69711 86.5122 95.23913 211.8989 123.4643 228.1165 105.8506 216.952 225.4945 232.7966 237.0676 239.2275 251.375 245.12 141.4997 147.113 151.5087 255.1944 159.7149 257.9871 215.0138 262.1453 266.3466
22.63881 21.77328 0 48.14832 96.3977 82.06051 137.7313 89.03834 96.45888 75.18488 73.42354 73.62632 48.75465 179.0873 50.94007 181.022 60.27347 62.34794 81.89332 69.93679 72.52424 71.42139 79.26193 191.1904 106.8835 207.2183 88.53398 195.9426 204.4548 211.8139 215.9442 217.972 229.9341 223.7264 123.672 129.2591 133.9247 233.5757 142.6507 236.2861 194.7492 240.3721 244.6949
70.75972 69.27784 48.14832 0 76.849 59.73302 110.6227 66.65724 73.39124 48.88895 43.64584 33.1457 37.04969 148.4969 36.52369 148.7569 41.74768 44.64294 36.06216 42.62486 29.02183 42.51356 45.43604 154.7153 67.75814 169.4169 49.03045 157.6709 165.8728 173.4647 176.7068 177.8786 188.4454 182.635 80.60163 85.95647 91.08125 190.5799 100.6999 192.372 146.9262 194.7347 197.5461
112.641 114.865 96.3977 76.849 0 17.11719 42.59135 10.54533 7.156191 28.17801 34.1321 51.17538 113.2254 84.58132 113.0542 87.7614 118.577 121.4619 63.12686 117.984 95.80188 117.3371 117.2914 102.3035 129.9871 119.4469 114.8651 109.6221 118.1397 124.6936 130.1557 133.713 148.0351 141.2631 132.8796 136.5826 141.9189 155.3537 152.0866 160.7076 165.0674 171.1865 184.0733
99.89972 101.6175 82.06051 59.73302 17.11719 0 55.69674 7.264545 14.65946 11.2307 17.47291 35.38196 96.18256 97.09631 95.97593 99.33983 101.4599 104.3452 48.51981 100.981 79.31143 100.3791 100.6055 111.4078 114.5178 128.1488 98.76739 117.5552 126.1569 133.1349 138.048 140.9875 154.5005 147.8845 118.8389 122.8613 128.2604 160.5386 138.5013 165.0401 157.8337 173.61 184.2271
154.9266 156.9393 137.7313 110.6227 42.59135 55.69674 0 48.70031 41.30846 63.90946 67.73648 78.95191 147.6376 41.99017 146.9425 45.42033 150.8187 153.5557 85.29618 147.5481 122.2239 146.3901 143.995 62.11101 149.6017 79.36513 138.1735 70.8464 78.99262 84.83616 90.90543 95.24447 110.4443 103.5838 146.6241 148.9748 153.8174 119.6113 163.2544 126.2736 156.2939 139.9462 156.99
106.4937 108.3487 89.03834 66.65724 10.54533 7.264545 48.70031 0 7.45147 17.8022 23.6203 40.68919 103.2573 90.30617 103.0036 92.76585 108.3308 111.206 52.94934 107.5276 85.25795 106.8553 106.7491 105.5126 119.6319 122.3999 104.3664 112.0213 120.6124 127.4715 132.5599 135.6983 149.492 142.8162 122.9886 126.814 132.1783 155.9708 142.381 160.7768 158.3558 170.0546 181.5611
113.7403 115.6648 96.45888 73.39124 7.156191 14.65946 41.30846 7.45147 0 24.55317 29.89746 45.87978 110.1685 83.0197 109.8426 85.6305 114.9422 117.8013 57.11474 113.7199 90.79278 112.9619 112.459 98.92142 124.1528 115.9168 109.4609 105.741 114.3111 121.0579 126.2954 129.608 143.6407 136.9177 126.4538 130.058 135.3713 150.5177 145.5099 155.6024 157.9307 165.5406 177.8931
94.41398 95.63451 75.18488 48.88895 28.17801 11.2307 63.90946 17.8022 24.55317 0 6.403124 24.68441 85.61542 104.3456 85.30094 105.9506 90.53452 93.40771 38.48376 89.81215 68.11755 89.1852 89.37719 116.2755 103.6717 132.6026 87.68124 121.5936 130.173 137.3772 141.889 144.3965 157.2821 150.812 108.706 112.8941 118.314 162.432 128.5712 166.3419 151.6636 173.6036 182.6794
