0 84.5382 160.9056 132.8251 93.73633 136.6283 92.96505 49.67009 55.7853 61.02663 72.06667 197.3359 76.91716 83.92048 78.62888 212.0645 89.66884 96.93633 92.60939 183.0451 107.1098 238.9537 215.2638 224.2593 259.6998 254.0548 174.626 259.2569 179.8847 193.7801 203.5412 210.3799 206.8839 216.0186 208.8265 260.0142 262.537 206.7332 266.9027 244.6513 258.1299 261.8497 248.2925
84.5382 0 101.8746 77.0163 37.6493 79.76596 34.85859 54.17638 40.07761 44.46115 44.45708 131.746 45.13103 54.42297 57.77105 141.1641 51.85565 51.96304 54.12334 110.6127 47.42289 162.6618 140.5383 149.191 180.3872 173.4987 103.364 176.5847 106.9718 113.4983 121.0375 126.6771 124.0657 132.5397 125.9908 176.4513 178.627 140.4679 182.4331 161.2591 173.7876 177.4067 166.183
160.9056 101.8746 0 28.13937 70.45793 24.40378 72.30364 152.0965 138.7125 145.0003 146.3031 37.64196 146.9402 155.8006 159.5975 56.54293 152.1783 150.2825 153.931 165.1099 139.8923 89.58553 66.02128 74.25907 115.5843 114.8264 162.2911 129.2248 161.607 145.7656 140.0855 134.8005 140.1091 140.8914 141.292 136.2891 141.8152 198.6161 155.0686 162.9604 161.2743 161.6988 175.667
132.8251 77.0163 28.13937 0 43.01163 3.847077 45.09989 125.0688 111.9933 118.7234 120.9544 64.84704 122.0461 131.4339 134.6291 81.67466 128.5146 127.5217 130.545 155.2946 118.8486 112.644 88.4138 97.22783 137.2024 134.7156 151.1564 146.4437 151.6047 141.047 138.7142 136.2065 139.5903 142.6113 141.0567 151.7372 156.5255 188.8937 167.6108 167.6548 169.8884 171.2228 178.6838
93.73633 37.6493 70.45793 43.01163 0 46.4069 2.828427 82.07944 69.15562 76.19875 79.41643 104.8815 81.08175 91.04104 93.40771 118.4833 89.1852 89.60943 91.58603 137.4382 84.14868 145.4202 121.5936 130.5996 167.0344 162.2092 131.3973 169.6727 133.6638 132.323 135.4011 137.3266 137.5165 143.7035 139.3018 172.2097 175.7217 169.6169 183.1704 171.6331 179.5791 182.1929 179.5809
136.6283 79.76596 24.40378 3.847077 46.4069 0 48.41487 128.3909 115.2289 121.8518 123.8685 61.00168 124.8609 134.1439 137.4693 77.8775 131.0771 129.9026 133.0534 155.5274 120.8876 108.9869 84.77382 93.56201 133.6701 131.3235 151.5825 143.3062 151.8591 140.5097 137.7122 134.834 138.4769 141.2133 139.9093 148.7793 153.6482 189.1606 164.9753 165.9291 167.6966 168.9279 177.1836
92.96505 34.85859 72.30364 45.09989 2.828427 48.41487 0 79.97938 66.9216 73.83935 76.86272 106.3115 78.46177 88.37723 90.82401 119.5293 86.4523 86.82149 88.83693 134.9895 81.32035 146.026 122.2988 131.2945 167.3455 162.3419 128.8846 169.4679 131.2174 130.2907 133.638 135.8006 135.814 142.1581 137.6118 171.8027 175.2191 167.0801 182.4093 170.1872 178.4541 181.1415 177.9498
49.67009 54.17638 152.0965 125.0688 82.07944 128.3909 79.97938 0 14.0991 13.1289 23.14455 184.4607 27.83945 34.25301 29.278 194.9913 40.13562 47.64484 43.01203 135.3801 59.42952 216.8013 194.7041 203.3667 234.0166 226.7289 126.7887 228.464 132.4231 149.5479 161.2025 169.785 164.8879 174.8968 166.8199 227.2575 228.7855 157.5412 230.5754 202.9867 218.79 223.0371 204.8591
55.7853 40.07761 138.7125 111.9933 69.15562 115.2289 66.9216 14.0991 0 8.845903 18.67341 170.6365 23.28626 32.85063 30.70016 180.9546 36.50342 42.70744 39.65476 127.26 51.3858 202.713 180.6059 189.2677 220.0454 212.8449 118.8455 214.8764 124.1068 139.0967 149.9557 157.9585 153.5218 163.2508 155.4622 213.9038 215.5749 151.504 217.8104 191.5788 206.6992 210.8157 194.1371
61.02663 44.46115 145.0003 118.7234 76.19875 121.8518 73.83935 13.1289 8.845903 0 11.1372 176.0537 16 24.61073 21.91461 185.5886 29.10756 36.00096 32.19084 122.7231 46.65029 206.2581 184.584 193.1321 222.7695 215.2247 114.1797 216.4116 119.7048 136.4339 148.0837 156.735 151.7773 161.816 153.7083 214.9319 216.3284 145.7067 217.8214 189.8758 205.7873 210.069 191.7349
72.06667 44.45708 146.3031 120.9544 79.41643 123.8685 76.86272 23.14455 18.67341 11.1372 0 175.8038 4.865548 14.35442 14.14104 184.1275 18.01933 24.88719 21.13304 112.2439 36.39388 203.2337 182.2009 190.5691 218.6607 210.7124 103.6464 210.9159 109.3034 127.1523 139.4057 148.5961 143.1973 153.4779 145.1155 208.8815 209.9831 134.6971 210.7171 181.2543 197.8294 202.2551 182.5516
197.3359 131.746 37.64196 64.84704 104.8815 61.00168 106.3115 184.4607 170.6365 176.0537 175.8038 0 175.7201 183.6077 188.2732 21.60414 179.0078 175.8541 180.3168 172.8422 163.3977 55.82901 35.44675 41.63599 82.82998 84.46809 171.8814 101.9765 169.7345 147.735 137.9584 129.2909 136.8398 134.5558 137.5675 111.1926 117.4988 205.0513 133.177 151.4094 144.4747 143.645 165.8437
76.91716 45.13103 146.9402 122.0461 81.08175 124.8609 78.46177 27.83945 23.28626 16 4.865548 175.7201 0 10.59569 12.65899 183.5026 13.2382 20.02595 16.37834 107.6388 32.00391 201.9009 181.1719 189.4518 216.8369 208.7158 99.0202 208.4835 104.7342 123.0815 135.6003 145.0278 139.4335 149.8157 141.3444 206.2045 207.1745 129.8663 207.5714 177.4492 194.3113 198.7989 178.4967
83.92048 54.42297 155.8006 131.4339 91.04104 134.1439 88.37723 34.25301 32.85063 24.61073 14.35442 183.6077 10.59569 0 7.329966 190.559 7.536108 15.48149 9.494618 103.8529 30.91173 207.6988 187.5528 195.6632 221.6443 213.1694 95.14019 211.9532 101.1917 121.872 135.3383 145.5321 139.3026 149.9958 141.1814 209.0814 209.7146 123.9568 209.1986 177.0626 194.8486 199.5217 177.1743
78.62888 57.77105 159.5975 134.6291 93.40771 137.4693 90.82401 29.278 30.70016 21.91461 14.14104 188.2732 12.65899 7.329966 0 195.8039 14.86607 22.7796 16.64332 110.9138 38.20995 213.6336 193.189 201.3908 228.0011 219.6523 102.1922 218.7387 108.3005 129.1979 142.6591 152.811 146.6189 157.2979 148.4992 216.014 216.7202 130.3703 216.3636 184.3894 202.132 206.7904 184.4922
212.0645 141.1641 56.54293 81.67466 118.4833 77.8775 119.5293 194.9913 180.9546 185.5886 184.1275 21.60414 183.5026 190.559 195.8039 0 185.3238 181.3407 186.2985 167.3946 167.7241 34.25376 15.54637 20.19567 61.22819 63.08537 167.5136 81.22443 164.5776 139.6897 127.9737 117.7727 126.2777 122.4447 126.7418 91.02564 97.52627 198.3124 113.8977 136.3093 127.106 125.7553 151.3195
89.66884 51.85565 152.1783 128.5146 89.1852 131.0771 86.4523 40.13562 36.50342 29.10756 18.01933 179.0078 13.2382 7.536108 14.86607 185.3238 0 8.035961 3.162278 96.6314 23.43075 201.701 181.8928 189.898 215.1802 206.5697 87.93321 205.0211 93.91486 114.3402 127.8135 138.0558 131.7831 142.4926 133.66 201.9877 202.54 117.4679 201.8475 169.5306 187.3658 192.0553 169.6508
