0 111.8111 96.04168 103.9356 103.322 104.4848 107.6448 142.2027 103.1021 104.4576 111.0056 114.3357
111.8111 0 21.85757 62.87512 64.88475 73.90556 74.88011 195.9635 214.5009 215.5006 221.9984 225.1933
96.04168 21.85757 0 44.39845 46.15433 54.87157 56.35207 174.2304 197.3317 198.0237 204.4551 207.5433
103.9356 62.87512 44.39845 0 2.236068 11.18034 12.04159 138.9557 194.0908 193.691 199.6848 202.2993
103.322 64.88475 46.15433 2.236068 0 9.055385 10.19804 136.7238 192.7596 192.3154 198.2851 200.8781
104.4848 73.90556 54.87157 11.18034 9.055385 0 3.162278 128.4895 190.4554 189.7921 195.6349 198.1161
107.6448 74.88011 56.35207 12.04159 10.19804 3.162278 0 129.2546 193.3139 192.6159 198.4364 200.898
142.2027 195.9635 174.2304 138.9557 136.7238 128.4895 129.2546 0 148.6187 144.8974 147.2717 147.4447
103.1021 214.5009 197.3317 194.0908 192.7596 190.4554 193.3139 148.6187 0 4.834081 9.394147 12.97112
104.4576 215.5006 198.0237 193.691 192.3154 189.7921 192.6159 144.8974 4.834081 0 6.554731 10.0136
111.0056 221.9984 204.4551 199.6848 198.2851 195.6349 198.4364 147.2717 9.394147 6.554731 0 3.605551
114.3357 225.1933 207.5433 202.2993 200.8781 198.1161 200.898 147.4447 12.97112 10.0136 3.605551 0
