0 124.2779 100.3195 128.1778 97.08244 135.3863 132.1893 93.05912 164.5047 140.4564 60.29744 84.77008 93.99238 205.7299 77.02597 78.16009 87.56997 89.14034 91.94156 95.61569 95.53141 220.9343 101.1002 106.6283 106.5129 211.3575 228.1578 214.581 114.7563 118.8781 201.2246 254.6755 242.687 148.4461 196.3376 202.5896 209.2463 206.4001 224.154 225.9742 264.2164 230.8874 267.6569 224.2462
124.2779 0 26.01922 3.901567 30.06659 11.14465 8.062258 36.34556 40.23065 16.64332 112.823 88.19685 56.30484 83.03391 125.873 129.0349 124.3483 123.5678 137.4236 140.4779 117.8824 99.97476 123.415 123.4098 115.1086 92.63369 108.2468 96.16652 118.2286 119.9708 159.8447 145.2551 127.6636 134.8564 141.2056 141.1253 139.23 142.0211 154.0519 157.9885 171.2731 164.195 173.8214 186.1522
100.3195 26.01922 0 29.66854 4.123106 36.40677 33.13608 10.77033 65.15069 40.79216 87.17099 64.92361 34.57538 105.4203 101.0198 104.1777 100.4415 99.84989 113.3722 116.6177 95.15382 120.9833 101.1002 101.8519 94.11164 112.0714 128.5621 115.434 98.35141 100.6578 152.3706 160.2731 145.2481 119.5167 136.6554 138.4578 139.169 140.289 154.5736 157.98 179.9906 163.9909 182.9104 178.817
128.1778 3.901567 29.66854 0 33.67327 7.252035 4.268749 39.83577 36.32949 12.86684 116.1967 91.01265 59.01768 79.23341 128.9879 132.1485 127.2323 126.4103 140.3275 143.3342 120.5244 96.27526 125.9648 125.8128 117.4247 89.10044 104.6038 92.64568 120.3352 121.9736 159.8264 142.1441 124.2815 136.1475 140.7924 140.4321 138.1601 141.1874 152.859 156.8631 168.915 163.0845 171.4111 186.0619
97.08244 30.06659 4.123106 33.67327 0 40.32001 37.05401 6.708204 68.91356 44.55334 83.04837 61.05182 31.15572 108.6707 96.93297 100.09 96.44947 95.88013 109.3584 112.6234 91.31402 123.9736 97.31007 98.16671 90.52072 114.826 131.423 118.1524 94.92102 97.30879 150.7478 162.2064 147.6279 116.7401 135.5371 137.6327 138.7552 139.6066 154.2077 157.5215 180.8714 163.487 183.8456 177.1637
135.3863 11.14465 36.40677 7.252035 40.32001 0 3.271563 46.25422 29.12186 5.954253 122.2437 96.03773 63.97585 72.07045 134.5203 137.6752 132.3238 131.4238 145.4427 148.3554 125.1672 89.25823 130.4256 129.9979 121.4617 82.36172 97.67368 85.92557 123.9756 125.4171 159.4362 136.1033 117.7793 138.2365 139.7025 138.823 135.8564 139.316 150.302 154.4248 164.2018 160.6649 166.6016 185.502
132.1893 8.062258 33.13608 4.268749 37.05401 3.271563 0 43.01163 32.33808 8.602325 119.0768 93.11718 61.05836 74.98389 131.4724 134.6291 129.3928 128.5146 142.507 145.4465 122.3652 92.00654 127.6803 127.3392 118.8486 84.8646 100.3399 88.4138 121.4949 123.0041 158.5418 138.1128 120.1041 136.3204 139.1131 138.4708 135.8308 139.0863 150.4028 154.4691 165.4217 160.7016 167.8756 184.6876
93.05912 36.34556 10.77033 39.83577 6.708204 46.25422 43.01163 0 74.4485 50.15974 76.53941 54.42126 25.14648 113.1146 90.24965 93.40771 89.74687 89.1852 102.6511 105.9199 84.70094 127.9041 90.73726 91.69238 84.14868 118.3385 135.1034 121.5936 88.72993 91.21403 147.004 164.1909 150.4161 111.3744 132.5808 135.1272 136.8941 137.3208 152.3975 155.5604 181.0479 161.4466 184.1093 173.3485
164.5047 40.23065 65.15069 36.32949 68.91356 29.12186 32.33808 74.4485 0 24.36247 149.0628 120.4611 88.89721 44.92001 159.9212 163.0407 156.5167 155.4036 169.6 172.2196 148.149 63.28426 152.8145 151.5712 142.7115 58.85761 72.28876 62.44878 143.9822 144.7896 164.7012 115.9168 95.0923 152.9545 142.6621 139.7032 133.912 139.0983 146.8962 151.4376 150.5757 157.6254 152.4611 189.6596
140.4564 16.64332 40.79216 12.86684 44.55334 5.954253 8.602325 50.15974 24.36247 0 125.4384 98.1644 66.19089 66.3906 137.1022 140.2462 134.434 133.4541 147.5576 150.3674 126.8316 83.42034 131.8986 131.203 122.5439 76.41989 91.78767 79.98125 124.6796 125.9365 156.7337 130.2136 111.8258 137.5364 136.5205 135.2781 131.8484 135.5913 146.113 150.3076 158.792 156.5535 161.1466 182.6456
