0 48.36927 134.8875 69.56885 70.49014 71.27381 141.7677 51.44676 137.8398 138.2966 154.5582 69.28209 148.3232 163.3019 173.4719 98.39668 177.7009 137.4593
48.36927 0 183.1401 51.95956 55.07861 59.7687 172.7279 71.2015 186.1983 186.5971 202.8788 76.34164 196.5664 211.1852 221.0404 113.1676 224.6106 170.855
134.8875 183.1401 0 191.3602 190.3784 187.7734 142.6057 147.4187 14.6831 19.80379 27.41924 167.6982 26.79633 45.78005 58.32573 166.8327 69.86335 131.8196
69.56885 51.95956 191.3602 0 3.672846 9.745654 140.0852 47.16991 190.3943 189.3666 205.4223 36.45888 198.1161 209.0652 216.737 71.353 217.2313 141.1246
70.49014 55.07861 190.3784 3.672846 0 6.115628 136.7938 45.18443 189.1433 188.0235 204.0247 33.28487 196.6703 207.3576 214.8767 67.80348 215.1803 137.9703
71.27381 59.7687 187.7734 9.745654 6.115628 0 130.9142 41.3551 186.1173 184.8551 200.7626 27.64829 193.3382 203.6213 210.9081 61.70598 210.9298 132.2451
141.7677 172.7279 142.6057 140.0852 136.7938 130.9142 0 101.6451 131.2089 126.7646 135.9554 103.6816 128.656 125.8881 125.5066 71.59446 117.9614 10.90245
51.44676 71.2015 147.4187 47.16991 45.18443 41.3551 101.6451 0 145.1241 143.714 159.5366 21.91461 152.0691 162.2827 169.6975 47.18315 170.0621 100.3469
137.8398 186.1983 14.6831 190.3943 189.1433 186.1173 131.2089 145.1241 0 5.186521 17.17188 164.5486 13.41641 32.70484 45.32356 160.5623 56.10803 120.338
138.2966 186.5971 19.80379 189.3666 188.0235 184.8551 126.7646 143.714 5.186521 0 16.33473 162.8025 10.47378 29.13131 41.63761 157.7544 51.8666 115.8783
154.5582 202.8788 27.41924 205.4223 204.0247 200.7626 135.9554 159.5366 17.17188 16.33473 0 178.3091 7.868732 19.54083 31.57061 171.7725 43.97569 125.0682
69.28209 76.34164 167.6982 36.45888 33.28487 27.64829 103.6816 21.91461 164.5486 162.8025 178.3091 0 170.6876 179.6393 186.2159 37.10795 185.4608 104.6875
148.3232 196.5664 26.79633 198.1161 196.6703 193.3382 128.656 152.0691 13.41641 10.47378 7.868732 170.6876 0 19.31256 31.9396 163.9093 43.08261 117.7584
163.3019 211.1852 45.78005 209.0652 207.3576 203.6213 125.8881 162.2827 32.70484 29.13131 19.54083 179.6393 19.31256 0 12.6276 169.0654 24.4497 115.176
173.4719 221.0404 58.32573 216.737 214.8767 210.9081 125.5066 169.6975 45.32356 41.63761 31.57061 186.2159 31.9396 12.6276 0 173.3774 13.25841 115.0661
98.39668 113.1676 166.8327 71.353 67.80348 61.70598 71.59446 47.18315 160.5623 157.7544 171.7725 37.10795 163.9093 169.0654 173.3774 0 170.105 75.10859
177.7009 224.6106 69.86335 217.2313 215.1803 210.9298 117.9614 170.0621 56.10803 51.8666 43.97569 185.4608 43.08261 24.4497 13.25841 170.105 0 107.8644
137.4593 170.855 131.8196 141.1246 137.9703 132.2451 10.90245 100.3469 120.338 115.8783 125.0682 104.6875 117.7584 115.176 115.0661 75.10859 107.8644 0
