0 90.05095 88.09421 144.0095 86.24359 114.3214 137.1605 162.3418 163.4903 186.277
90.05095 0 3.162278 170.6857 175.4645 201.5167 217.4971 243.9385 244.4034 238.9579
88.09421 3.162278 0 167.5444 173.2641 199.1105 214.7673 241.2302 241.6713 235.814
144.0095 170.6857 167.5444 0 152.0355 150.2492 129.9056 150.0632 147.9338 81.54776
86.24359 175.4645 173.2641 152.0355 0 31.45544 67.21194 86.43559 88.69486 151.9744
114.3214 201.5167 199.1105 150.2492 31.45544 0 40.02499 55.54278 58.0517 133.788
137.1605 217.4971 214.7673 129.9056 67.21194 40.02499 0 26.62705 26.90725 97.11448
162.3418 243.9385 241.2302 150.0632 86.43559 55.54278 26.62705 0 3.605551 103.6415
163.4903 244.4034 241.6713 147.9338 88.69486 58.0517 26.90725 3.605551 0 100.309
186.277 238.9579 235.814 81.54776 151.9744 133.788 97.11448 103.6415 100.309 0
0 90.05095 88.09421 144.0095 86.24359 114.3214 137.1605 162.3418 163.4903 186.277
90.05095 0 3.162278 170.6857 175.4645 201.5167 217.4971 243.9385 244.4034 238.9579
88.09421 3.162278 0 167.5444 173.2641 199.1105 214.7673 241.2302 241.6713 235.814
144.0095 170.6857 167.5444 0 152.0355 150.2492 129.9056 150.0632 147.9338 81.54776
86.24359 175.4645 173.2641 152.0355 0 31.45544 67.21194 86.43559 88.69486 151.9744
114.3214 201.5167 199.1105 150.2492 31.45544 0 40.02499 55.54278 58.0517 133.788
137.1605 217.4971 214.7673 129.9056 67.21194 40.02499 0 26.62705 26.90725 97.11448
162.3418 243.9385 241.2302 150.0632 86.43559 55.54278 26.62705 0 3.605551 103.6415
163.4903 244.4034 241.6713 147.9338 88.69486 58.0517 26.90725 3.605551 0 100.309
186.277 238.9579 235.814 81.54776 151.9744 133.788 97.11448 103.6415 100.309 0
0 90.05095 88.09421 144.0095 86.24359 114.3214 137.1605 162.3418 163.4903 186.277
90.05095 0 3.162278 170.6857 175.4645 201.5167 217.4971 243.9385 244.4034 238.9579
88.09421 3.162278 0 167.5444 173.2641 199.1105 214.7673 241.2302 241.6713 235.814
144.0095 170.6857 167.5444 0 152.0355 150.2492 129.9056 150.0632 147.9338 81.54776
86.24359 175.4645 173.2641 152.0355 0 31.45544 67.21194 86.43559 88.69486 151.9744
114.3214 201.5167 199.1105 150.2492 31.45544 0 40.02499 55.54278 58.0517 133.788
137.1605 217.4971 214.7673 129.9056 67.21194 40.02499 0 26.62705 26.90725 97.11448
162.3418 243.9385 241.2302 150.0632 86.43559 55.54278 26.62705 0 3.605551 103.6415
163.4903 244.4034 241.6713 147.9338 88.69486 58.0517 26.90725 3.605551 0 100.309
186.277 238.9579 235.814 81.54776 151.9744 133.788 97.11448 103.6415 100.309 0
0 90.05095 88.09421 144.0095 86.24359 114.3214 137.1605 162.3418 163.4903 186.277
90.05095 0 3.162278 170.6857 175.4645 201.5167 217.4971 243.9385 244.4034 238.9579
88.09421 3.162278 0 167.5444 173.2641 199.1105 214.7673 241.2302 241.6713 235.814
144.0095 170.6857 167.5444 0 152.0355 150.2492 129.9056 150.0632 147.9338 81.54776
86.24359 175.4645 173.2641 152.0355 0 31.45544 67.21194 86.43559 88.69486 151.9744
114.3214 201.5167 199.1105 150.2492 31.45544 0 40.02499 55.54278 58.0517 133.788
137.1605 217.4971 214.7673 129.9056 67.21194 40.02499 0 26.62705 26.90725 97.11448
162.3418 243.9385 241.2302 150.0632 86.43559 55.54278 26.62705 0 3.605551 103.6415
163.4903 244.4034 241.6713 147.9338 88.69486 58.0517 26.90725 3.605551 0 100.309
186.277 238.9579 235.814 81.54776 151.9744 133.788 97.11448 103.6415 100.309 0
0 90.05095 88.09421 144.0095 86.24359 114.3214 137.1605 162.3418 163.4903 186.277
90.05095 0 3.162278 170.6857 175.4645 201.5167 217.4971 243.9385 244.4034 238.9579
88.09421 3.162278 0 167.5444 173.2641 199.1105 214.7673 241.2302 241.6713 235.814
144.0095 170.6857 167.5444 0 152.0355 150.2492 129.9056 150.0632 147.9338 81.54776
86.24359 175.4645 173.2641 152.0355 0 31.45544 67.21194 86.43559 88.69486 151.9744
114.3214 201.5167 199.1105 150.2492 31.45544 0 40.02499 55.54278 58.0517 133.788
137.1605 217.4971 214.7673 129.9056 67.21194 40.02499 0 26.62705 26.90725 97.11448
162.3418 243.9385 241.2302 150.0632 86.43559 55.54278 26.62705 0 3.605551 103.6415
163.4903 244.4034 241.6713 147.9338 88.69486 58.0517 26.90725 3.605551 0 100.309
186.277 238.9579 235.814 81.54776 151.9744 133.788 97.11448 103.6415 100.309 0
0 90.05095 88.09421 144.0095 86.24359 114.3214 137.1605 162.3418 163.4903 186.277
90.05095 0 3.162278 170.6857 175.4645 201.5167 217.4971 243.9385 244.4034 238.9579
88.09421 3.162278 0 167.5444 173.2641 199.1105 214.7673 241.2302 241.6713 235.814
144.0095 170.6857 167.5444 0 152.0355 150.2492 129.9056 150.0632 147.9338 81.54776
86.24359 175.4645 173.2641 152.0355 0 31.45544 67.21194 86.43559 88.69486 151.9744
114.3214 201.5167 199.1105 150.2492 31.45544 0 40.02499 55.54278 58.0517 133.788
137.1605 217.4971 214.7673 129.9056 67.21194 40.02499 0 26.62705 26.90725 97.11448
162.3418 243.9385 241.2302 150.0632 86.43559 55.54278 26.62705 0 3.605551 103.6415
163.4903 244.4034 241.6713 147.9338 88.69486 58.0517 26.90725 3.605551 0 100.309
186.277 238.9579 235.814 81.54776 151.9744 133.788 97.11448 103.6415 100.309 0
