0 4.26902 16.13387 9.486833 11.7686 15.26434 28.90989 31.82766 24.18677 28.78368 31.26569 32.55764 38.58756 40.47283 64.10391 40.04997 50.77401 48.07449 61.03278 95.08132 111.866 106.7755 129.9899 110.3177 114.1861 169.331 138.3627 164.2681 140.9051 167.1097 166.2931 179.6552 169.1449 181.0249 197.0093 189.3367 202.5014 212.63 198.7637 203.9942 204.9244 225.4706 223.1636 207.4247 213.5054 226.236 206.3904 215.0816 224.154 218.2842 231.0411 230.8489 221.8073 230.2564 228.7952 229.1826 232.1422 226.8277 234.6955 230.8403 234.9649 236.9662 232.0194 236.2877 236.8893 238.6141 240.959 238.0079
4.26902 0 16.37348 5.555433 8.031922 11.0102 24.64459 27.60726 20.53826 24.77218 27.11658 28.74708 34.33302 36.2639 59.86585 36.80673 46.51391 44.93432 56.76408 94.28419 111.4686 106.1951 129.4485 109.7609 113.0017 168.9576 134.1198 163.4126 136.6575 166.1895 165.2557 178.9131 168.0842 179.8583 195.8105 187.7825 201.0881 210.4978 194.6739 201.374 200.8632 223.6128 221.2301 204.7677 209.5245 224.1537 203.1389 212.2991 221.936 214.3289 228.71 228.4803 217.9255 227.8474 226.297 226.6381 229.7228 223.3521 232.2943 228.2383 232.4596 234.3827 229.0936 232.9545 233.9476 235.4447 238.0172 234.3815
16.13387 16.37348 0 15.41786 14.89914 20.52521 31.4587 36.60312 20.53029 26.98698 30.70532 28.36634 39.48271 39.93227 63.04249 31.38411 51.1214 38.34105 61.74842 79.12172 95.74462 90.70294 113.8982 94.23581 98.51761 153.2024 136.3265 148.3059 139.0165 151.1867 150.4544 163.6297 153.3233 165.2883 181.2954 174.0272 187.0088 198.2711 193.6155 190.8309 199.4126 210.5918 208.4166 194.3618 207.1226 211.7649 195.453 202.3871 209.9647 211.6479 217.0998 216.9962 214.5254 216.502 215.2679 215.7775 218.4116 216.9167 220.9179 217.5903 221.4497 223.6584 219.7729 225.6608 224.6912 227.2718 228.756 228.9163
9.486833 5.555433 15.41786 0 2.54951 6.403124 19.90018 23.60085 15 19.30026 21.82223 23.19483 29.41088 31.11029 54.80548 31.40064 41.6173 39.56837 52.00961 90.82175 108.4066 102.9417 126.2032 106.527 109.1111 165.8584 129.063 159.8061 131.6254 162.5154 161.4643 175.4138 164.2681 175.9318 191.8458 183.4896 196.919 205.7124 189.2778 196.2423 195.438 219.0457 216.601 199.6121 204.0396 219.4045 197.677 207.0661 217.0829 208.8301 223.7722 223.5156 212.397 222.8542 221.2425 221.5524 224.7221 217.8221 227.306 223.1149 227.3994 229.2706 223.7789 227.463 228.6243 230.0139 232.6935 228.8287
11.7686 8.031922 14.89914 2.54951 0 5.700877 18.43557 22.63846 12.51 17.08801 19.82532 20.79663 27.72183 29.21387 52.94226 28.85308 39.90614 37.019 50.38353 88.7777 106.5012 100.9678 124.2235 104.5586 106.9107 163.9222 127.1662 157.6912 129.7469 160.3769 159.2866 173.3335 162.0818 173.7081 189.6084 181.152 194.6174 203.2432 187.0863 193.7082 193.2162 216.6299 214.1693 197.0749 201.7481 216.9434 195.1412 204.5208 214.5985 206.52 221.2702 221.0084 210.0405 220.3418 218.7196 219.0246 222.2082 215.3203 224.7944 220.5816 224.8755 226.7388 221.2295 224.9372 226.0748 227.4716 230.144 226.3649
15.26434 11.0102 20.52521 6.403124 5.700877 0 13.66252 17.20465 12.08305 14.50862 16.33296 19.10497 23.32381 25.30316 48.86033 28.79236 35.51056 37.00549 45.80393 92.02678 110.1136 104.4031 127.6168 108.0046 109.5935 167.4097 123.1107 160.6393 125.6473 163.2417 162.0088 176.3888 164.7695 176.2413 192.0767 183.1559 196.796 204.3655 183.8859 194.029 190.1289 218.1559 215.5852 197.3271 198.9498 218.1296 194.239 204.5391 215.5737 203.8063 222.0563 221.7331 207.5584 221 219.2288 219.454 222.8475 213.9056 225.4617 220.91 225.3675 227.0947 220.9661 223.8399 225.7777 226.7213 229.844 224.5804
28.90989 24.64459 31.4587 19.90018 18.43557 13.66252 0 6.161045 12.94171 8.173825 5.962167 12.68694 9.765769 12.2737 35.35345 23.96111 21.88243 31.25954 32.14242 92.32768 111.2581 105.0818 127.9561 108.6755 108.107 167.796 109.543 159.5059 112.0608 161.8656 160.2508 175.4839 162.906 173.9169 189.523 179.4537 193.4829 198.5212 170.8953 186.5001 177.2436 213.1982 210.3784 189.6503 186.3628 212.3935 184.3999 196.3788 209.3752 191.3113 215.4328 214.979 195.3362 214.1067 212.0271 212.0871 215.9102 203.1854 218.5783 213.3337 218.1173 219.5618 212.2312 213.6208 216.9712 217.091 221.0252 213.285
31.82766 27.60726 36.60312 23.60085 22.63846 17.20465 6.161045 0 19.0263 14.23025 11.35727 18.35756 10.19804 13.76408 34.29034 29.41088 20.61553 36.25474 29.96665 98.15422 117.1708 110.9414 133.7407 114.5295 113.596 173.5569 107.8065 165 110.2418 167.3076 165.6118 181.011 168.2409 179.134 194.6708 184.301 198.4275 202.645 170.3244 189.9443 176.8191 217.6235 214.7207 193.0233 186.3145 216.545 186.6269 199.5143 213.3542 191.3661 219.2373 218.7302 195.6847 217.8004 215.5905 215.5775 219.5837 204.8051 222.2724 216.7285 221.654 222.9709 215.0581 215.5739 219.7557 219.4102 223.7996 214.4583
24.18677 20.53826 20.53029 15 12.51 12.08305 12.94171 19.0263 0 6.519202 10.38636 8.544004 19.23538 19.41262 42.62192 16.76305 30.61046 24.98812 41.23106 81.44866 99.985 94.03191 117.1264 97.63708 98.34278 156.9841 116.3497 149.5761 118.9968 152.0929 150.7284 165.4237 153.4568 164.7938 180.5718 171.3661 185.0974 192.2995 175.184 181.9974 181.2209 206.1698 203.5706 185.3106 189.5569 206.0712 182.749 192.5875 203.4945 194.2807 209.9738 209.6526 197.6929 208.9234 207.1672 207.4041 210.7724 202.8223 213.3846 208.8786 213.3085 215.0581 209.122 212.4935 213.9487 215.1344 218.0166 213.8587
28.78368 24.77218 26.98698 19.30026 17.08801 14.50862 8.173825 14.23025 6.519202 0 3.935436 5.147815 12.74755 12.95569 36.41166 16.32483 24.13504 24.102 34.76349 84.19643 103.0946 96.93555 119.8403 100.5311 100.1863 159.6888 110.4049 151.5668 113.0232 153.9647 152.4132 167.5187 155.0887 166.1942 181.8557 172.0633 185.9963 191.8534 170.0008 180.5881 176.1434 206.2098 203.476 183.8165 184.7526 205.6891 179.9214 190.8111 202.8559 189.5587 209.0993 208.7041 193.1968 207.8954 205.9618 206.1033 209.7201 199.4277 212.3641 207.4566 212.0778 213.6645 207.0085 209.442 211.7943 212.4662 215.857 210.072
