0 47.95103 145.014 77.38334 85.16286 128.3265 83.21018 86.60003 100.5305 120.0738 119.9716 126.3886
47.95103 0 181.3641 65.60869 76.91427 176.0412 81.38866 88.13895 99.78602 123.659 130.7153 138.1303
145.014 181.3641 0 146.8127 140.6736 94.52885 129.5938 122.7662 125.5208 115.4338 96.73638 93.66859
77.38334 65.60869 146.8127 0 11.54384 176.3434 19.67792 27.63005 35.72464 60.09726 71.16881 78.69345
85.16286 76.91427 140.6736 11.54384 0 176.3889 11.08063 18.43639 24.36115 48.69536 60.58785 68.05391
128.3265 176.0412 94.52885 176.3434 176.3889 0 167.1992 163.8949 173.7362 176.4182 161.9877 162.9087
83.21018 81.38866 129.5938 19.67792 11.08063 167.1992 0 7.953083 18.62811 42.28692 51.70941 59.25598
86.60003 88.13895 122.7662 27.63005 18.43639 163.8949 7.953083 0 13.96037 35.73907 43.93148 51.48368
100.5305 99.78602 125.5208 35.72464 24.36115 173.7362 18.62811 13.96037 0 24.37357 37.31287 44.56121
120.0738 123.659 115.4338 60.09726 48.69536 176.4182 42.28692 35.73907 24.37357 0 18.98747 24.29252
119.9716 130.7153 96.73638 71.16881 60.58785 161.9877 51.70941 43.93148 37.31287 18.98747 0 7.552354
126.3886 138.1303 93.66859 78.69345 68.05391 162.9087 59.25598 51.48368 44.56121 24.29252 7.552354 0
