0 71.03119 125.4063 103.3956 101.8749 120.0003 100.5517 165.384 166.4756 155.1491 182.0022 144.2608
71.03119 0 96.14782 66.00189 69.67445 186.3578 170.4729 151.2915 210.0241 216.5095 184.1929 188.5053
125.4063 96.14782 0 30.25698 26.8816 193.4472 193.1797 57.40963 168.757 206.1929 98.34611 152.5659
103.3956 66.00189 30.25698 0 7.094642 188.0864 182.9515 86.86561 179.1905 206.8239 124.7237 160.5895
101.8749 69.67445 26.8816 7.094642 0 182.725 178.4603 81.984 172.2018 200.6552 118.6178 153.7105
120.0003 186.3578 193.4472 188.0864 182.725 0 31.65179 200.1867 96.93061 42.46953 186.7211 83.87033
100.5517 170.4729 193.1797 182.9515 178.4603 31.65179 0 208.8029 124.3266 74.0092 202.0229 108.3017
165.384 151.2915 57.40963 86.86561 81.984 200.1867 208.8029 0 146.9195 200.9093 46.62961 137.1807
166.4756 210.0241 168.757 179.1905 172.2018 96.93061 124.3266 146.9195 0 70.49178 114.761 22.25651
155.1491 216.5095 206.1929 206.8239 200.6552 42.46953 74.0092 200.9093 70.49178 0 177.9631 66.9411
182.0022 184.1929 98.34611 124.7237 118.6178 186.7211 202.0229 46.62961 114.761 177.9631 0 111.1082
144.2608 188.5053 152.5659 160.5895 153.7105 83.87033 108.3017 137.1807 22.25651 66.9411 111.1082 0
