0 111.9435 87.21202 128.4848 122.5041 125.4376 94.36836 91.18788 75.36668 70.06349
111.9435 0 57.9382 228.7018 222.8419 228.0017 82.0975 88.89921 103.4142 169.2882
87.21202 57.9382 0 215.4767 209.4819 212.6289 25.00197 31.08 47.2823 125.134
128.4848 228.7018 215.4767 0 6 8.643845 222.0417 217.9367 198.4036 135.665
122.5041 222.8419 209.4819 6 0 8.872207 216.1122 212.041 192.6032 130.8014
125.4376 228.0017 212.6289 8.643845 8.872207 0 218.3018 213.944 193.8878 128.8606
94.36836 82.0975 25.00197 222.0417 216.1122 218.3018 0 8.290724 32.07024 117.2711
91.18788 88.89921 31.08 217.9367 212.041 213.944 8.290724 0 24.42818 110.0495
75.36668 103.4142 47.2823 198.4036 192.6032 193.8878 32.07024 24.42818 0 85.70298
70.06349 169.2882 125.134 135.665 130.8014 128.8606 117.2711 110.0495 85.70298 0
