0 81.68478 122.5269 113.0719 158.9779 101.3385 157.2763 129.3754 163.838 167.1874 146.0614
81.68478 0 200.4975 189.6362 220.3659 50.29104 159.7674 199.9933 232.0941 234.9405 174.4424
122.5269 200.4975 0 13.00014 76.49686 201.574 183.4283 35.61113 60.87484 64.62691 139.4495
113.0719 189.6362 13.00014 0 71.40804 189.2478 171.0127 29.40167 60.40409 64.20939 127.9141
158.9779 220.3659 76.49686 71.40804 0 203.2281 141.1339 42.00787 27.79387 27.1371 89.88657
101.3385 50.29104 201.574 189.2478 203.2281 0 115.6875 192.1588 220.1846 222.4258 140.4635
157.2763 159.7674 183.4283 171.0127 141.1339 115.6875 0 155.67 167.236 167.582 51.43802
129.3754 199.9933 35.61113 29.40167 42.00787 192.1588 155.67 0 34.91388 38.50298 108.4276
163.838 232.0941 60.87484 60.40409 27.79387 220.1846 167.236 34.91388 0 3.807887 116.4313
167.1874 234.9405 64.62691 64.20939 27.1371 222.4258 167.582 38.50298 3.807887 0 116.5772
146.0614 174.4424 139.4495 127.9141 89.88657 140.4635 51.43802 108.4276 116.4313 116.5772 0
