0 99.64505 60.66787 44.34733 87.90702 150.0813 182.3324 90.53704 140.1581 138.3826 142.4332 160.277 171.7036 177.8571 186.006
99.64505 0 56.42015 55.56591 155.1192 52.49101 131.0663 147.8134 188.6411 182.3638 183.242 190.7025 152.4431 194.499 174.9455
60.66787 56.42015 0 28.27146 140.7035 108.1966 176.3593 138.8313 186.7874 182.8292 185.5282 199.0124 184.3009 210.2831 203.861
44.34733 55.56591 28.27146 0 114.5869 106.9943 156.8669 111.6191 158.9736 154.8024 157.3941 170.7414 159.2966 182.2909 177.885
87.90702 155.1192 140.7035 114.5869 0 192.1345 168.8496 15.06607 55.08749 56.08973 61.53587 83.38941 132.9072 107.8037 136.4034
150.0813 52.49101 108.1966 106.9943 192.1345 0 111.1444 182.0223 215.1342 207.4801 206.8793 208.8654 149.7629 205.6053 173.6675
182.3324 131.0663 176.3593 156.8669 168.8496 111.1444 0 154.089 160.8888 151.6959 147.9756 138.1623 54.7898 122.1776 75.46682
90.53704 147.8134 138.8313 111.6191 15.06607 182.0223 154.089 0 49.63169 48.25065 52.87314 73.1806 117.9015 95.87819 121.9062
140.1581 188.6411 186.7874 158.9736 55.08749 215.1342 160.8888 49.63169 0 9.20489 14.06027 35.25558 112.2503 63.1699 106.1413
138.3826 182.3638 182.8292 154.8024 56.08973 207.4801 151.6959 48.25065 9.20489 0 6.193635 29.08028 103.1414 56.40951 97.54794
142.4332 183.242 185.5282 157.3941 61.53587 206.8793 147.9756 52.87314 14.06027 6.193635 0 22.91829 98.51345 50.2275 92.082
160.277 190.7025 199.0124 170.7414 83.38941 208.8654 138.1623 73.1806 35.25558 29.08028 22.91829 0 85.37797 27.97389 74.6136
171.7036 152.4431 184.3009 159.2966 132.9072 149.7629 54.7898 117.9015 112.2503 103.1414 98.51345 85.37797 0 67.44829 23.90947
177.8571 194.499 210.2831 182.2909 107.8037 205.6053 122.1776 95.87819 63.1699 56.40951 50.2275 27.97389 67.44829 0 51.32217
186.006 174.9455 203.861 177.885 136.4034 173.6675 75.46682 121.9062 106.1413 97.54794 92.082 74.6136 23.90947 51.32217 0
