0 29.79477 47.63558 34.55573 22.15232 30.29741 70.99989 31.70805 32.94243 45.80871 37.08783 41.82052 48.61816 86.23584 89.25234 98.93253 50.47117 64.77312 76.94322 59.37925 59.89332 92.00722 91.71251 66.16628 133.791 144.9788 140.3825 154.2946 128.5068 167.9567 176.4805 181.4217 162.4346 202.8143 164.7277 209.2388 179.0148 187.5883 215.3738 187.3266 196.4586 228.1987 206.0417 211.4712 212.5295 231.0446 231.2832 231.1264 232.9968 234.7342 236.2531 239.199
29.79477 0 18.17523 55.012 26.95826 29.14136 41.51987 44.42633 38.54963 41.01087 45.39659 52.46337 62.68323 58.07546 60.83738 72.09833 59.71332 43.22272 52.10777 66.14986 61.36671 100.5592 110.2474 69.5607 106.6366 153.7394 113.9825 128.4324 138.4617 143.0418 151.257 157.167 171.322 179.7054 167.8579 207.3416 180.8211 191.3944 194.6476 183.1119 185.8117 209.9283 195.7861 201.5047 204.078 219.0735 227.5878 227.1759 229.5896 231.6108 231.4578 234.8742
47.63558 18.17523 0 72.36086 43.4885 43.47077 26.1725 60.66758 53.47019 51.41965 60.38419 67.59133 78.27036 45 47.18315 60.48049 73.93578 40.74923 44.47221 79.09107 72.40272 112.8798 126.1428 80.89499 93.76918 165.1856 101.9107 116.7649 150.6552 132.1888 140.0077 146.8136 182.6308 170.2117 176.3307 212.5943 188.4304 199.9606 187.0841 187.2536 185.8298 204.207 195.9534 201.8044 205.3438 217.8578 231.6031 231.0411 233.7616 235.9364 234.777 238.4535
34.55573 55.012 72.36086 0 29.12794 32.29146 89.38076 14.53051 24.05047 38.92359 20.22817 17.7752 17.15715 99.23977 102.6762 107.9263 23.9857 69.99233 84.62614 33.07094 39.4161 60.49481 57.30541 41.94869 141.5078 112.1147 146.1167 158.3545 95.33264 169.661 178.5356 181.4776 129.3467 200.2768 134.6575 182.0293 149.5856 156.7874 208.6914 162.3706 177.4759 217.7083 186.4377 191.4592 190.9778 212.8037 205.2033 205.2557 206.6652 208.1576 211.0198 213.5388
22.15232 26.95826 43.4885 29.12794 0 8.217383 60.70626 17.46823 12.94778 23.66348 19.20937 25.93459 35.80503 72.25822 75.58439 82.81264 33.81198 46.10043 59.76923 41.41328 39.44676 75.65653 83.29016 46.6653 117.3752 129.1182 123.0905 136.3757 113.3016 149.1967 157.8897 162.144 146.7183 182.8018 146.0693 188.8578 159.857 169.3076 194.3499 166.2571 174.3842 206.5178 184.004 189.4631 190.6958 208.9149 210.4311 210.2076 212.2245 214.0426 215.1337 218.1979
30.29741 29.14136 43.47077 32.29146 8.217383 0 57.3548 18.40222 10.03721 15.67238 16.92227 24.13002 34.89189 67.09618 70.50694 76.6438 30.72796 39.23722 53.3939 37.03974 33.26289 71.47862 82.75643 41.05342 110.9037 124.7726 116.2767 129.3066 109.3611 141.8189 150.558 154.5834 142.3704 175.0021 140.253 182.0418 153.7475 163.6376 186.2752 159.0508 166.423 198.3168 176.0823 181.5705 182.9545 200.873 203.3285 203.0656 205.1677 207.0316 207.8683 211.0028
70.99989 41.51987 26.1725 89.38076 60.70626 57.3548 0 75.75545 66.86683 58.45956 73.18641 80.043 90.91892 19.69772 21.36001 35.79583 84.2882 32.5346 26.88453 86.8524 77.62463 117.7743 137.7861 85.86617 67.8567 167.0952 76.29639 91.27194 154.2077 107.0611 114.6283 121.9116 183.9918 145.7535 173.0563 203.9274 183.6001 196.4612 163.9747 177.3624 170.5758 182.5922 180.7567 186.703 191.4022 200.8086 221 220.2385 223.3529 225.7189 223.2023 227.1944
31.70805 44.42633 60.66758 14.53051 17.46823 18.40222 75.75545 0 9.525145 24.76682 7.080882 10.11341 18.533 84.88554 88.33726 93.39704 18.76314 55.4622 70.09914 27.76781 30.09462 60.52267 65.82215 35.14573 127.0097 113.7807 131.7115 144.0893 97.55796 155.6556 164.5077 167.7105 131.3185 186.9616 133.034 178.1179 147.388 155.8812 196.2408 156.9338 168.9684 206.2651 178.2332 183.4545 183.7142 204.0653 200.5506 200.4675 202.1799 203.8379 205.8377 208.6266
32.94243 38.54963 53.47019 24.05047 12.94778 10.03721 66.86683 9.525145 0 16.04766 6.926644 14.12513 24.8547 75.44575 78.90628 83.87608 21.21335 45.95173 60.57584 28.47775 27.04453 62.79142 72.72135 33.8788 117.5502 116.2413 122.3538 134.864 100.5212 146.6583 155.4871 158.9101 133.8447 178.5198 133.2283 176.5573 147.1166 156.4236 188.4724 154.4015 164.2022 199.2543 173.6608 179.0123 179.8013 199.0487 198.4147 198.2388 200.1544 201.9212 203.324 206.2919
45.80871 41.01087 51.41965 38.92359 23.66348 15.67238 58.45956 24.76682 16.04766 0 18.78514 23.87894 33.99535 63.57253 67.07252 70.12276 26.14383 32.36673 47.12389 28.5975 20.98733 61.54461 79.45973 29.47543 102.9517 113.822 107.2755 119.431 99.24766 130.889 139.7426 142.9847 131.3092 162.4787 126.847 167.2115 139.8787 150.3871 172.5316 143.8102 150.7604 183.7004 160.4118 165.8981 167.3124 185.2535 188.1706 187.8682 190.0562 191.9676 192.5512 195.7506
37.08783 45.39659 60.38419 20.22817 19.20937 16.92227 73.18641 7.080882 6.926644 18.78514 0 7.208043 18.02776 80.89654 84.38009 88.51985 14.60308 50.56926 65.32504 22.61313 23.36918 56.54025 65.85021 29.09038 121.6711 109.9976 126.0604 138.1729 94.10765 149.4345 158.308 161.3 127.5902 180.3055 127.915 172.1932 142.0396 150.9608 189.3187 150.6254 162.0513 199.2096 171.3553 176.6048 176.9896 197.1095 194.4023 194.2839 196.0746 197.7758 199.5507 202.4055
41.82052 52.46337 67.59133 17.7752 25.93459 24.13002 80.043 10.11341 14.12513 23.87894 7.208043 0 10.91478 87.07164 90.5666 94.00036 8.651759 56.20995 70.97979 17.78806 21.86319 50.51305 58.65653 25.67168 126.6117 103.8612 130.6127 142.3311 87.75802 153.066 161.9681 164.5383 121.4229 182.922 122.9339 168.2741 137.3231 145.768 190.9811 147.4105 160.6187 199.9471 169.7388 174.8689 174.8105 195.8521 190.8609 190.8079 192.4551 194.08 196.2743 198.9988
48.61816 62.68323 78.27036 17.15715 35.80503 34.89189 90.91892 18.533 24.8547 33.99535 18.02776 10.91478 0 97.52051 101.0198 103.839 9.708244 66.3193 81.03926 17.05185 25.92801 43.87317 47.87745 26.19637 135.8437 96.40445 139.4195 150.6702 79.88899 160.764 169.6815 171.7326 113.8299 189.2932 117.7678 164.8758 132.5943 140.1032 196.0756 145.2988 161.3289 203.7439 170.131 175.0578 174.2983 196.7232 188.0538 188.1123 189.5106 191.0007 193.9033 196.4015
86.23584 58.07546 45 99.23977 72.25822 67.09618 19.69772 84.88554 75.44575 63.57253 80.89654 87.07164 97.52051 0 3.5 16.15371 89.56841 31.81981 18.51426 90.10215 79.61701 117.5422 142.1443 87.11946 48.87313 163.4823 56.91446 71.80358 152.0526 87.43732 95.10399 102.243 179.7248 126.0558 165.537 192.2875 174.8285 188.4978 144.4677 165.1305 154.9102 163.5481 165.0584 171.0263 176.4101 183.9283 207.9543 207.0676 210.4198 212.8967 209.5167 213.6892
