0 94.32351 101.11 149.4505 52.28328 57.27982 125.7561 173.6343 176.2991 179.0873 179.7319 182.6129 184.3633
94.32351 0 8.801184 72.28567 141.3718 144.4775 155.2336 111.9417 122.921 133.5842 139.5418 145.9188 151.6003
101.11 8.801184 0 63.6939 146.8893 149.7196 154.6689 103.9893 115.4671 126.624 132.939 139.5231 145.459
149.4505 72.28567 63.6939 0 184.5947 185.4779 150.8123 44.32855 59.66289 74.44349 83.41352 91.27409 98.92351
52.28328 141.3718 146.8893 184.5947 0 6.477654 108.8651 199.1698 197.4552 195.9853 193.8407 194.591 194.0866
57.27982 144.4775 149.7196 185.4779 6.477654 0 104.1468 198.6319 196.3545 194.3589 191.8866 192.3803 191.6157
125.7561 155.2336 154.6689 150.8123 108.8651 104.1468 0 139.3391 128.8626 119.4238 112.5957 109.5137 105.3798
173.6343 111.9417 103.9893 44.32855 199.1698 198.6319 139.3391 0 17.44874 33.78784 44.06191 52.14373 60.43423
176.2991 122.921 115.4671 59.66289 197.4552 196.3545 128.8626 17.44874 0 16.36398 26.72956 34.77329 43.09559
179.0873 133.5842 126.624 74.44349 195.9853 194.3589 119.4238 33.78784 16.36398 0 10.47361 18.43322 26.77356
179.7319 139.5418 132.939 83.41352 193.8407 191.8866 112.5957 44.06191 26.72956 10.47361 0 8.104195 16.37431
182.6129 145.9188 139.5231 91.27409 194.591 192.3803 109.5137 52.14373 34.77329 18.43322 8.104195 0 8.348505
184.3633 151.6003 145.459 98.92351 194.0866 191.6157 105.3798 60.43423 43.09559 26.77356 16.37431 8.348505 0
