0 63.14586 63.6187 59.60042 90.76406 91.32064 87.1463 137.4438 106.7111 120.8718 151.7844 156.0864 124.9227 135.5031 156.4159 161.0716 165.0135 167.6232 176.4224
63.14586 0 5.311132 14.40757 134.5639 142.3168 140.9219 198.9673 126.6053 140.0931 184.4841 191.631 187.0754 191.7514 195.5945 201.5403 207.2679 211.9756 235.592
63.6187 5.311132 0 9.763708 137.9035 145.0839 143.3921 198.2917 122.3132 135.6854 180.619 187.9264 186.6335 190.0309 192.1337 198.1585 204.0104 208.8809 234.2867
59.60042 14.40757 9.763708 0 138.9181 144.8033 142.4957 191.8408 112.551 125.9246 170.9558 178.3343 180.535 182.2203 182.6779 188.7521 194.6881 199.6789 226.9543
90.76406 134.5639 137.9035 138.9181 0 19.90603 27.90262 143.5337 189.0756 202.1862 219.3608 220.098 129.1793 165.3231 215.9409 218.2966 219.1939 218.2088 188.1502
91.32064 142.3168 145.0839 144.8033 19.90603 0 9.313146 124.7251 182.2518 194.7434 207.7319 207.6681 110.5134 148.4779 202.6669 204.5512 204.8897 203.3156 169.1929
87.1463 140.9219 143.3921 142.4957 27.90262 9.313146 0 115.8297 174.7759 187.057 198.9667 198.7482 101.5501 139.1779 193.6077 195.4229 195.6921 194.0605 160.3816
137.4438 198.9673 198.2917 191.8408 143.5337 124.7251 115.8297 0 144.828 149.5678 129.3463 123.2692 14.53815 40.08802 112.7328 110.6465 106.6281 100.7576 44.70056
106.7111 126.6053 122.3132 112.551 189.0756 182.2518 174.7759 144.828 0 14.32201 61.11417 70.28761 141.3365 114.0682 78.1145 85.08321 92.70235 100.1633 160.2603
120.8718 140.0931 135.6854 125.9246 202.1862 194.7434 187.057 149.5678 14.32201 0 51.66774 61.72512 147.3741 116.2432 71.12587 78.22669 86.28375 94.44001 161.1094
151.7844 184.4841 180.619 170.9558 219.3608 207.7319 198.9667 129.3463 61.11417 51.66774 0 10.7971 132.2151 90.05891 22.80351 29.432 37.8158 46.94068 127.0989
156.0864 191.631 187.9264 178.3343 220.098 207.6681 198.7482 123.2692 70.28761 61.72512 10.7971 0 127.1597 83.45365 12.60845 18.81826 27.1549 36.35871 118.2674
124.9227 187.0754 186.6335 180.535 129.1793 110.5134 101.5501 14.53815 141.3365 147.3741 132.2151 127.1597 0 46.63079 117.4931 116.228 113.1097 108.1384 59.203
135.5031 191.7514 190.0309 182.2203 165.3231 148.4779 139.1779 40.08802 114.0682 116.2432 90.05891 83.45365 46.63079 0 72.68764 70.57613 66.80856 61.5246 47.31783
156.4159 195.5945 192.1337 182.6779 215.9409 202.6669 193.6077 112.7328 78.1145 71.12587 22.80351 12.60845 117.4931 72.68764 0 7.105277 15.36436 24.24646 105.8937
161.0716 201.5403 198.1585 188.7521 218.2966 204.5512 195.4229 110.6465 85.08321 78.22669 29.432 18.81826 116.228 70.57613 7.105277 0 8.39434 17.54072 101.2641
165.0135 207.2679 204.0104 194.6881 219.1939 204.8897 195.6921 106.6281 92.70235 86.28375 37.8158 27.1549 113.1097 66.80856 15.36436 8.39434 0 9.287877 94.56907
167.6232 211.9756 208.8809 199.6789 218.2088 203.3156 194.0605 100.7576 100.1633 94.44001 46.94068 36.35871 108.1384 61.5246 24.24646 17.54072 9.287877 0 86.17318
176.4224 235.592 234.2867 226.9543 188.1502 169.1929 160.3816 44.70056 160.2603 161.1094 127.0989 118.2674 59.203 47.31783 105.8937 101.2641 94.56907 86.17318 0
