0 65.56873 103.9609 109.7304 101.1471 96.09645 86.21951 94.75316 104.2637 114.4767 117.9588 134.0394 135.9467 134.0704 136.0522
65.56873 0 125.4849 136.4236 105.5676 114.3575 120.5892 136.8006 140.872 175.2194 166.5481 181.0195 190.6507 181.7687 183.3735
103.9609 125.4849 0 13.2366 203.9658 200.0544 188.0923 192.555 204.1593 109.0413 208.13 224.3151 215.8661 223.6001 225.8008
109.7304 136.4236 13.2366 0 210.6166 205.4438 191.9155 195.0554 207.1475 100.5979 208.7611 224.7798 214.5955 223.9247 226.1449
101.1471 105.5676 203.9658 210.6166 0 22.4073 49.34569 68.44536 61.46432 197.3894 98.56745 106.3441 129.6281 108.2223 108.796
96.09645 114.3575 200.0544 205.4438 22.4073 0 27.86573 46.22571 39.17465 182.3424 76.1728 84.34503 107.2211 86.15145 86.81636
86.21951 120.5892 188.0923 191.9155 49.34569 27.86573 0 20.11273 20.28983 158.3319 52.07444 63.3745 82.17105 64.70726 65.863
94.75316 136.8006 192.555 195.0554 68.44536 46.22571 20.11273 0 14.03897 150.7569 32.1193 44.5923 62.06793 45.64698 47.02815
104.2637 140.872 204.1593 207.1475 61.46432 39.17465 20.28983 14.03897 0 164.7938 37.32506 45.44282 68.51035 47.13385 47.93537
114.4767 175.2194 109.0413 100.5979 197.3894 182.3424 158.3319 150.7569 164.7938 0 148.8787 162.0193 141.3369 160.2904 162.4315
117.9588 166.5481 208.13 208.7611 98.56745 76.1728 52.07444 32.1193 37.32506 148.8787 0 16.33799 31.18793 16.12079 18.15709
134.0394 181.0195 224.3151 224.7798 106.3441 84.34503 63.3745 44.5923 45.44282 162.0193 16.33799 0 30.30217 2.5 2.5
135.9467 190.6507 215.8661 214.5955 129.6281 107.2211 82.17105 62.06793 68.51035 141.3369 31.18793 30.30217 0 27.80595 28.9841
134.0704 181.7687 223.6001 223.9247 108.2223 86.15145 64.70726 45.64698 47.13385 160.2904 16.12079 2.5 27.80595 0 2.236068
136.0522 183.3735 225.8008 226.1449 108.796 86.81636 65.863 47.02815 47.93537 162.4315 18.15709 2.5 28.9841 2.236068 0
