0 50.6943 141.1937 149.0516 90.64161 111.8044 123.9178 186.6385 164.6874 141.2058 147.4234 170.7673 190.794
50.6943 0 135.7343 141.9023 141.1735 160.6746 171.7758 204.121 201.9347 173.9118 195.3404 213.5107 216.3714
141.1937 135.7343 0 8.57325 181.5629 177.0255 177.4439 94.52527 150.0932 117.7269 194.1523 179.954 123.9464
149.0516 141.9023 8.57325 0 190.1037 185.3243 185.5376 96.57885 156.3215 124.3144 201.9644 186.728 127.4669
90.64161 141.1735 181.5629 190.1037 0 30.88803 45.80705 179.3838 115.7039 110.6436 65.57955 104.2828 165.8539
111.8044 160.6746 177.0255 185.3243 30.88803 0 14.93035 159.6311 87.63148 88.36411 36.4648 73.51855 141.7369
123.9178 171.7758 177.4439 185.5376 45.80705 14.93035 0 152.0404 75.2742 80.29627 23.57466 58.80998 131.6309
186.6385 204.121 94.52527 96.57885 179.3838 159.6311 152.0404 0 89.30257 71.74488 157.9778 123.5508 36.11197
164.6874 201.9347 150.0932 156.3215 115.7039 87.63148 75.2742 89.30257 0 33.31969 73.11165 34.30462 60.40416
141.2058 173.9118 117.7269 124.3144 110.6436 88.36411 80.29627 71.74488 33.31969 0 87.58476 62.54461 55.59901
147.4234 195.3404 194.1523 201.9644 65.57955 36.4648 23.57466 157.9778 73.11165 87.58476 0 47.07073 133.0097
170.7673 213.5107 179.954 186.728 104.2828 73.51855 58.80998 123.5508 34.30462 62.54461 47.07073 0 93.26885
190.794 216.3714 123.9464 127.4669 165.8539 141.7369 131.6309 36.11197 60.40416 55.59901 133.0097 93.26885 0
