0 83.01831 90.52584 75.42806 64.00005 113.4006 128.3123 148.3838 155.4249 129.4006 165.2337 170.235 192.6443
83.01831 0 11.31256 10.07229 19.61344 108.6452 211.3296 186.3677 232.1105 186.0887 238.174 239.5393 216.7208
90.52584 11.31256 0 15.14178 26.63639 103.0267 218.6173 184.3558 236.3133 186.8321 241.4258 242.0027 212.4558
75.42806 10.07229 15.14178 0 11.49548 100.2826 203.5986 176.5249 222.7077 176.0234 228.4812 229.6707 207.523
64.00005 19.61344 26.63639 11.49548 0 99.8829 192.2371 171.4053 212.6072 168.4065 218.9476 220.6595 204.6305
113.4006 108.6452 103.0267 100.2826 99.8829 0 204.3956 92.68848 187.8067 114.3811 183.7761 177.5661 110.646
128.3123 211.3296 218.6173 203.5986 192.2371 204.3956 0 172.3946 73.90006 128.073 95.37502 111.2922 222.0621
148.3838 186.3677 184.3558 176.5249 171.4053 92.68848 172.3946 0 124.9982 45.36682 112.3373 100.2989 50.6527
155.4249 232.1105 236.3133 222.7077 212.6072 187.8067 73.90006 124.9982 0 81.09151 21.83022 38.77908 168.9549
129.4006 186.0887 186.8321 176.0234 168.4065 114.3811 128.073 45.36682 81.09151 0 71.53367 63.3313 94.02027
165.2337 238.174 241.4258 228.4812 218.9476 183.7761 95.37502 112.3373 21.83022 71.53367 0 17.33561 152.9935
170.235 239.5393 242.0027 229.6707 220.6595 177.5661 111.2922 100.2989 38.77908 63.3313 17.33561 0 138.1712
192.6443 216.7208 212.4558 207.523 204.6305 110.646 222.0621 50.6527 168.9549 94.02027 152.9935 138.1712 0
