0 80.97273 94.76179 98.55061 101.129 101.2514 130.8497 113.2081 140.8105 121.4783 122.6915 177.486
80.97273 0 15.04161 19.44865 21.58703 22.66912 68.88149 41.40048 92.61465 53.15073 50.40246 131.8373
94.76179 15.04161 0 4.472136 6.576473 7.754927 56.85253 27.9866 82.91182 40.14038 36.34479 121.4007
98.55061 19.44865 4.472136 0 2.692582 3.28718 53.03051 23.90084 79.67472 36.10055 32.01474 117.8805
101.129 21.58703 6.576473 2.692582 0 2.687419 52.67089 23.32381 79.86525 35.51056 30.92123 117.7756
101.2514 22.66912 7.754927 3.28718 2.687419 0 50.1695 20.89391 77.21721 33.09918 28.80165 115.198
130.8497 68.88149 56.85253 53.03051 52.67089 50.1695 0 29.40198 30.01895 17.4672 24.31316 65.41721
113.2081 41.40048 27.9866 23.90084 23.32381 20.89391 29.40198 0 57.53707 12.20656 9.598044 94.70578
140.8105 92.61465 82.91182 79.67472 79.86525 77.21721 30.01895 57.53707 0 46.64151 54.06522 39.5207
121.4783 53.15073 40.14038 36.10055 35.51056 33.09918 17.4672 12.20656 46.64151 0 7.90892 82.88404
122.6915 50.40246 36.34479 32.01474 30.92123 28.80165 24.31316 9.598044 54.06522 7.90892 0 89.37704
177.486 131.8373 121.4007 117.8805 117.7756 115.198 65.41721 94.70578 39.5207 82.88404 89.37704 0
