0 14.38504 36.85308 77.33694 10.32814 97.99806 195.9252 148.4094 208.0435 211.4131 184.5113 176.7202 202.4206 221.8115 226.5732 225.8133 228.2663
14.38504 0 22.47321 65.20458 11.33578 105.9069 190.298 154.6496 198.7492 202.4226 188.2177 174.0244 204.4028 214.4286 218.5601 219.04 221.4616
36.85308 22.47321 0 48.17508 31.27691 120.1298 182.6853 165.7916 184.8966 189.0628 195.2773 171.3787 208.7031 203.6917 206.7422 209.2829 211.6356
77.33694 65.20458 48.17508 0 67.86789 125.255 140.3532 159.672 137.0571 141.425 178.3546 136.7642 185.5223 157.7615 159.9494 164.2057 166.4724
10.32814 11.33578 31.27691 67.86789 0 94.69069 185.9004 143.811 197.7328 201.0897 178.2381 167.4515 195.1804 211.5435 216.2614 215.6131 218.0625
97.99806 105.9069 120.1298 125.255 94.69069 0 160.9397 52.33004 200.1795 200.5319 95.32873 124.5205 119.7222 196.6179 205.84 195.4782 197.9002
195.9252 190.298 182.6853 140.3532 185.9004 160.9397 0 147.168 60.21563 56.15745 123.5825 43.02782 106.2603 37.62287 48.95988 34.57115 36.97274
148.4094 154.6496 165.7916 159.672 143.811 52.33004 147.168 0 198.0402 196.6577 47.02721 104.8781 75.11719 184.7786 195.7807 180.6332 182.8073
208.0435 198.7492 184.8966 137.0571 197.7328 200.1795 60.21563 198.0402 0 6.623569 181.1376 100.0012 166.0039 37.41816 30.51639 48.90041 49.64877
211.4131 202.4226 189.0628 141.425 201.0897 200.5319 56.15745 196.6577 6.623569 0 178.3027 97.04724 162.336 30.99792 23.91685 42.52504 43.18837
184.5113 188.2177 195.2773 178.3546 178.2381 95.32873 123.5825 47.02721 181.1376 178.3027 0 81.25978 29.28743 160.1243 172.0636 153.6048 155.4411
176.7202 174.0244 171.3787 136.7642 167.4515 124.5205 43.02782 104.8781 100.0012 97.04724 81.25978 0 67.5452 80.48737 91.98369 75.76939 77.93106
202.4206 204.4028 208.7031 185.5223 195.1804 119.7222 106.2603 75.11719 166.0039 162.336 29.28743 67.5452 0 140.6998 152.9133 132.8649 134.4406
221.8115 214.4286 203.6917 157.7615 211.5435 196.6179 37.62287 184.7786 37.41816 30.99792 160.1243 80.48737 140.6998 0 12.26133 11.55363 12.2564
226.5732 218.5601 206.7422 159.9494 216.2614 205.84 48.95988 195.7807 30.51639 23.91685 172.0636 91.98369 152.9133 12.26133 0 22.36068 22.05108
225.8133 219.04 209.2829 164.2057 215.6131 195.4782 34.57115 180.6332 48.90041 42.52504 153.6048 75.76939 132.8649 11.55363 22.36068 0 2.5
228.2663 221.4616 211.6356 166.4724 218.0625 197.9002 36.97274 182.8073 49.64877 43.18837 155.4411 77.93106 134.4406 12.2564 22.05108 2.5 0
