0 7.66728 3.537579 9.874941 27.9442 10.50393 38.50189 14.10886 19.79361 33.28514 40.75176 87.62867 54.04195 59.93816 64.00597 58.3149 87.20375 122.3778 118.8162 124.576 124.0763 119.4054 123.4221 114.7007 118.4344 153.4261 155.9759 160.999 166.5519 156.4436 173.5442 174.4116 182.7021
7.66728 0 9.055385 2.236068 35.0571 3.807887 45.24223 7.106335 12.72792 25.71478 33.17803 93.54878 59.7222 52.3474 56.40257 63.38178 79.97308 128.316 124.3797 118.0932 129.4293 124.453 128.4284 119.4875 122.9004 154.39 150.6106 156.077 161.834 154.665 169.2483 170.5198 179.9621
3.537579 9.055385 0 11 26.01922 10.79352 36.20842 14.23025 19.69772 33.67863 41.10723 84.8535 51.13893 60.27645 64.37585 55.19284 86.83141 119.6202 115.8964 123.4141 121.0791 116.3066 120.3117 111.5257 115.1803 149.9057 154.0672 158.8636 164.3194 153.2763 171.1286 171.84 179.7607
9.874941 2.236068 11 0 37.01351 2.54951 47.05976 5.147815 10.63015 23.47871 30.94203 95.05024 61.18203 50.11237 54.16872 64.64712 77.77151 129.8075 125.7492 116.0361 130.7285 125.6565 129.6169 120.6109 123.9213 154.3379 148.8129 154.3899 160.1979 153.826 167.72 169.0976 178.8481
27.9442 35.0571 26.01922 37.01351 0 36.53081 11.17192 39.65476 44.55334 58.77287 66.00539 61.31743 29.43282 84.88963 89.01264 35.64057 109.2447 95.77056 93.05954 142.0997 98.78899 94.95028 99.03434 91.02393 95.62688 141.3123 167.9145 170.9592 175.5693 154.1138 180.7097 179.9222 183.5573
10.50393 3.807887 10.79352 2.54951 36.53081 0 46.26814 3.605551 9.300538 22.94014 30.39205 93.72175 59.82446 49.58074 53.66796 63.05751 76.70943 128.4543 124.2469 114.4646 129.1454 123.9733 127.9177 118.8499 122.0656 151.869 146.8122 152.2693 158.0297 151.2927 165.4645 166.7708 176.3789
38.50189 45.24223 36.20842 47.05976 11.17192 46.26814 0 49.12353 53.58573 67.67475 74.67629 50.1483 19.00877 93.16583 97.2724 25.92783 115.908 84.6092 81.91023 146.4467 87.68391 83.98026 88.06981 80.22686 85.02816 133.9096 169.6678 171.8659 176.0543 150.2576 180.4023 178.9511 180.7186
14.10886 7.106335 14.23025 5.147815 39.65476 3.605551 49.12353 0 5.700877 19.44865 26.87962 95.92887 62.0356 46.05703 50.15227 64.93266 73.10497 130.6082 126.1942 110.9888 130.9681 125.6373 129.5526 120.3829 123.422 151.4213 143.6697 149.2807 155.1135 149.5843 162.7037 164.1661 174.2379
19.79361 12.72792 19.69772 10.63015 44.55334 9.300538 53.58573 5.700877 0 14.22146 21.53289 99.26248 65.46977 40.63558 44.74651 67.83989 67.41117 133.8096 129.0709 105.408 133.6411 128.0647 131.9289 122.6102 125.3655 150.473 138.5469 144.383 150.3216 146.6551 158.1423 159.8405 170.6187
33.28514 25.71478 33.67863 23.47871 58.77287 22.94014 67.67475 19.44865 14.22146 0 7.466755 112.3015 78.74161 26.65521 30.73272 80.52329 54.82388 146.616 141.4689 94.92675 145.7487 139.8349 143.6122 134.1003 136.4047 155.7399 130.7565 137.623 143.9958 146.7941 152.7293 155.3263 168.5036
40.75176 33.17803 41.10723 30.94203 66.00539 30.39205 74.67629 26.87962 21.53289 7.466755 0 118.3884 85.06416 19.19142 23.27608 86.45759 47.71493 152.4924 147.0744 88.60315 151.1574 145.0378 148.7535 139.1396 141.1636 157.176 125.579 132.9206 139.486 145.5402 148.6418 151.6752 166.0219
87.62867 93.54878 84.8535 95.05024 61.31743 93.72175 50.1483 95.92887 99.26248 112.3015 118.3884 0 33.90141 134.9801 138.8753 32.04141 151.7177 34.76951 31.88194 172.6876 38.0223 35.74257 39.76023 34.05348 40.52128 107.7448 184.6758 183.2606 185.4728 141.533 186.2116 181.9111 175.0928
54.04195 59.7222 51.13893 61.18203 29.43282 59.82446 19.00877 62.0356 65.46977 78.74161 85.06416 33.90141 0 102.2908 106.278 7.703287 121.4106 68.63301 64.77451 147.161 70.09956 65.79017 69.85573 61.6426 66.19642 116.7663 165.5745 166.3349 169.7924 137.554 172.825 170.3367 169.264
59.93816 52.3474 60.27645 50.11237 84.88963 49.58074 93.16583 46.05703 40.63558 26.65521 19.19142 134.9801 102.2908 0 4.123106 102.9393 30.58853 168.5178 162.5387 73.77618 166.18 159.6407 163.2043 153.4179 154.8168 162.9907 113.9742 122.6592 129.7223 144.6913 140.008 144.2506 161.6891
