0 99.90732 88.41542 52.41182 49.26603 50.37618 132.3299 133.9232 157.7218 72.19613 183.3686 186.6857 186.1658 193.0247 196.5258 163.6934 197.4953 173.5934 201.339 195.0421
99.90732 0 29.62235 48.63498 50.78167 51.15771 74.13338 199.4581 109.9798 165.6826 147.4733 150.0004 157.1669 162.1897 176.5917 190.1195 187.6553 201.1713 199.6252 213.4464
88.41542 29.62235 0 46.52332 45.24312 38.75172 54.3241 172.3678 88.63121 146.5743 124.237 127.0394 132.6171 138.1725 150.741 160.4977 160.4438 171.5506 171.5959 184.0587
52.41182 48.63498 46.52332 0 5.59017 16.77051 99.74765 169.2858 132.1229 122.0565 165.0757 168.1257 171.5554 177.7343 187.0565 178.0153 193.3936 188.9183 201.6968 206.0411
49.26603 50.78167 45.24312 5.59017 0 11.7047 97.44724 163.8341 129.1241 117.7985 161.4567 164.5418 167.6305 173.8857 182.7711 172.565 188.7615 183.4545 196.8239 200.7154
50.37618 51.15771 38.75172 16.77051 11.7047 0 88.36726 155.5204 118.949 114.6328 150.5199 153.6392 156.4001 162.7201 171.2648 161.4236 177.0908 172.354 185.1197 189.2983
132.3299 74.13338 54.3241 99.74765 97.44724 88.36726 0 175.7659 35.85787 175.0369 73.74037 76.11809 84.36746 88.84484 105.2253 139.9102 118.9955 150.142 133.3509 155.7273
133.9232 199.4581 172.3678 169.2858 163.8341 155.5204 175.7659 0 173.6499 81.98648 170.9425 173.6792 163.4431 169.4659 156.9338 76.26112 143.8538 78.65963 134.9432 103.4942
157.7218 109.9798 88.63121 132.1229 129.1241 118.949 35.85787 173.6499 0 189.0977 38.35257 40.5037 50.11744 53.81572 72.18339 123.4729 88.3168 132.4523 104.3836 132.8223
72.19613 165.6826 146.5743 122.0565 117.7985 114.6328 175.0369 81.98648 189.0977 0 202.6088 205.8884 200.36 207.3164 202.7767 141.1865 196.4165 148.0282 193.6962 173.0453
183.3686 147.4733 124.237 165.0757 161.4567 150.5199 73.74037 170.9425 38.35257 202.6088 0 3.354102 13.86542 15.64547 36.49943 107.4993 55.45073 114.2533 73.08085 108.0508
186.6857 150.0004 127.0394 168.1257 164.5418 153.6392 76.11809 173.6792 40.5037 205.8884 3.354102 0 14.21267 14.40096 36.22662 109.5229 55.67407 116.0584 73.46295 109.1973
186.1658 157.1669 132.6171 171.5554 167.6305 156.4001 84.36746 163.4431 50.11744 200.36 13.86542 14.21267 0 7.027642 22.77168 96.83836 41.61088 102.8699 59.31417 95.14715
193.0247 162.1897 138.1725 177.7343 173.8857 162.7201 88.84484 169.4659 53.81572 207.3164 15.64547 14.40096 7.027642 0 22.49305 101.6206 42.57258 107.1554 60.5347 97.99896
196.5258 176.5917 150.741 187.0565 182.7711 171.2648 105.2253 156.9338 72.18339 202.7767 36.49943 36.22662 22.77168 22.49305 0 84.93638 20.33075 88.98374 38.27922 77.10497
163.6934 190.1195 160.4977 178.0153 172.565 161.4236 139.9102 76.26112 123.4729 141.1865 107.4993 109.5229 96.83836 101.6206 84.93638 0 69.15941 11.07941 58.74964 32.31693
197.4953 187.6553 160.4438 193.3936 188.7615 177.0908 118.9955 143.8538 88.3168 196.4165 55.45073 55.67407 41.61088 42.57258 20.33075 69.15941 0 71.61951 17.97324 57.39551
173.5934 201.1713 171.5506 188.9183 183.4545 172.354 150.142 78.65963 132.4523 148.0282 114.2533 116.0584 102.8699 107.1554 88.98374 11.07941 71.61951 0 58.86517 25.35031
201.339 199.6252 171.5959 201.6968 196.8239 185.1197 133.3509 134.9432 104.3836 193.6962 73.08085 73.46295 59.31417 60.5347 38.27922 58.74964 17.97324 58.86517 0 41.06701
195.0421 213.4464 184.0587 206.0411 200.7154 189.2983 155.7273 103.4942 132.8223 173.0453 108.0508 109.1973 95.14715 97.99896 77.10497 32.31693 57.39551 25.35031 41.06701 0
