0 106.3884 122.3722 88.9322 92.07285 103.173 87.24667 89.77142 97.86068 103.4336 126.7173 94.44313 102.921 101.4652
106.3884 0 225.2633 78.23931 196.7587 114.541 111.2621 111.5706 129.467 135.0926 175.0954 180.0694 153.2123 156.9991
122.3722 225.2633 0 206.0057 31.71142 207.6506 191.1364 193.8008 192.5832 195.7516 195.1201 130.58 180.3316 174.4892
88.9322 78.23931 206.0057 0 174.3805 36.30957 35.42249 34.97472 52.79419 57.89819 98.64258 119.3741 78.96695 84.10119
92.07285 196.7587 31.71142 174.3805 0 176.1561 159.594 162.2652 161.5478 164.9242 166.7611 103.9471 150.5855 145.0611
103.173 114.541 207.6506 36.30957 176.1561 0 16.72857 14.03671 22.18546 25.00229 65.04053 100.7124 49.59427 56.15074
87.24667 111.2621 191.1364 35.42249 159.594 16.72857 0 2.692582 18.24887 24.12986 63.90962 88.3077 43.54595 48.82764
89.77142 111.5706 193.8008 34.97472 162.2652 14.03671 2.692582 0 17.96931 23.5372 63.8546 90.24965 44.20407 49.75328
97.86068 129.467 192.5832 52.79419 161.5478 22.18546 18.24887 17.96931 0 6.236686 45.89681 79.47796 27.6079 33.99561
103.4336 135.0926 195.7516 57.89819 164.9242 25.00229 24.12986 23.5372 6.236686 0 40.83326 79.6304 25.05993 32.00087
126.7173 175.0954 195.1201 98.64258 166.7611 65.04053 63.90962 63.8546 45.89681 40.83326 0 65.72613 24.48848 25.34387
94.44313 180.0694 130.58 119.3741 103.9471 100.7124 88.3077 90.24965 79.47796 79.6304 65.72613 0 57.03508 49.93385
102.921 153.2123 180.3316 78.96695 150.5855 49.59427 43.54595 44.20407 27.6079 25.05993 24.48848 57.03508 0 7.261007
101.4652 156.9991 174.4892 84.10119 145.0611 56.15074 48.82764 49.75328 33.99561 32.00087 25.34387 49.93385 7.261007 0
