0 154.1541 76.65504 84.71672 91.90637 154.5256 182.507 185.9473 192.7016 186.9708 174.9222
154.1541 0 197.6126 193.146 184.2238 155.7167 64.51625 62.10363 108.3735 115.2711 152.1023
76.65504 197.6126 0 15.42705 32.86102 124.3222 202.3057 207.6154 193.7021 183.4351 150.3358
84.71672 193.146 15.42705 0 17.82767 109.8535 193.3017 198.8516 181.9507 171.2034 136.0917
91.90637 184.2238 32.86102 17.82767 0 92.0765 179.6783 185.4415 165.8557 154.7408 118.3803
154.5256 155.7167 124.3222 109.8535 92.0765 0 120.0919 126.7247 87.61022 74.11023 26.63488
182.507 64.51625 202.3057 193.3017 179.6783 120.0919 0 6.639512 47.71885 58.2491 106.9024
185.9473 62.10363 207.6154 198.8516 185.4415 126.7247 6.639512 0 53.26871 64.30008 113.4637
192.7016 108.3735 193.7021 181.9507 165.8557 87.61022 47.71885 53.26871 0 13.85841 67.54422
186.9708 115.2711 183.4351 171.2034 154.7408 74.11023 58.2491 64.30008 13.85841 0 53.68892
174.9222 152.1023 150.3358 136.0917 118.3803 26.63488 106.9024 113.4637 67.54422 53.68892 0
