0 18.24312 57.81466 67.61013 119.9168 111.7402 130.2674 163.6477 161.0602 171.6873 179.9059 186.667
18.24312 0 73.01945 50.1541 104.0929 123.5107 139.4279 151.3384 161.7406 161.0569 170.6706 179.1622
57.81466 73.01945 0 112.4621 152.9553 57.8899 81.62457 179.7016 134.2989 181.0661 183.8116 184.1927
67.61013 50.1541 112.4621 0 56.20703 150.8979 158.9926 111.0023 157.0406 124.8871 137.9191 150.8001
119.9168 104.0929 152.9553 56.20703 0 176.3612 175.7166 61.17532 147.5471 79.45322 95.78181 113.1028
111.7402 123.5107 57.8899 150.8979 176.3612 0 27.97326 184.0679 99.9243 178.703 175.6943 169.5847
130.2674 139.4279 81.62457 158.9926 175.7166 27.97326 0 173.9785 76.17425 165.7117 160.2329 151.5052
163.6477 151.3384 179.7016 111.0023 61.17532 184.0679 173.9785 0 120.9622 21.12726 39.07165 59.23925
161.0602 161.7406 134.2989 157.0406 147.5471 99.9243 76.17425 120.9622 0 106.2038 95.29 81.4512
171.6873 161.0569 181.0661 124.8871 79.45322 178.703 165.7117 21.12726 106.2038 0 17.946 38.25739
179.9059 170.6706 183.8116 137.9191 95.78181 175.6943 160.2329 39.07165 95.29 17.946 0 20.58604
186.667 179.1622 184.1927 150.8001 113.1028 169.5847 151.5052 59.23925 81.4512 38.25739 20.58604 0
