0 31.63345 126.4002 61.20457 57.53263 47.53946 55.66193 155.1698 53.47196 165.183 56.4358 66.42477 194.7319 197.5911 198.9498 213.1142 213.7233 115.8357 134.5051 217.5298 153.7681 220.0426 181.1077 221.5249 210.2753
31.63345 0 117.2138 56.44642 50.43989 39.89823 46.63675 143.4369 36.92227 151.1884 31.33881 40.27155 175.1992 177.3342 178.0112 191.4675 189.9974 86.24811 104.0653 191.5283 122.1949 192.58 150.2351 192.7379 179.7064
126.4002 117.2138 0 65.19595 69.29143 79.96726 72.01342 29.95929 80.34863 43.03664 140.4927 144.497 84.13725 89.14972 92.87246 107.7575 117.3444 162.0519 167.7324 132.7428 160.8021 144.3671 149.3121 156.0227 166.512
61.20457 56.44642 65.19595 0 6.574596 16.55295 11.01136 94.15838 24.82438 104.813 85 91.72377 137.8858 141.4682 143.5991 158.3662 162.0603 125.2078 137.8381 170.2376 144.0974 176.3856 154.1493 182.0684 179.6814
57.53263 50.43989 69.29143 6.574596 0 10.86292 4.444444 97.67846 18.31447 107.719 78.57836 85.20321 139.232 142.5879 144.49 159.12 162.0461 118.8242 131.7015 169.3328 138.6779 174.8502 150.2687 179.8897 176.3244
47.53946 39.89823 79.96726 16.55295 10.86292 0 8.13941 108.0553 13.53699 117.7025 68.88396 76.0148 147.8327 150.9512 152.6074 167.057 169.079 112.4749 126.5176 175.1834 135.9185 179.7777 151.1688 183.8002 178.1746
55.66193 46.63675 72.01342 11.01136 4.444444 8.13941 0 99.95203 13.89244 109.5636 74.34548 80.86099 139.9795 143.1782 144.9234 159.4453 161.8493 114.4479 127.462 168.5282 134.8828 173.6161 147.4797 178.2197 173.8683
155.1698 143.4369 29.95929 94.15838 97.67846 108.0553 99.95203 0 106.6221 14.96801 164.0873 166.9167 59.25925 64.90967 69.4423 83.55704 96.14251 177.546 180.1248 114.814 167.9067 128.8031 147.2741 143.0063 159.454
53.47196 36.92227 80.34863 24.82438 18.31447 13.53699 13.89244 106.6221 0 114.8335 62.01814 67.90066 141.6201 144.3087 145.5534 159.6578 160.418 100.587 113.8637 165.1678 122.4595 168.8965 138.0408 172.1297 165.3692
165.183 151.1884 43.03664 104.813 107.719 117.7025 109.5636 14.96801 114.8335 0 169.7553 171.7751 44.3932 50.11715 54.77823 68.7006 81.81677 178.1558 179.0224 101.2714 164.2294 115.9089 139.5599 130.8793 149.4647
56.4358 31.33881 140.4927 85 78.57836 68.88396 74.34548 164.0873 62.01814 169.7553 0 10.01249 187.5167 188.7306 188.5383 200.7781 196.3729 60.58519 80.29339 194.0769 104.2088 192.2283 140.716 189.3011 170.9045
66.42477 40.27155 144.497 91.72377 85.20321 76.0148 80.86099 166.9167 67.90066 171.7751 10.01249 0 187.2412 188.1396 187.66 199.4355 194.1122 50.83723 70.76515 190.6455 95.76853 187.9421 134.165 184.1408 164.3653
194.7319 175.1992 84.13725 137.8858 139.232 147.8327 139.9795 59.25925 141.6201 44.3932 187.5167 187.2412 0 6.020797 11.34436 24.30741 39.03481 181.3401 177.1332 61.1249 155.2067 77.77924 118.897 95.07576 120.5268
197.5911 177.3342 89.14972 141.4682 142.5879 150.9512 143.1782 64.90967 144.3087 50.11715 188.7306 188.1396 6.020797 0 5.426274 18.72966 33.02632 180.5924 175.7223 55.29698 152.9519 72.11796 115.3007 89.62282 115.8199
198.9498 178.0112 92.87246 143.5991 144.49 152.6074 144.9234 69.4423 145.5534 54.77823 188.5383 187.66 11.34436 5.426274 0 15.04142 27.72784 178.6688 173.2425 49.87071 149.8006 66.71692 111.1442 84.2933 110.8893
213.1142 191.4675 107.7575 158.3662 159.12 167.057 159.4453 83.55704 159.6578 68.7006 200.7781 199.4355 24.30741 18.72966 15.04142 0 19.05601 187.5801 180.7844 42.86458 155.5171 60.63999 113.515 79.25686 109.1865
213.7233 189.9974 117.3444 162.0603 162.0461 169.079 161.8493 96.14251 160.418 81.81677 196.3729 194.1122 39.03481 33.02632 27.72784 19.05601 0 177.7586 169.2815 23.81308 142.2173 41.5865 97.69163 60.254 90.98248
115.8357 86.24811 162.0519 125.2078 118.8242 112.4749 114.4479 177.546 100.587 178.1558 60.58519 50.83723 181.3401 180.5924 178.6688 187.5801 177.7586 0 20.51767 168.3865 50.87414 161.3555 97.93343 153.1546 126.8762
134.5051 104.0653 167.7324 137.8381 131.7015 126.5176 127.462 180.1248 113.8637 179.0224 80.29339 70.76515 177.1332 175.7223 173.2425 180.7844 169.2815 20.51767 0 157.6091 32.99178 148.877 82.70964 138.9525 110.3403
217.5298 191.5283 132.7428 170.2376 169.3328 175.1834 168.5282 114.814 165.1678 101.2714 194.0769 190.6455 61.1249 55.29698 49.87071 42.86458 23.81308 168.3865 157.6091 0 128.2499 17.83967 80.4441 36.69953 69.19404
153.7681 122.1949 160.8021 144.0974 138.6779 135.9185 134.8828 167.9067 122.4595 164.2294 104.2088 95.76853 155.2067 152.9519 149.8006 155.5171 142.2173 50.87414 32.99178 128.2499 0 118.0417 50.46398 106.9024 77.38226
