0 105.3838 106.4337 103.3812 89.74558 90.62847 130.2371 132.034 146.5659 139.5395 151.8941
105.3838 0 7.382412 11.43208 147.9619 191.0007 196.118 202.9268 223.8451 228.5279 253.2203
106.4337 7.382412 0 5.093378 144.3337 190.3924 192.3379 199.4257 220.6569 226.3283 252.5474
103.3812 11.43208 5.093378 0 139.3918 186.4223 187.3601 194.4998 215.7967 221.7413 248.5277
89.74558 147.9619 144.3337 139.3918 0 84.19702 48.25549 55.14123 77.07299 89.9225 133.775
90.62847 191.0007 190.3924 186.4223 84.19702 0 86.89616 80.73816 80.94301 58.66217 62.22591
130.2371 196.118 192.3379 187.3601 48.25549 86.89616 0 11.04561 33.80319 59.42159 114.2922
132.034 202.9268 199.4257 194.4998 55.14123 80.73816 11.04561 0 23.35277 48.61378 104.0164
146.5659 223.8451 220.6569 215.7967 77.07299 80.94301 33.80319 23.35277 0 32.76174 89.21296
139.5395 228.5279 226.3283 221.7413 89.9225 58.66217 59.42159 48.61378 32.76174 0 56.62021
151.8941 253.2203 252.5474 248.5277 133.775 62.22591 114.2922 104.0164 89.21296 56.62021 0
