0 12.05067 18.60276 20.04651 67.26972 39.38912 36.1218 40.08511 94.03262 73.75407 54.63834 47.44536 52.30423 77.87145 72.60616 79.77633 79.33993 109.6344 124.14 153.0457 146.0849 154.184 166.5132 182.3263 172.4742 189.2458 188.642 195.7653 203.1294 196.9583 198.7114 217.3584 203.1603 206.4978 212.1062 217.9484 224.7148 222.9099 231.481 238.6818
12.05067 0 6.623431 10.09756 78.53531 33.85722 32.42289 36.91169 102.1887 84.4014 47.08607 42.60236 45.95409 88.4362 64.82476 90.25447 89.46551 119.8182 134.1089 160.9444 139.1885 147.0997 173.5489 176.1036 178.3881 183.6879 193.8468 199.8559 198.501 199.4082 199.0149 213.7067 203.9371 208.4652 213.0599 220.0157 224.2522 224.4935 233.4456 239.4277
18.60276 6.623431 0 9 85.08841 33.57012 33.37497 37.96181 107.7194 90.80198 44.93332 42.42641 44.68434 94.81034 62.22926 96.60228 95.70872 126.0523 140.2622 166.2864 136.7987 144.5693 178.513 174.0653 182.8497 182.0482 197.9648 203.4385 197.3996 202.1827 200.6814 213.1585 205.8458 210.9835 215.0491 222.5712 225.4753 226.796 235.9343 241.2779
20.04651 10.09756 9 0 82.58178 24.6871 24.39034 28.97819 101.7363 87.31552 37.06279 33.54102 36.23106 91.18114 54.74584 92.84934 91.55345 121.7589 135.6678 159.8625 129.1623 137.049 171.5281 166.17 175.2855 173.892 190.0743 195.1512 188.951 193.4842 191.7093 204.4759 196.9073 202.1923 206.124 213.79 216.4755 217.9398 227.1299 232.3274
67.26972 78.53531 85.08841 82.58178 0 85.19817 78.92591 79.04458 46.32629 11.26463 100.9439 87.55294 95.33429 14.87901 115.5962 17.0934 20.04356 45.6801 60.60837 98.98642 175.2954 183.7633 116.3982 205.1889 128.2295 207.9494 147.3164 160.1875 215.7729 170.4529 184.0829 223.7005 185.589 182.073 192.9876 192.3072 212.7752 199.6839 205.7184 219.3159
39.38912 33.85722 33.57012 24.6871 85.19817 0 6.292219 8.099244 92.32738 86.81563 16.72311 8.857377 13.02855 90.05111 34.15409 91.26036 88.7721 117.4428 130.0556 147.6297 106.7127 114.8415 157.1059 142.9933 158.5897 150.1605 171.9568 175.2998 164.68 171.639 168.0386 179.8869 173.5442 179.8099 182.8584 191.4464 192.3189 195.1384 204.6325 208.8334
36.1218 32.42289 33.37497 24.39034 78.92591 6.292219 0 4.587883 86.69126 80.53295 22.55169 11.57104 17.97903 83.78279 39.39833 85.00523 82.5565 111.3541 124.0842 142.5646 110.6345 118.8614 152.5039 146.409 154.5679 153.1469 168.3833 172.3596 167.0717 169.6333 167.321 181.6684 172.5535 178.1222 181.7895 189.7387 192.1368 193.7284 203.0244 207.9574
40.08511 36.91169 37.96181 28.97819 79.04458 8.099244 4.587883 0 84.33358 80.00744 21.90148 8.985296 16.45346 83.10076 37.61381 84.22054 81.55174 109.8739 122.3084 139.5327 107.4259 115.7102 149.0867 142.8647 150.7822 149.3793 164.3779 168.115 163.0454 165.16 162.7334 177.433 167.9726 173.6011 177.2124 185.2209 187.5615 189.1767 198.4946 203.373
94.03262 102.1887 107.7194 101.7363 46.32629 92.32738 86.69126 84.33358 0 35.33044 103.5865 90.08449 97.24776 32.84102 112.5336 31.12428 26.8244 32.41509 40.4164 59.03011 154.6559 162.7304 73.61341 178.5299 83.04315 178.6822 101.6123 113.8935 182.8245 124.6332 140.7201 187.3486 141.374 136.4577 148.2776 146.4334 169.6397 154.1028 159.7519 174.2507
73.75407 84.4014 90.80198 87.31552 11.26463 86.81563 80.53295 80.00744 35.33044 0 101.7737 88.05112 95.86391 4.242641 115.2653 6.403124 8.781615 36.40367 51.26726 87.98957 171.2938 179.713 105.2199 199.8495 116.9658 201.9682 136.07 149.076 208.8806 159.7885 174.2984 215.9387 175.5349 171.5036 182.7701 181.6217 203.0887 189.1345 194.9872 208.9805
54.63834 47.08607 44.93332 37.06279 100.9439 16.72311 22.55169 21.90148 103.5865 101.7737 0 13.8629 6.339367 104.7777 17.96786 105.8276 102.9875 130.6768 142.5916 156.2887 92.10411 100.0209 164.078 129.1643 163.6397 137.1408 175.5161 176.9294 152.8275 170.6134 163.5664 169.2975 169.753 177.8552 179.2193 189.4822 186.3389 192.3462 202.3323 204.5604
47.44536 42.60236 42.42641 33.54102 87.55294 8.857377 11.57104 8.985296 90.08449 88.05112 13.8629 0 7.816009 91 28.64703 92.02174 89.14263 116.8416 128.85 143.7562 99.06507 107.2904 152.3249 134.9269 152.8987 141.8209 165.66 168.3048 156.0682 163.8528 159.5335 171.1053 165.156 171.8026 174.5035 183.4453 183.6249 186.9568 196.563 200.3812
52.30423 45.95409 44.68434 36.23106 95.33429 13.02855 17.97903 16.45346 97.24776 95.86391 6.339367 7.816009 0 98.80127 21.42049 99.81127 96.89953 124.4296 136.2858 150.0756 93.78724 101.8805 158.052 130.2872 157.9015 137.7342 170.0612 171.8935 152.7412 166.2548 160.2758 168.5542 166.2387 173.7717 175.6637 185.4113 183.6119 188.5303 198.3721 201.2367
77.87145 88.4362 94.81034 91.18114 14.87901 90.05111 83.78279 83.10076 32.84102 4.242641 104.7777 91 98.80127 0 117.9223 2.236068 6.082085 32.16548 47.0248 84.1175 172.6371 181.0296 101.5442 200.627 113.6354 202.4642 132.8595 146.1962 208.9483 157.4724 172.716 215.5632 173.7484 169.2759 180.8487 179.2744 201.5613 186.9184 192.5876 206.9494
72.60616 64.82476 62.22926 54.74584 115.5962 34.15409 39.39833 37.61381 112.5336 115.2653 17.96786 28.64703 21.42049 117.9223 0 118.7474 115.4805 141.6099 152.5325 161.4742 74.5727 82.35534 167.2593 112.0068 164.6826 120.5151 174.7968 174.1126 137.0353 165.0545 154.543 154.4771 161.3587 171.2629 170.8963 182.7817 175.6474 184.778 195.1936 195.4253
79.77633 90.25447 96.60228 92.84934 17.0934 91.26036 85.00523 84.22054 31.12428 6.403124 105.8276 92.02174 99.81127 2.236068 118.7474 0 4.81232 30.09205 44.91631 81.89519 172.6786 181.0544 99.35906 200.356 111.5437 202.0447 130.8039 144.2528 208.3078 155.744 171.2968 214.7012 172.2397 167.5818 179.281 177.5308 200.1625 185.2271 190.8219 205.3325
79.33993 89.46551 95.70872 91.55345 20.04356 88.7721 82.5565 81.55174 26.8244 8.781615 102.9875 89.14263 96.89953 6.082085 115.4805 4.81232 0 30.35293 44.81183 79.54763 168.354 176.7128 96.56564 195.774 108.186 197.3732 127.2916 140.3833 203.542 151.4382 166.6503 209.8914 167.6675 163.2247 174.7674 173.2482 195.5017 180.8658 186.5751 200.8743
109.6344 119.8182 126.0523 121.7589 45.6801 117.4428 111.3541 109.8739 32.41509 36.40367 130.6768 116.8416 124.4296 32.16548 141.6099 30.09205 30.35293 0 14.93691 57.5376 187.0413 195.1328 76.73944 210.7064 92.15328 210.503 112.072 128.2391 213.7745 144.2941 165.3731 216.9921 164.7146 156.6241 170.572 165.4289 194.1895 174.0733 178.1001 195.3824
124.14 134.1089 140.2622 135.6678 60.60837 130.0556 124.0842 122.3084 40.4164 51.26726 142.5916 128.85 136.2858 47.0248 152.5325 44.91631 44.81183 14.93691 0 46.1791 193.6057 201.5004 65.92154 215.1557 82.92623 214.0294 102.8253 120.2433 215.8092 138.5096 162.1783 217.4355 160.7088 150.9396 165.8941 159.0529 190.6811 168.1029 171.2852 189.8464
153.0457 160.9444 166.2864 159.8625 98.98642 147.6297 142.5646 139.5327 59.03011 87.98957 156.2887 143.7562 150.0756 84.1175 161.4742 81.89519 79.54763 57.5376 46.1791 0 184.5386 191.4907 19.81104 198.5371 38.18136 194.6344 57.61551 76.38354 192.0409 98.06439 126.5692 189.3076 123.3311 110.3791 126.9794 117.0954 153.6922 126.7022 128.4567 148.9045
146.0849 139.1885 136.7987 129.1623 175.2954 106.7127 110.6345 107.4259 154.6559 171.2938 92.10411 99.06507 93.78724 172.6371 74.5727 172.6786 168.354 187.0413 193.6057 184.5386 0 8.487113 182.1248 38.11648 171.5203 48.69483 173.3648 164.0454 68.61202 144.2463 119.1819 89.94453 128.0731 145.0517 136.7897 154.8121 129.843 152.6859 164.082 155.2336
154.184 147.0997 144.5693 137.049 183.7633 114.8415 118.8614 115.7102 162.7304 179.713 100.0209 107.2904 101.8805 181.0296 82.35534 181.0544 176.7128 195.1328 201.5004 191.4907 8.487113 0 188.5273 31.8725 177.3826 43.67515 178.4935 168.4287 64.58603 147.6954 121.1429 86.7279 130.1693 147.8295 138.6288 157.2367 129.9673 154.5875 165.9839 155.9307
166.5132 173.5489 178.513 171.5281 116.3982 157.1059 152.5039 149.0867 73.61341 105.2199 164.078 152.3249 158.052 101.5442 167.2593 99.35906 96.56564 76.73944 65.92154 19.81104 182.1248 188.5273 0 192.4323 19.82142 187.2878 38.26668 57.7764 182.649 81.32983 112.1438 177.8358 107.9694 93.37974 110.702 99.21831 138.1464 109.0517 110.0268 131.337
182.3263 176.1036 174.0653 166.17 205.1889 142.9933 146.409 142.8647 178.5299 199.8495 129.1643 134.9269 130.2872 200.627 112.0068 200.356 195.774 210.7064 215.1557 198.5371 38.11648 31.8725 192.4323 0 178.636 13.64706 176.1713 162.9811 35.46802 138.8891 107.5649 58.63685 116.7457 136.3992 124.0029 144.2414 109.8318 139.7613 150.9104 137
172.4742 178.3881 182.8497 175.2855 128.2295 158.5897 154.5679 150.7822 83.04315 116.9658 163.6397 152.8987 157.9015 113.6354 164.6826 111.5437 108.186 92.15328 82.92623 38.18136 171.5203 177.3826 19.82142 178.636 0 172.5546 19.94618 38.23947 166.438 61.6009 93.1972 160.2684 88.61433 73.58805 91.03425 79.43583 118.6541 89.2425 90.42677 111.5251
189.2458 183.6879 182.0482 173.892 207.9494 150.1605 153.1469 149.3793 178.6822 201.9682 137.1408 141.8209 137.7342 202.4642 120.5151 202.0447 197.3732 210.503 214.0294 194.6344 48.69483 43.67515 187.2878 13.64706 172.5546 0 168.7479 154.5292 21.84897 129.487 96.92577 44.99234 106.0385 126.1353 112.837 133.4096 97.2325 128.4066 139.4125 124.546
188.642 193.8468 197.9648 190.0743 147.3164 171.9568 168.3833 164.3779 101.6123 136.07 175.5161 165.66 170.0612 132.8595 174.7968 130.8039 127.2916 112.072 102.8253 57.61551 173.3648 178.4935 38.26668 176.1713 19.94618 168.7479 0 20.571 160.2503 47.48378 81.93032 151.5322 75.93451 58.41115 76.68924 62.44048 104.9181 72.5202 72.33982 94.70697
195.7653 199.8559 203.4385 195.1512 160.1875 175.2998 172.3596 168.115 113.8935 149.076 176.9294 168.3048 171.8935 146.1962 174.1126 144.2528 140.3833 128.2391 120.2433 76.38354 164.0454 168.4287 57.7764 162.9811 38.23947 154.5292 20.571 0 144.2761 28.01609 63.429 133.8648 56.65583 38.13567 56.57497 41.89963 84.87676 51.95909 52.25065 74.17137
203.1294 198.501 197.3996 188.951 215.7729 164.68 167.0717 163.0454 182.8245 208.8806 152.8275 156.0682 152.7412 208.9483 137.0353 208.3078 203.542 213.7745 215.8092 192.0409 68.61202 64.58603 182.649 35.46802 166.438 21.84897 160.2503 144.2761 0 117.7343 83.21872 23.21859 91.96821 112.6629 97.61792 118.6357 78.78662 112.5561 123.1352 106.2027
196.9583 199.4082 202.1827 193.4842 170.4529 171.639 169.6333 165.16 124.6332 159.7885 170.6134 163.8528 166.2548 157.4724 165.0545 155.744 151.4382 144.2941 138.5096 98.06439 144.2463 147.6954 81.32983 138.8891 61.6009 129.487 47.48378 28.01609 117.7343 0 35.60052 106.2133 28.64787 12.43961 29.49948 21.8693 57.52442 29.78973 35.40224 51.3433
198.7114 199.0149 200.6814 191.7093 184.0829 168.0386 167.321 162.7334 140.7201 174.2984 163.5664 159.5335 160.2758 172.716 154.543 171.2968 166.6503 165.3731 162.1783 126.5692 119.1819 121.1429 112.1438 107.5649 93.1972 96.92577 81.93032 63.429 83.21872 35.60052 0 70.63193 9.193622 29.46181 17.65795 36.70413 28.93768 33.50402 44.90111 40.99705
217.3584 213.7067 213.1585 204.4759 223.7005 179.8869 181.6684 177.433 187.3486 215.9387 169.2975 171.1053 168.5542 215.5632 154.4771 214.7012 209.8914 216.9921 217.4355 189.3076 89.94453 86.7279 177.8358 58.63685 160.2684 44.99234 151.5322 133.8648 23.21859 106.2133 70.63193 0 78.46658 99.18901 82.39543 103.3984 59.76863 96.11334 105.9561 86.7165
203.1603 203.9371 205.8458 196.9073 185.589 173.5442 172.5535 167.9726 141.374 175.5349 169.753 165.156 166.2387 173.7484 161.3587 172.2397 167.6675 164.7146 160.7088 123.3311 128.0731 130.1693 107.9694 116.7457 88.61433 106.0385 75.93451 56.65583 91.96821 28.64787 9.193622 78.46658 0 20.81277 9.54295 27.51115 30.3648 24.75008 36.09016 35.52379
206.4978 208.4652 210.9835 202.1923 182.073 179.8099 178.1222 173.6011 136.4577 171.5036 177.8552 171.8026 173.7717 169.2759 171.2629 167.5818 163.2247 156.6241 150.9396 110.3791 145.0517 147.8295 93.37974 136.3992 73.58805 126.1353 58.41115 38.13567 112.6629 12.43961 29.46181 99.18901 20.81277 0 18.51454 11.64398 46.80465 17.64706 24.99107 38.9078
212.1062 213.0599 215.0491 206.124 192.9876 182.8584 181.7895 177.2124 148.2776 182.7701 179.2193 174.5035 175.6637 180.8487 170.8963 179.281 174.7674 170.572 165.8941 126.9794 136.7897 138.6288 110.702 124.0029 91.03425 112.837 76.68924 56.57497 97.61792 29.49948 17.65795 82.39543 9.54295 18.51454 0 21.09224 28.3059 15.97174 27.35794 26.76663
217.9484 220.0157 222.5712 213.79 192.3072 191.4464 189.7387 185.2209 146.4334 181.6217 189.4822 183.4453 185.4113 179.2744 182.7817 177.5308 173.2482 165.4289 159.0529 117.0954 154.8121 157.2367 99.21831 144.2414 79.43583 133.4096 62.44048 41.89963 118.6357 21.8693 36.70413 103.3984 27.51115 11.64398 21.09224 0 46.97607 10.15305 13.62629 32.27175
224.7148 224.2522 225.4753 216.4755 212.7752 192.3189 192.1368 187.5615 169.6397 203.0887 186.3389 183.6249 183.6119 201.5613 175.6474 200.1625 195.5017 194.1895 190.6811 153.6922 129.843 129.9673 138.1464 109.8318 118.6541 97.2325 104.9181 84.87676 78.78662 57.52442 28.93768 59.76863 30.3648 46.80465 28.3059 46.97607 0 38.10073 46.78877 27.426
222.9099 224.4935 226.796 217.9398 199.6839 195.1384 193.7284 189.1767 154.1028 189.1345 192.3462 186.9568 188.5303 186.9184 184.778 185.2271 180.8658 174.0733 168.1029 126.7022 152.6859 154.5875 109.0517 139.7613 89.2425 128.4066 72.5202 51.95909 112.5561 29.78973 33.50402 96.11334 24.75008 17.64706 15.97174 10.15305 38.10073 0 11.40005 22.28857
231.481 233.4456 235.9343 227.1299 205.7184 204.6325 203.0244 198.4946 159.7519 194.9872 202.3323 196.563 198.3721 192.5876 195.1936 190.8219 186.5751 178.1001 171.2852 128.4567 164.082 165.9839 110.0268 150.9104 90.42677 139.4125 72.33982 52.25065 123.1352 35.40224 44.90111 105.9561 36.09016 24.99107 27.35794 13.62629 46.78877 11.40005 0 24.88453
