0 116.8841 32.13352 158.2984 51.25076 199.3651 204.5545 157.2807 154.907 170.2699 209.8744 179.344 188.7984 201.1876 201.6628 201.8489
116.8841 0 119.9875 46.09398 99.49403 114.3786 129.3841 158.633 175.2541 148.4965 145.8543 165.1343 162.6569 158.136 162.5893 166.6162
32.13352 119.9875 0 155.5135 28.38299 184.179 186.4452 127.2898 123.2483 142.9847 188.8321 150.5574 161.4186 176.2075 175.9461 175.4639
158.2984 46.09398 155.5135 0 130.7329 78.1072 96.73258 158.675 180.5915 140.0492 117.0668 157.5288 150.0445 138.2013 143.9805 149.3038
51.25076 99.49403 28.38299 130.7329 0 155.8113 158.1749 107.4507 108.704 119.0316 161.1425 128.4803 137.5595 150.3185 150.5835 150.6464
199.3651 114.3786 184.179 78.1072 155.8113 0 20.92209 124.9796 152.002 95.97318 43.88268 111.2544 96.8574 75.21609 82.15827 88.69739
204.5545 129.3841 186.4452 96.73258 158.1749 20.92209 0 112.4888 139.8891 81.89915 23.04222 95.693 79.86405 56.17266 63.19679 69.85846
157.2807 158.633 127.2898 158.675 107.4507 124.9796 112.4888 0 27.42555 31.53524 99.44059 26.7696 43.70767 68.91941 64.67881 60.69964
154.907 175.2541 123.2483 180.5915 108.704 152.002 139.8891 27.42555 0 58.77098 126.679 50.44756 68.69859 95.09559 90.23813 85.51921
170.2699 148.4965 142.9847 140.0492 119.0316 95.97318 81.89915 31.53524 58.77098 0 67.92467 17.48107 18.52859 38.48906 35.46978 33.23971
209.8744 145.8543 188.8321 117.0668 161.1425 43.88268 23.04222 99.44059 126.679 67.92467 0 79.12167 61.78816 35.7629 42.66018 49.32178
179.344 165.1343 150.5574 157.5288 128.4803 111.2544 95.693 26.7696 50.44756 17.48107 79.12167 0 18.37657 45.32622 39.98264 35.07264
188.7984 162.6569 161.4186 150.0445 137.5595 96.8574 79.86405 43.70767 68.69859 18.52859 61.78816 18.37657 0 27.10958 21.60655 17.00316
201.1876 158.136 176.2075 138.2013 150.3185 75.21609 56.17266 68.91941 95.09559 38.48906 35.7629 45.32622 27.10958 0 7.026757 13.70908
201.6628 162.5893 175.9461 143.9805 150.5835 82.15827 63.19679 64.67881 90.23813 35.46978 42.66018 39.98264 21.60655 7.026757 0 6.691665
201.8489 166.6162 175.4639 149.3038 150.6464 88.69739 69.85846 60.69964 85.51921 33.23971 49.32178 35.07264 17.00316 13.70908 6.691665 0
