0 28.92596 14.15697 79.19631 98.30541 152.7704 156.3654 130.0582 140.3275 160.3334 154.3502 166.2677 195.7476 203.9333
28.92596 0 32.00675 65.05229 80.94403 124.5467 128.1505 107.2254 114.6409 132.2554 127.8769 138.5249 167.5583 175.6672
14.15697 32.00675 0 68.59806 88.49594 150.3944 153.9494 122.5617 134.8604 157.6323 149.5323 162.9695 193.0905 201.4039
79.19631 65.05229 68.59806 0 20.64502 104.8487 107.8807 59.34855 78.01442 110.0148 94.01794 112.4603 143.3117 151.7262
98.30541 80.94403 88.49594 20.64502 0 91.02804 93.72646 39.8875 60.71628 95.18457 76.67768 96.46341 126.8668 135.1755
152.7704 124.5467 150.3944 104.8487 91.02804 0 3.605551 59.21149 35.69314 8.246211 27.07228 16.75 43.01163 51.16295
156.3654 128.1505 153.9494 107.8807 93.72646 3.605551 0 61.03278 37.21559 5 27.14079 13.89469 39.40812 47.5698
130.0582 107.2254 122.5617 59.34855 39.8875 59.21149 61.03278 0 24.08319 61.07373 38.82627 60.15864 89.19641 97.27002
140.3275 114.6409 134.8604 78.01442 60.71628 35.69314 37.21559 24.08319 0 37.01351 16.02835 36.33266 66.21178 74.48253
160.3334 132.2554 157.6323 110.0148 95.18457 8.246211 5 61.07373 37.01351 0 25.11789 8.975662 35.4683 43.77464
154.3502 127.8769 149.5323 94.01794 76.67768 27.07228 27.14079 38.82627 16.02835 25.11789 0 21.79628 50.46973 58.65393
166.2677 138.5249 162.9695 112.4603 96.46341 16.75 13.89469 60.15864 36.33266 8.975662 21.79628 0 30.95258 39.40338
195.7476 167.5583 193.0905 143.3117 126.8668 43.01163 39.40812 89.19641 66.21178 35.4683 50.46973 30.95258 0 8.453219
203.9333 175.6672 201.4039 151.7262 135.1755 51.16295 47.5698 97.27002 74.48253 43.77464 58.65393 39.40338 8.453219 0
