0 13.67342 54.54149 8.265732 45.53927 35.57641 49.42511 61.76659 68.81442 29.66374 84.72103 97.21325 104.3645 127.7247 142.4609 156.5221 152.8375 184.8093 152.8525 168.0795 195.0135 162.3773 169.2336 168.2706 169.1453 172.6904 179.2159 177.7362 205.0952 208.2147 191.0254 189.172 203.8484 195.3627 197.8422 198.3683 195.7303 197.6491 201.2176 200.9824 200.5426 202.2682 206.2359 209.1893
13.67342 0 46.21224 10.71668 58.87238 48.47694 62.19202 74.5669 81.64056 27.5381 97.49025 110.0605 117.1877 140.0487 153.9182 167.5881 147.8542 194.1031 149.6474 164.2232 203.3045 160.6126 169.8365 166.1446 172.2755 171.7248 176.7621 180.7346 212.2997 214.5485 191.2082 191.0724 207.7986 193.9816 198.9427 196.2624 197.5347 197.5182 203.3907 203.474 200.1904 200.8325 205.9571 208.9785
54.54149 46.21224 0 46.31372 86.29913 74.93398 85.11901 95.80231 102.1653 28.91647 115.9856 128.1309 134.5813 152.4673 160.2494 171.0991 103.1357 187.8474 107.4098 120.7774 192.4194 120.8206 135.1505 125.5419 144.4303 133.3538 135.3943 152.2107 196.8348 195.809 155.002 159.1723 181.3502 154.3694 164.7921 155.2626 165.2235 160.4792 171.932 172.8847 162.6176 161.0211 168.4537 171.5779
8.265732 10.71668 46.31372 0 49.45841 38.63936 52.14643 64.49593 71.56815 21.84033 87.34281 99.95038 107.0511 129.618 143.255 156.8833 144.8548 183.5109 145.2417 160.3258 192.9208 155.1703 162.8579 160.9604 163.8864 165.7461 171.8192 172.4191 202.2254 204.7724 184.5025 183.3528 199.0274 188.2962 191.6861 191.0811 189.8727 191.0133 195.5276 195.4386 193.828 195.1877 199.5507 202.5302
45.53927 58.87238 86.29913 49.45841 0 11.48174 8.442511 17.87949 24.42032 57.6074 40.11786 52.26626 59.4211 83.81312 100.8603 115.9016 166.299 149.3106 160.6054 177.206 162.574 164.948 163.6266 171.7416 155.0203 172.1364 183.2878 163.682 176.0105 181.9403 185.9006 178.3682 185.6609 195.279 189.4063 200.5819 185.0108 193.3304 189.0761 187.7804 196.8613 202.1302 202.1227 204.7564
35.57641 48.47694 74.93398 38.63936 11.48174 0 13.86542 26.19018 33.24154 46.17359 49.1449 61.65288 68.79892 92.28331 107.8859 122.4416 157.5603 153.6237 152.8642 169.2997 165.7363 158.2738 158.7828 164.9214 152.3008 166.1817 176.407 161.0019 178.0128 183.0159 181.0744 174.9121 184.2629 189.3435 185.4061 194.1723 181.5687 188.3509 186.0262 185.0061 191.7493 196.2377 197.1357 199.8562
49.42511 62.19202 85.11901 52.14643 8.442511 13.86542 0 12.37506 19.44865 57.06356 35.31806 47.86912 55.0012 78.43415 94.38976 109.1505 160.7329 141.5927 154.3045 170.9918 154.532 158.0168 155.9255 164.8784 146.7913 164.8544 176.4437 155.442 167.7434 173.5599 178.1756 170.2718 177.2598 187.9673 181.4354 193.4817 176.908 185.6517 180.8914 179.5467 189.2262 194.7948 194.4409 197.0438
61.76659 74.5669 95.80231 64.49593 17.87949 26.19018 12.37506 0 7.075231 68.35441 22.95535 35.49407 42.62758 66.28722 82.98129 98.04055 165.9122 132.1014 158.0902 174.8953 145.9936 160.3264 155.9195 167.3331 144.3314 166.179 178.9056 152.8755 160.2249 166.9109 178.0035 168.5083 173.1462 189.1291 180.2499 195.2282 175.0908 185.6268 178.6004 176.9479 189.3461 195.867 194.3809 196.8651
68.81442 81.64056 102.1653 71.56815 24.42032 33.24154 19.44865 7.075231 0 75.02666 15.91484 28.42232 35.56071 59.43195 76.68176 91.93135 169.3754 127.0325 160.8192 177.6522 141.516 162.2409 156.5472 169.3111 143.5769 167.5307 180.8628 152.0326 156.3653 163.5784 178.4821 168.093 171.3376 190.3406 180.1426 196.7566 174.6292 186.1735 177.8553 176.0263 189.9679 197.0159 194.891 197.3031
29.66374 27.5381 28.91647 21.84033 57.6074 46.17359 57.06356 68.35441 75.02666 0 89.66982 102.1326 108.8862 128.78 139.2475 151.5461 123.1851 173.6843 123.4104 138.4918 181.0985 133.5767 142.2985 139.2793 145.283 144.4143 150.0763 153.6709 188.531 189.7767 163.693 163.6589 181.1517 166.8184 171.4171 169.4081 170.0985 170.0414 176.0312 176.2023 172.7507 173.693 178.5063 181.5172
84.72103 97.49025 115.9856 87.34281 40.11786 49.1449 35.31806 22.95535 15.91484 89.66982 0 12.63445 19.70825 43.74533 62.1407 77.7387 176.3343 115.0084 166.1789 182.9819 130.7508 165.7691 157.2315 172.9377 141.2557 169.764 184.3785 149.4411 146.9166 155.2806 178.6886 166.3516 166.4347 192.1316 179.0218 199.2304 172.7429 186.4907 175.3118 173.0959 190.4346 198.6341 195.0821 197.3205
97.21325 110.0605 128.1309 99.95038 52.26626 61.65288 47.86912 35.49407 28.42232 102.1326 12.63445 0 7.161697 32.40364 52.71195 68.5959 184.5734 108.1322 173.4143 190.1257 125.0816 171.7581 161.2237 178.9589 143.0594 174.814 190.2697 150.9611 142.4393 151.8379 182.1958 168.4283 165.9284 196.7525 181.5101 204.3183 174.6663 190.0423 176.697 174.1822 194.0802 203.1008 198.4986 200.5952
104.3645 117.1877 134.5813 107.0511 59.4211 68.79892 55.0012 42.62758 35.56071 108.8862 19.70825 7.161697 0 25.76184 47.01527 62.93747 188.3581 103.5308 176.6074 193.2363 121.0796 174.2127 162.5376 181.4185 143.1735 176.7109 192.6323 150.8879 139.0371 148.979 183.181 168.6236 164.6676 198.3572 181.9108 206.1845 174.7592 191.0376 176.4789 173.8002 195.1225 204.605 199.4005 201.4117
127.7247 140.0487 152.4673 129.618 83.81312 92.28331 78.43415 66.28722 59.43195 128.78 43.74533 32.40364 25.76184 0 23.13704 38.63044 193.6555 81.35611 179.6943 195.8032 100.3543 174.4903 158.7571 181.6196 135.4536 174.8629 192.3315 142.3676 119.84 131.3024 177.9209 160.7591 151.897 195.1694 174.5901 203.8806 166.4536 185.7201 167.075 163.8683 189.9276 200.9843 193.657 195.3426
142.4609 153.9182 160.2494 143.255 100.8603 107.8859 94.38976 82.98129 76.68176 139.2475 62.1407 52.71195 47.01527 23.13704 0 15.92255 188.4617 58.26292 172.7678 188.1777 77.55846 165.2373 146.4236 172.1858 120.4508 163.83 182.3208 126.6082 97.53029 109.6348 164.1088 145.1942 132.957 182.7688 159.246 192.0855 150.4802 171.763 150.2912 146.7448 176.0149 188.1732 179.2812 180.7015
156.5221 167.5881 171.0991 156.8833 115.9016 122.4416 109.1505 98.04055 91.93135 151.5461 77.7387 68.5959 62.93747 38.63044 15.92255 0 191.257 43.83468 174.4679 189.2245 64.02141 165.2706 144.1918 172.0081 116.2318 162.471 181.5994 121.5684 84.86668 97.94509 160.404 140.095 124.54 180.1069 154.2054 189.8521 144.935 167.8598 143.9606 140.1111 172.1139 185.1231 174.9443 176.1167
152.8375 147.8542 103.1357 144.8548 166.299 157.5603 160.7329 165.9122 169.3754 123.1851 176.3343 184.5734 188.3581 193.6555 188.4617 191.257 0 183.5697 20.57634 20.96971 176.5186 39.47475 68.84816 38.2492 97.45682 53.1757 41.89163 100.3565 168.9529 159.8905 76.82227 94.4919 127.7181 64.16737 91.3495 60.15623 97.65833 78.204 105.5012 108.9222 78.11675 69.18451 83.22308 86.21209
184.8093 194.1031 187.8474 183.5109 149.3106 153.6237 141.5927 132.1014 127.0325 173.6843 115.0084 108.1322 103.5308 81.35611 58.26292 43.83468 183.5697 0 164.4224 176.8136 20.99148 151.1008 125.0399 156.9668 93.71814 144.6933 164.7186 96.39211 42.76755 57.36875 136.551 113.5958 90.42047 158.1888 127.1904 168.7166 117.0471 143.1968 114.1304 109.6928 147.3001 162.0386 148.9304 149.4431
152.8525 149.6474 107.4098 145.2417 160.6054 152.8642 154.3045 158.0902 160.8192 123.4104 166.1789 173.4143 176.6074 179.6943 172.7678 174.4679 20.57634 164.4224 0 16.8376 156.6301 19.63338 48.39665 20.46576 76.95656 33.99204 28.3033 79.78077 148.5595 139.3409 58.21212 74.37779 107.3033 49.2702 72.24511 48.22508 77.88184 60.69419 85.73941 88.96941 61.30485 55.31325 66.81421 69.93191
168.0795 164.2232 120.7774 160.3258 177.206 169.2997 170.9918 174.8953 177.6522 138.4918 182.9819 190.1257 193.2363 195.8032 188.1777 189.2245 20.96971 176.8136 16.8376 0 167.6244 26.02674 55.24006 21.6437 86.20621 36.8384 21.65654 87.54275 157.8534 147.4526 58.71085 78.77063 112.7953 43.7624 73.61289 39.20074 81.01247 58.99314 88.71685 92.54309 58.41711 48.42933 63.22732 66.12012
195.0135 203.3045 192.4194 192.9208 162.574 165.7363 154.532 145.9936 141.516 181.0985 130.7508 125.0816 121.0796 100.3543 77.55846 64.02141 176.5186 20.99148 156.6301 167.6244 0 141.6154 113.8154 146.9151 82.05013 133.5926 153.613 83.10534 21.85983 36.8869 122.6478 98.9561 72.47527 144.7892 111.9395 155.5111 101.6025 128.7594 97.7803 93.15342 132.7131 148.021 133.7448 133.9391
162.3773 160.6126 120.8206 155.1703 164.948 158.2738 158.0168 160.3264 162.2409 133.5767 165.7691 171.7581 174.2127 174.4903 165.2373 165.2706 39.47475 151.1008 19.63338 26.02674 141.6154 0 29.78483 7.205833 60.2272 14.52291 18.63488 61.92872 131.9427 121.843 38.81982 55.01718 88.39168 33.5771 52.64183 36.12731 58.31077 41.97711 66.16672 69.48662 43.13442 40.32144 48.86093 52.02161
169.2336 169.8365 135.1505 162.8579 163.6266 158.7828 155.9255 155.9195 156.5472 142.2985 157.2315 161.2237 162.5376 158.7571 146.4236 144.1918 68.84816 125.0399 48.39665 55.24006 113.8154 29.78483 0 33.73464 31.76569 19.78273 39.83172 32.30367 102.8036 92.21655 22.29487 26.77971 58.90791 36.44397 29.64183 45.71235 31.53941 29.73756 39.14424 41.62867 33.43096 42.26803 38.52019 41.13032
