0 4.742362 63.47135 43.9345 51.82123 57.76989 72.00352 88.23489 98.98384 99.73209 93.67235 101.3365 130.3368 133.5719 114.0035 140.1685 115.0054 157.9608 141.6172 168.0139 144.4863 175.0765 181.4794 180.0877
4.742362 0 58.74607 47.87745 55.82338 61.74504 75.85521 91.96089 102.4522 103.0946 89.00694 96.75466 132.8534 136.1038 109.7475 142.4243 111.1767 159.72 138.1711 169.0605 141.77 175.6978 181.6707 179.2114
63.47135 58.74607 0 101.1142 108.9132 114.3075 126.7423 141.0435 148.7781 148.4331 31.06047 40.32538 168.5136 171.7497 59.25903 174.9075 68.64648 186.033 99.63676 186.9797 114.0967 188.381 188.9761 173.5867
43.9345 47.87745 101.1142 0 8 13.87083 28.09986 44.4847 55.90885 57.06356 128.3475 133.861 91.68848 94.76286 140.6107 102.9779 135.8823 123.7704 156.6461 138.8961 151.2262 149.1624 158.9597 167.0758
51.82123 55.82338 108.9132 8 0 5.966574 20.42608 36.95342 48.82008 50.20209 135.8519 141.1534 86.20196 89.19641 147.257 97.87974 141.8732 119.4095 161.722 135.7683 155.1024 146.7396 157.2495 167.3148
57.76989 61.74504 114.3075 13.87083 5.966574 0 14.50212 31.05837 43.12076 44.62791 140.8796 145.9522 81.38864 84.32556 151.425 93.29261 145.4606 115.2672 164.509 132.4327 156.9223 143.8753 154.8709 166.3323
72.00352 75.85521 126.7423 28.09986 20.42608 14.50212 0 16.56625 28.96273 30.76468 152.2658 156.7252 69.10849 71.88551 160.5683 81.47791 153.1787 104.3881 170.1608 123.3914 160.2401 135.9042 148.0106 162.7823
88.23489 91.96089 141.0435 44.4847 36.95342 31.05837 16.56625 0 13.26734 15.81578 165.3917 169.1943 55.81019 58.28855 171.3101 68.64563 162.465 92.53587 177.1089 113.7224 164.7176 127.4494 140.8063 159.4081
98.98384 102.4522 148.7781 55.90885 48.82008 43.12076 28.96273 13.26734 0 3.324154 171.6746 174.7589 43.01989 45.35416 175.1335 55.97241 164.9758 80.18508 177.4491 102.407 163.0642 116.7625 130.8083 151.8363
99.73209 103.0946 148.4331 57.06356 50.20209 44.62791 30.76468 15.81578 3.324154 0 170.8939 173.7845 40.07944 42.5 173.7274 52.98454 163.2797 77.0967 175.2976 99.14592 160.5622 113.4579 127.4851 148.5976
93.67235 89.00694 31.06047 128.3475 135.8519 140.8796 152.2658 165.3917 171.6746 170.8939 0 10.86154 185.8817 189.0046 34.60243 190.5523 50.35609 198.3063 80.57752 195.042 101.2314 193.7288 191.5186 169.8857
101.3365 96.75466 40.32538 133.861 141.1534 145.9522 156.7252 169.1943 174.7589 173.7845 10.86154 0 186.5229 189.5821 24.25738 190.4856 41.40806 196.9209 70.79991 192.1745 92.7828 189.949 186.8371 163.4202
130.3368 132.8534 168.5136 91.68848 86.20196 81.38864 69.10849 55.81019 43.01989 40.07944 185.8817 186.5229 0 3.282953 181.2361 13.01708 167.2487 37.58769 172.1824 62.11148 151.9243 77.98477 93.76519 121.8302
133.5719 136.1038 171.7497 94.76286 89.19641 84.32556 71.88551 58.28855 45.35416 42.5 189.0046 189.5821 3.282953 0 184.1187 11.33333 170 35.95406 174.568 61.22066 154.0075 77.37013 93.41627 122.3776
114.0035 109.7475 59.25903 140.6107 147.257 151.425 160.5683 171.3101 175.1335 173.7274 34.60243 24.25738 181.2361 184.1187 0 183.6001 19.61682 187.1335 46.76927 179.3442 70.42029 175.2945 170.4371 143.8646
140.1685 142.4243 174.9075 102.9779 97.87974 93.29261 81.47791 68.64563 55.97241 52.98454 190.5523 190.4856 13.01708 11.33333 183.6001 0 168.639 24.654 171.2029 50.08542 149.3546 66.45057 82.77265 113.1978
115.0054 111.1767 68.64648 135.8823 141.8732 145.4606 153.1787 162.465 164.9758 163.2797 50.35609 41.40806 167.2487 170 19.61682 168.639 0 170.5661 31.14482 161.3911 51.44102 156.6513 151.27 124.2479
157.9608 159.72 186.033 123.7704 119.4095 115.2672 104.3881 92.53587 80.18508 77.0967 198.3063 196.9209 37.58769 35.95406 187.1335 24.654 170.5661 0 168.6073 27.51266 144.1028 44.58196 61.75024 96.59296
141.6172 138.1711 99.63676 156.6461 161.722 164.509 170.1608 177.1089 177.4491 175.2976 80.57752 70.79991 172.1824 174.568 46.76927 171.2029 31.14482 168.6073 0 154.7301 28.93515 146.9074 138.4088 105.6363
168.0139 169.0605 186.9797 138.8961 135.7683 132.4327 123.3914 113.7224 102.407 99.14592 195.042 192.1745 62.11148 61.22066 179.3442 50.08542 161.3911 27.51266 154.7301 0 128.1312 17.09628 34.391 71.43665
144.4863 141.77 114.0967 151.2262 155.1024 156.9223 160.2401 164.7176 163.0642 160.5622 101.2314 92.7828 151.9243 154.0075 70.42029 149.3546 51.44102 144.1028 28.93515 128.1312 0 119.2251 109.9332 76.7374
175.0765 175.6978 188.381 149.1624 146.7396 143.8753 135.9042 127.4494 116.7625 113.4579 193.7288 189.949 77.98477 77.37013 175.2945 66.45057 156.6513 44.58196 146.9074 17.09628 119.2251 0 17.37818 56.23774
181.4794 181.6707 188.9761 158.9597 157.2495 154.8709 148.0106 140.8063 130.8083 127.4851 191.5186 186.8371 93.76519 93.41627 170.4371 82.77265 151.27 61.75024 138.4088 34.391 109.9332 17.37818 0 40.81414
180.0877 179.2114 173.5867 167.0758 167.3148 166.3323 162.7823 159.4081 151.8363 148.5976 169.8857 163.4202 121.8302 122.3776 143.8646 113.1978 124.2479 96.59296 105.6363 71.43665 76.7374 56.23774 40.81414 0
