60.80769 121.4615
67 113
77.82258 92.85484
84.41096 184.2055
85 160.6667
87.11765 151.3529
87 164.5
90.61538 202.6154
95.57143 203.7143
120.2231 95.64554
102.029 217.7246
99 208
107.9286 234
121.8966 245.5862
135 66
184.0985 82.03995
159 263
160 87
161 259
169.3521 264.4648
197.0759 267.1379
213.75 257.25
221.7083 253.375
226.5172 119.9138
224 132.5
226 172
230.6667 244.6667
238.3429 106.419
234 132.5
238.4375 241.9167
239.8571 145.4143
243.5 174.5
244 129
250.25 103.2115
251.6667 231.381
266.4495 191.1053
